details,title,spec,ratt,locality
https://www.swiggy.com/restaurants/the-china-bash-laxmi-tower-malad-kan-east-mumbai-180497,The China Bash,Chinese,--•-- MINS•₹300 FOR TWO,MALAD_KAN_EAST
https://www.swiggy.com/restaurants/the-biryani-life-kandivali-east-malad-kan-east-mumbai-186119,The Biryani Life,"Biryani, Hyderabadi, Lucknowi, North Indian, Mughlai, Combo, Desserts",3.7•-- MINS•₹250 FOR TWO,MALAD_KAN_EAST
https://www.swiggy.com/restaurants/detox-cold-pressed-juice-bar-kandivali-east-malad-kan-east-mumbai-133821,Detox Cold Pressed Juice Bar,"Beverages, Juices",--•-- MINS•₹250 FOR TWO,MALAD_KAN_EAST
https://www.swiggy.com/restaurants/lunchbox-kandivali-east-malad-kan-east-mumbai-62890,LunchBox,"North Indian, Chinese, Desserts, Biryani",3.9•-- MINS•₹200 FOR TWO,MALAD_KAN_EAST
https://www.swiggy.com/restaurants/shiv-sagar-kandivali-east-krishna-palace-weh-malad-kan-east-mumbai-19342,Shiv Sagar (Kandivali East),"Indian, Chinese, Fast Food",4.2•-- MINS•₹550 FOR TWO,MALAD_KAN_EAST
https://www.swiggy.com/restaurants/jumboking-indian-burger-malad-station-east-malad-kan-east-mumbai-69967,Jumboking Indian Burger,"Fast Food, Indian, American, Mexican, Healthy Food, Snacks, Beverages",4.3•-- MINS•₹250 FOR TWO,MALAD_KAN_EAST
https://www.swiggy.com/restaurants/mauli-snacks-corner-2-malad-east-malad-kan-east-mumbai-90444,Mauli snacks corner 2,Fast Food,--•-- MINS•₹250 FOR TWO,MALAD_KAN_EAST
https://www.swiggy.com/restaurants/pizza-hut-kandivali-east-malad-kan-east-mumbai-9866,Pizza Hut,"Pizzas, Fast Food",3.9•-- MINS•₹750 FOR TWO,MALAD_KAN_EAST
https://www.swiggy.com/restaurants/dharmas-sandwich-malad-kan-east-mumbai-333715,DHARMA'S SANDWICH,"Fast Food, Snacks, Chinese, Pizzas, Jain",3.7•-- MINS•₹300 FOR TWO,MALAD_KAN_EAST
https://www.swiggy.com/restaurants/hotel-navbharat-malad-kan-east-mumbai-349187,Hotel Navbharat,"Chinese, Indian, Cafe, Beverages",--•-- MINS•₹200 FOR TWO,MALAD_KAN_EAST
