details,title,spec,ratt,locality
https://www.swiggy.com/restaurants/soul-restaurant-khar-west-bandra-west-mumbai-18256,Soul Restaurant,"North Indian, Chinese, Continental, Asian",3.8•-- MINS•₹1000 FOR TWO,BANDRA_WEST
https://www.swiggy.com/restaurants/elco-hill-road-bandra-west-mumbai-19346,Elco,"Street Food, Chinese, South Indian, Juices",4.3•-- MINS•₹400 FOR TWO,BANDRA_WEST
https://www.swiggy.com/restaurants/new-york-waffle-and-dinges-khar-bandra-west-mumbai-161976,New York Waffle & Dinges,"Desserts, Beverages, Fast Food",3.9•-- MINS•₹300 FOR TWO,BANDRA_WEST
https://www.swiggy.com/restaurants/mystic-lebanese-bandra-west-mumbai-353209,Mystic Lebanese,"Arabian, Lebanese, Mediterranean, Turkish",3.8•-- MINS•₹400 FOR TWO,BANDRA_WEST
https://www.swiggy.com/restaurants/dosa-bhai-bandra-west-mumbai-216771,Dosa Bhai,South Indian,--•-- MINS•₹300 FOR TWO,BANDRA_WEST
https://www.swiggy.com/restaurants/yogurt-land-bandra-west-mumbai-338052,YOGURT LAND,"Desserts, Beverages",--•-- MINS•₹300 FOR TWO,BANDRA_WEST
https://www.swiggy.com/restaurants/madras-diaries-pali-hill-bandra-west-mumbai-67302,Madras Diaries,"South Indian, Desserts, Beverages",4.4•-- MINS•₹700 FOR TWO,BANDRA_WEST
https://www.swiggy.com/restaurants/al-baik-com-bandra-west-mumbai-294145,Al-Baik.com,"Snacks, Fast Food",4.1•-- MINS•₹400 FOR TWO,BANDRA_WEST
https://www.swiggy.com/restaurants/the-den-bandra-west-mumbai-296201,The Den,Italian,--•-- MINS•₹1500 FOR TWO,BANDRA_WEST
https://www.swiggy.com/restaurants/falafels-pali-naka-bandra-west-mumbai-316143,Falafel's,Lebanese,3.6•-- MINS•₹600 FOR TWO,BANDRA_WEST
https://www.swiggy.com/restaurants/sheetal-restaurant-and-bar-bandra-west-mumbai-334921,Sheetal Restaurant and Bar,"Indian, Seafood, Chinese, Ice Cream",4.3•-- MINS•₹1200 FOR TWO,BANDRA_WEST
https://www.swiggy.com/restaurants/oye-kiddan-khar-west-bandra-west-mumbai-22995,Oye Kiddan,North Indian,4.2•-- MINS•₹250 FOR TWO,BANDRA_WEST
https://www.swiggy.com/restaurants/yogisthaan-cafe-nootan-nagar-bandra-west-mumbai-29265,Yogisthaan cafe,"Cafe, Salads",--•-- MINS•₹400 FOR TWO,BANDRA_WEST
https://www.swiggy.com/restaurants/bandra-vibes-hill-road-bandra-west-mumbai-170449,Bandra Vibes,"Indian, North Indian, Chinese",--•-- MINS•₹400 FOR TWO,BANDRA_WEST
https://www.swiggy.com/restaurants/canteen-culture-bandra-west-mumbai-259017,Canteen Culture,"Chinese, Fast Food, Indian",--•-- MINS•₹300 FOR TWO,BANDRA_WEST
https://www.swiggy.com/restaurants/shakeywakey-pali-naka-bandra-west-mumbai-13807,ShakeyWakey,"Beverages, Fast Food, Desserts",4.3•-- MINS•₹400 FOR TWO,BANDRA_WEST
https://www.swiggy.com/restaurants/good-wife-cafe-palimalaroad-bandra-west-mumbai-368935,GOOD WIFE CAFE,"American, Fast Food, Beverages",--•-- MINS•₹800 FOR TWO,BANDRA_WEST
https://www.swiggy.com/restaurants/mccafe-by-mcdonalds-nts-bandra-bandra-west-mumbai-192351,McCafe by McDonald's,"Cafe, Beverages, Desserts",--•-- MINS•₹250 FOR TWO,BANDRA_WEST
https://www.swiggy.com/restaurants/chinese-spot-lower-parel-worli-bandra-west-mumbai-343997,Chinese Spot,Chinese,--•-- MINS•₹400 FOR TWO,BANDRA_WEST
https://www.swiggy.com/restaurants/birdsong-organic-cafe-hill-road-bandra-west-mumbai-20103,Birdsong Organic Cafe,"Continental, Italian, Cafe, Desserts, Mediterranean",4.4•-- MINS•₹1000 FOR TWO,BANDRA_WEST
https://www.swiggy.com/restaurants/cafe-bandra-bandra-west-mumbai-261454,Cafe Bandra,Indian,--•-- MINS•₹1200 FOR TWO,BANDRA_WEST
https://www.swiggy.com/restaurants/myfroyoland-khar-west-bandra-west-mumbai-42592,Myfroyoland,"Desserts, Ice Cream, Keto",4.6•-- MINS•₹400 FOR TWO,BANDRA_WEST
https://www.swiggy.com/restaurants/cupcake-factory-pali-village-bandra-west-mumbai-19596,Cupcake Factory,"Desserts, Bakery, Sweets",--•-- MINS•₹200 FOR TWO,BANDRA_WEST
https://www.swiggy.com/restaurants/ravi-rice-pali-naka-bandra-west-mumbai-55570,Ravi Rice,Chinese,4.4•-- MINS•₹450 FOR TWO,BANDRA_WEST
https://www.swiggy.com/mumbai/doolally-taproom-khar-bandra-west,Doolally Taproom Khar,"Continental, Asian, Indian",--•-- MINS•₹800 FOR TWO,BANDRA_WEST
https://www.swiggy.com/restaurants/cake-eggless-live-cake-bandra-west-mumbai-343629,CAKE EGGLESS LIVE CAKE,Bakery,--•-- MINS•₹200 FOR TWO,BANDRA_WEST
https://www.swiggy.com/restaurants/the-pizza-pan-bandra-west-mumbai-305260,THE  PIZZA  PAN,Pizzas,--•-- MINS•₹200 FOR TWO,BANDRA_WEST
https://www.swiggy.com/restaurants/yummies-carter-road-bandra-west-mumbai-55575,Yummies,"Snacks, Indian, Chinese, Desserts, American",--•-- MINS•₹220 FOR TWO,BANDRA_WEST
https://www.swiggy.com/restaurants/super-swad-bandra-west-mumbai-201171,Super Swad,North Indian,--•-- MINS•₹300 FOR TWO,BANDRA_WEST
https://www.swiggy.com/restaurants/home-plate-khar-road-bandra-west-mumbai-284326,Home Plate,"Home Food, North Indian, Healthy Food, Thalis, Desserts, Indian, Punjabi",4.3•-- MINS•₹160 FOR TWO,BANDRA_WEST
https://www.swiggy.com/restaurants/the-gypsy-table-bandra-west-mumbai-327031,THE GYPSY TABLE,Fast Food,3.9•-- MINS•₹500 FOR TWO,BANDRA_WEST
https://www.swiggy.com/restaurants/good-flippin-burgers-danda-koli-samaj-bandra-west-mumbai-170435,Good Flippin' Burgers,"American, Fast Food, Snacks",4.5•-- MINS•₹700 FOR TWO,BANDRA_WEST
https://www.swiggy.com/restaurants/mumbai-zaikaa-bandra-west-mumbai-341442,Mumbai Zaikaa,"Chinese, Mughlai",--•-- MINS•₹500 FOR TWO,BANDRA_WEST
https://www.swiggy.com/restaurants/fire-wings-bandra-west-mumbai-327034,Fire Wings,"Fast Food, Snacks, Pizzas, American, Mexican, Combo",4.2•-- MINS•₹250 FOR TWO,BANDRA_WEST
https://www.swiggy.com/restaurants/the-chef-and-a-tandoor-dr-ambedkar-road-bandra-west-mumbai-327154,The Chef And A Tandoor,North Indian,--•-- MINS•₹300 FOR TWO,BANDRA_WEST
https://www.swiggy.com/restaurants/via-calcutta-carter-road-bandra-west-mumbai-172970,Via Calcutta,"Chinese, Fast Food",4.3•-- MINS•₹400 FOR TWO,BANDRA_WEST
https://www.swiggy.com/restaurants/joys-carter-road-bandra-west-mumbai-54008,Joys,"Italian, Pizzas, Snacks",--•-- MINS•₹400 FOR TWO,BANDRA_WEST
https://www.swiggy.com/restaurants/mothers-taste-bandra-west-mumbai-342771,MOTHER'S TASTE,"Indian, Continental, Beverages, Desserts",4.7•-- MINS•₹600 FOR TWO,BANDRA_WEST
https://www.swiggy.com/restaurants/khao-piyo-bandra-west-mumbai-308416,Khao Piyo,"Continental, Fast Food, North Indian",3.8•-- MINS•₹600 FOR TWO,BANDRA_WEST
https://www.swiggy.com/restaurants/only-fresh-noodles-bandra-west-mumbai-308411,Only Fresh Noodles,"Burmese, Chinese, Thai",--•-- MINS•₹300 FOR TWO,BANDRA_WEST
https://www.swiggy.com/restaurants/cairo-grill-3rd-road-bandra-west-mumbai-11510,Cairo Grill,"Lebanese, Fast Food, Middle Eastern",4.3•-- MINS•₹400 FOR TWO,BANDRA_WEST
https://www.swiggy.com/restaurants/lean-and-mean-bandra-west-mumbai-308413,Lean & Mean,Salads,--•-- MINS•₹300 FOR TWO,BANDRA_WEST
https://www.swiggy.com/restaurants/tiffin-bandra-west-mumbai-44401,Tiffin,Chinese,4.3•-- MINS•₹900 FOR TWO,BANDRA_WEST
https://www.swiggy.com/restaurants/qulfi-all-natural-kulfi-bandra-west-mumbai-381939,Qulfi - All Natural Kulfi,"Desserts, Ice Cream",--•-- MINS•₹300 FOR TWO,BANDRA_WEST
https://www.swiggy.com/restaurants/mcdonalds-gourmet-burger-collection-bandra-west-mumbai-295137,McDonald's Gourmet Burger Collection,"American, Continental, Fast Food, Desserts, Beverages",4.1•-- MINS•₹600 FOR TWO,BANDRA_WEST
https://www.swiggy.com/restaurants/subway-bandra-reclamation-bandra-west-mumbai-22970,Subway,"Fast Food, Salads, Snacks, Desserts, Beverages",4.1•-- MINS•₹350 FOR TWO,BANDRA_WEST
https://www.swiggy.com/restaurants/mumbai-cha-pav-79-bandra-west-mumbai-362181,Mumbai Cha Pav @ 79,Fast Food,--•-- MINS•₹200 FOR TWO,BANDRA_WEST
https://www.swiggy.com/restaurants/kfc-bandra-west-mumbai-16051,KFC,"American, Fast Food, Snacks",4.2•-- MINS•₹400 FOR TWO,BANDRA_WEST
https://www.swiggy.com/restaurants/biryani-hazir-ho-khar-bandra-west-mumbai-203488,Biryani Hazir Ho,"Biryani, Mughlai, North Indian, Desserts, Beverages",4.3•-- MINS•₹400 FOR TWO,BANDRA_WEST
https://www.swiggy.com/restaurants/sushi-dlite-bandra-west-mumbai-54254,Sushi D'lite,"Sushi, Japanese",3.7•-- MINS•₹400 FOR TWO,BANDRA_WEST
https://www.swiggy.com/restaurants/mcdonalds-bandra-west-mumbai-30243,McDonald's,Fast Food,4.4•-- MINS•₹400 FOR TWO,BANDRA_WEST
https://www.swiggy.com/restaurants/mumbai-54-railway-colony-bandra-west-mumbai-54010,Mumbai 54,"Fast Food, Indian",--•-- MINS•₹550 FOR TWO,BANDRA_WEST
