details,title,spec,ratt,locality
https://www.swiggy.com/restaurants/monginis-byculla-mumbai-127365,Monginis,"Desserts, Ice Cream",4.2•-- MINS•₹200 FOR TWO,BYCULLA
https://www.swiggy.com/restaurants/garib-nawaz-fast-food-byculla-mumbai-330781,GARIB NAWAZ FAST FOOD,Indian,--•-- MINS•₹200 FOR TWO,BYCULLA
https://www.swiggy.com/restaurants/the-matka-biryani-byculla-mumbai-316126,The Matka Biryani,"Biryani, Indian, Tandoor",--•-- MINS•₹350 FOR TWO,BYCULLA
https://www.swiggy.com/restaurants/shabbirs-tawakkal-sweets-pakmodiya-street-byculla-mumbai-26096,Shabbir's Tawakkal Sweets,"Desserts, Sweets, Bakery",--•-- MINS•₹150 FOR TWO,BYCULLA
https://www.swiggy.com/restaurants/burger-king-byculla-mumbai-233329,Burger King,"American, Fast Food",4.2•-- MINS•₹350 FOR TWO,BYCULLA
https://www.swiggy.com/restaurants/bonjour-cakes-bapty-road-byculla-mumbai-356186,Bonjour Cakes,"Bakery, Desserts, Indian, Combo, Sweets, Cafe",--•-- MINS•₹100 FOR TWO,BYCULLA
https://www.swiggy.com/restaurants/belgian-brittle-byculla-mumbai-360553,BELGIAN BRITTLE,Desserts,--•-- MINS•₹350 FOR TWO,BYCULLA
https://www.swiggy.com/restaurants/d-delight-sofia-zubair-road-nagpada-byculla-mumbai-278434, D DELIGHT,"Bakery, Fast Food",--•-- MINS•₹300 FOR TWO,BYCULLA
https://www.swiggy.com/restaurants/le-garden-the-salad-company-ganga-bawdi-road-byculla-mumbai-28153,Le Garden-The Salad Company,"Healthy Food, Salads",--•-- MINS•₹400 FOR TWO,BYCULLA
https://www.swiggy.com/restaurants/albrost-fast-food-byculla-mumbai-352383,Albrost fast food,Continental,--•-- MINS•₹200 FOR TWO,BYCULLA
https://www.swiggy.com/restaurants/cheezeria-byculla-mumbai-381137,Cheezeria,"Mexican, Pizzas, Indian, Snacks, Beverages",--•-- MINS•₹300 FOR TWO,BYCULLA
https://www.swiggy.com/restaurants/babu-chinese-byculla-mumbai-380836,Babu Chinese,"Chinese, Biryani",--•-- MINS•₹300 FOR TWO,BYCULLA
https://www.swiggy.com/restaurants/roshan-bakery-mazgaon-byculla-mumbai-29818,Roshan Bakery (Mazgaon),"Fast Food, Kebabs, Bakery",4.6•-- MINS•₹200 FOR TWO,BYCULLA
https://www.swiggy.com/restaurants/bombay-blues-shawarma-mazgaon-byculla-mumbai-40392,Bombay Blues Shawarma,Fast Food,4.4•-- MINS•₹250 FOR TWO,BYCULLA
https://www.swiggy.com/restaurants/meal-cage-byculla-mumbai-326713,MEAL CAGE,"Pizzas, Continental",--•-- MINS•₹200 FOR TWO,BYCULLA
https://www.swiggy.com/restaurants/shree-ram-punjab-cotton-green-byculla-mumbai-22628,Shree Ram Punjab(Cotton Green),"Mughlai, North Indian, Chinese, Street Food",4.3•-- MINS•₹450 FOR TWO,BYCULLA
https://www.swiggy.com/restaurants/foodaholic-byculla-mumbai-343054,FOODAHOLIC,"European, Italian, Chinese",--•-- MINS•₹200 FOR TWO,BYCULLA
https://www.swiggy.com/restaurants/mahira-fast-food-and-juice-centre-byculla-mumbai-319404,Mahira Fast Food And Juice Centre,"Beverages, Fast Food, Juices",--•-- MINS•₹500 FOR TWO,BYCULLA
https://www.swiggy.com/restaurants/aab-e-food-byculla-mumbai-353232,AAB E FOOD,"Fast Food, Pizzas, Beverages",--•-- MINS•₹350 FOR TWO,BYCULLA
https://www.swiggy.com/restaurants/m-m-fast-food-corner-byculla-mumbai-206521,M.M Fast Food Corner,"Chinese, Fast Food",--•-- MINS•₹300 FOR TWO,BYCULLA
https://www.swiggy.com/restaurants/maasoli-lunch-home-opposite-nagpada-police-station-byculla-mumbai-313897,Maasoli  Lunch Home,Indian,--•-- MINS•₹300 FOR TWO,BYCULLA
