details,title,spec,ratt,locality
https://www.swiggy.com/restaurants/the-biryani-plus-iit-market-powai-mumbai-216534,The Biryani Plus,"Italian, Salads, Biryani",--•-- MINS•₹400 FOR TWO,POWAI
https://www.swiggy.com/restaurants/the-kitchen-vibe-powai-mumbai-357805,The kitchen vibe,"Pizzas, Continental, Beverages",--•-- MINS•₹200 FOR TWO,POWAI
https://www.swiggy.com/restaurants/edesia-by-freshmenu-powai-mumbai-237478,Edesia by Freshmenu,"Desserts, Bakery, Sweets",3.9•-- MINS•₹150 FOR TWO,POWAI
https://www.swiggy.com/restaurants/powai-feast-powai-mumbai-376564,Powai feast,Indian,--•-- MINS•₹350 FOR TWO,POWAI
https://www.swiggy.com/restaurants/taste-the-difference-powai-mumbai-378741,Taste the difference,Biryani,--•-- MINS•₹350 FOR TWO,POWAI
https://www.swiggy.com/restaurants/gaurav-sweets-and-namkeen-powai-mumbai-379830,Gaurav Sweets and Namkeen,"Snacks, Sweets, Chaat",4.5•-- MINS•₹200 FOR TWO,POWAI
https://www.swiggy.com/restaurants/mantra-dinning-bar-powai-mumbai-296322,Mantra Dinning Bar,"Indian, Chinese, Desserts",4.5•-- MINS•₹800 FOR TWO,POWAI
https://www.swiggy.com/restaurants/oriental-majik-powai-mumbai-385284,Oriental Majik,"Chinese, Fast Food",--•-- MINS•₹500 FOR TWO,POWAI
https://www.swiggy.com/restaurants/the-golden-paratha-powai-mumbai-330682,THE GOLDEN PARATHA,North Indian,4.3•-- MINS•₹300 FOR TWO,POWAI
https://www.swiggy.com/restaurants/pink-panther-powai-mumbai-385281,Pink Panther,"Pan-Asian, Sushi, Thai",--•-- MINS•₹500 FOR TWO,POWAI
https://www.swiggy.com/restaurants/irish-chill-powai-mumbai-227428,Irish Chill,"Chinese, Seafood, Pizzas",--•-- MINS•₹300 FOR TWO,POWAI
https://www.swiggy.com/restaurants/breakfast-bistro-powai-mumbai-342309,Breakfast Bistro,"American, European, Continental",3.8•-- MINS•₹500 FOR TWO,POWAI
https://www.swiggy.com/restaurants/chipsy-chopsy-chandivali-powai-mumbai-2301,Chipsy Chopsy,"North Indian, Chinese, Biryani",3.9•-- MINS•₹600 FOR TWO,POWAI
https://www.swiggy.com/restaurants/mamagoto-vikhroli-west-powai-mumbai-344606,Mamagoto,"Chinese, Asian, Pan-Asian, Thai, Oriental",4.1•-- MINS•₹1200 FOR TWO,POWAI
https://www.swiggy.com/restaurants/bhojanam-powai-mumbai-385275,Bhojanam,"North Indian, Thalis",--•-- MINS•₹200 FOR TWO,POWAI
https://www.swiggy.com/restaurants/pooja-bhojnayala-panchkutir-powai-mumbai-242709,Pooja Bhojnayala,Indian,3.9•-- MINS•₹250 FOR TWO,POWAI
https://www.swiggy.com/restaurants/parathas-galleria-hiranandani-complex-powai-mumbai-2300,Parathas,"North Indian, Biryani",3.9•-- MINS•₹450 FOR TWO,POWAI
https://www.swiggy.com/restaurants/food-studio-chandivali-farm-road-powai-mumbai-227431,Food Studio,"Pizzas, Chinese, Seafood",--•-- MINS•₹300 FOR TWO,POWAI
https://www.swiggy.com/restaurants/wicked-china-powai-mumbai-375000,Wicked China,"Chinese, Oriental, Asian, Pan-Asian, Thai, Seafood, Fast Food",--•-- MINS•₹1000 FOR TWO,POWAI
https://www.swiggy.com/restaurants/hurry-chutney-powai-mumbai-327047,Hurry Chutney,"North Indian, Tandoor, Desserts",--•-- MINS•₹350 FOR TWO,POWAI
https://www.swiggy.com/restaurants/home-plate-powai-mumbai-284330,Home Plate,"Home Food, North Indian, Healthy Food, Thalis, Desserts, Indian, Punjabi",4.0•-- MINS•₹160 FOR TWO,POWAI
https://www.swiggy.com/restaurants/go-ganjing-powai-mumbai-364457,Go Ganjing,"Biryani, North Indian",--•-- MINS•₹1000 FOR TWO,POWAI
https://www.swiggy.com/restaurants/ziyafat-biryani-powai-mumbai-364458,Ziyafat Biryani,"Biryani, North Indian",4.7•-- MINS•₹500 FOR TWO,POWAI
https://www.swiggy.com/restaurants/hunger-point-powai-mumbai-134481,Hunger Point,Fast Food,2.8•-- MINS•₹350 FOR TWO,POWAI
