details,title,spec,ratt,locality
https://www.swiggy.com/restaurants/mastee-malad-kandivali-borivali-mumbai-9069,Mastee,"Italian, Continental",4.6•-- MINS•₹1300 FOR TWO,BORIVALI
https://www.swiggy.com/restaurants/chinese-epicure-borivali-mumbai-357920,Chinese Epicure,Chinese,--•-- MINS•₹200 FOR TWO,BORIVALI
https://www.swiggy.com/restaurants/ekdum-biryani-borivali-mumbai-378865,Ekdum Biryani,Biryani,--•-- MINS•₹300 FOR TWO,BORIVALI
https://www.swiggy.com/restaurants/deepalis-only-veg-borivali-mumbai-378866,Deepalis Only Veg,"Indian, Chinese",--•-- MINS•₹300 FOR TWO,BORIVALI
https://www.swiggy.com/restaurants/china-chopstick-borivali-mumbai-258297,China Chopstick,"Chinese, Indian",3.7•-- MINS•₹300 FOR TWO,BORIVALI
https://www.swiggy.com/restaurants/prabhat-ki-rasoi-borivali-mumbai-330321,PRABHAT KI RASOI,North Indian,--•-- MINS•₹400 FOR TWO,BORIVALI
https://www.swiggy.com/restaurants/rasobongo-authentic-bengali-sweets-panchsheel-borsapada-road-borivali-mumbai-126845,Rasobongo ( Authentic Bengali Sweets ),"Bengali, Sweets",4.1•-- MINS•₹120 FOR TWO,BORIVALI
https://www.swiggy.com/restaurants/hotel-navjeevan-ganesh-nagar-borivali-mumbai-170328,Hotel Navjeevan,"North Indian, Chinese",3.9•-- MINS•₹500 FOR TWO,BORIVALI
https://www.swiggy.com/restaurants/paanjo-taste-borvali-west-borivali-mumbai-29028,Paanjo Taste,"Pizzas, Fast Food",3.8•-- MINS•₹200 FOR TWO,BORIVALI
https://www.swiggy.com/restaurants/orientel-dragon-lalji-pada-link-road-borivali-mumbai-227793,Orientel Dragon,Chinese,3.7•-- MINS•₹450 FOR TWO,BORIVALI
https://www.swiggy.com/restaurants/rk-biryanj-junction-borivali-mumbai-320636,Rk biryanj junction,"Biryani, North Indian",--•-- MINS•₹500 FOR TWO,BORIVALI
https://www.swiggy.com/restaurants/harish-pot-de-fusion-ganjawala-garden-borivali-mumbai-147304,Harish pot de fusion,"Italian, Fast Food, Beverages, Desserts",--•-- MINS•₹200 FOR TWO,BORIVALI
https://www.swiggy.com/restaurants/bhartiya-tadka-borivali-mumbai-378872,Bhartiya Tadka,Indian,--•-- MINS•₹300 FOR TWO,BORIVALI
https://www.swiggy.com/restaurants/the-good-bowl-kandivali-charkop-borivali-mumbai-156152,The Good Bowl,"North Indian, Biryani, Asian, Pastas, Desserts",4.1•-- MINS•₹400 FOR TWO,BORIVALI
https://www.swiggy.com/restaurants/san-marzano-kandivali-west-borivali-mumbai-247280,SAN MARZANO,"Italian, Pizzas, Chinese, Mexican, Healthy Food, Snacks",3.9•-- MINS•₹400 FOR TWO,BORIVALI
https://www.swiggy.com/restaurants/biryani-barbeque-chinese-bbc-babhai-naka-borivali-mumbai-39186,Biryani Barbeque Chinese (BBC),"Indian, Chinese",4.4•-- MINS•₹500 FOR TWO,BORIVALI
https://www.swiggy.com/restaurants/blossom-the-fusion-spot-west-borivali-mumbai-72901,Blossom The Fusion Spot,Cafe,--•-- MINS•₹750 FOR TWO,BORIVALI
https://www.swiggy.com/restaurants/suveg-near-indraprastha-shopping-centre-borivali-mumbai-19350,SuVeg,"North Indian, Chinese, South Indian",4.3•-- MINS•₹500 FOR TWO,BORIVALI
https://www.swiggy.com/restaurants/mcdonalds-kandivali-om-sai-plaza-borivali-mumbai-23731,McDonald's,Fast Food,4.3•-- MINS•₹400 FOR TWO,BORIVALI
https://www.swiggy.com/restaurants/rollzilla-opposite-paras-building-near-hindustan-naka-kandivali-west-borivali-mumbai-173828,Rollzilla,Fast Food,4.2•-- MINS•₹250 FOR TWO,BORIVALI
https://www.swiggy.com/restaurants/desi-videsi-an-indo-continental-food-joint-kandivali-borivali-mumbai-319301,Desi Videsi - An Indo-Continental Food Joint,"Indian, Continental, Snacks",--•-- MINS•₹300 FOR TWO,BORIVALI
https://www.swiggy.com/restaurants/waffle-mania-vazira-naka-west-borivali-mumbai-202139,Waffle Mania,"Desserts, Sweets",3.1•-- MINS•₹350 FOR TWO,BORIVALI
https://www.swiggy.com/restaurants/uk14-kandivali-borivali-mumbai-138609,Uk14,"Beverages, Ice Cream",4.6•-- MINS•₹200 FOR TWO,BORIVALI
https://www.swiggy.com/restaurants/gianis-borivali-mumbai-203353,Giani's,"Ice Cream, Desserts, Beverages",4.2•-- MINS•₹200 FOR TWO,BORIVALI
https://www.swiggy.com/restaurants/street92-borivali-mumbai-343627,STREET92,"Pizzas, Pastas, Snacks, Fast Food",--•-- MINS•₹250 FOR TWO,BORIVALI
https://www.swiggy.com/restaurants/mcdonalds-gourmet-burger-collection-borivali-mumbai-328481,McDonald's Gourmet Burger Collection,Fast Food,4.1•-- MINS•₹600 FOR TWO,BORIVALI
https://www.swiggy.com/restaurants/crust-and-buns-borivali-mumbai-123685,Crust & Buns,"Pizzas, Fast Food, Italian, Salads",--•-- MINS•₹500 FOR TWO,BORIVALI
https://www.swiggy.com/restaurants/kungfu-borivali-mumbai-378861,KungFu,Chinese,--•-- MINS•₹300 FOR TWO,BORIVALI
https://www.swiggy.com/restaurants/desi-rasoi-borivali-mumbai-328243,Desi Rasoi,North Indian,--•-- MINS•₹380 FOR TWO,BORIVALI
https://www.swiggy.com/restaurants/cheese-minister-kandivali-west-kandivali-west-borivali-mumbai-364102,Cheese Minister Kandivali West,"Pizzas, Continental, Beverages, Salads",--•-- MINS•₹500 FOR TWO,BORIVALI
https://www.swiggy.com/restaurants/waffle-adda-malad-kan-west-borivali-mumbai-113770,Waffle Adda,Desserts,--•-- MINS•₹300 FOR TWO,BORIVALI
https://www.swiggy.com/restaurants/simran-biryani-centre-kandivali-west-borivali-mumbai-89322,Simran Biryani Centre,Biryani,--•-- MINS•₹350 FOR TWO,BORIVALI
https://www.swiggy.com/restaurants/gulistan-family-restaurant-kandiwali-west-borivali-mumbai-92883,Gulistan Family Restaurant,Chinese,4.0•-- MINS•₹500 FOR TWO,BORIVALI
https://www.swiggy.com/restaurants/charcoal-eats-biryani-and-beyond-new-link-road-borivali-mumbai-332609,Charcoal Eats - Biryani & Beyond,"Biryani, North Indian, Fast Food",4.0•-- MINS•₹499 FOR TWO,BORIVALI
https://www.swiggy.com/restaurants/bff-bombay-french-fries-borivali-mumbai-381817,BFF-BOMBAY FRENCH FRIES,Continental,--•-- MINS•₹300 FOR TWO,BORIVALI
https://www.swiggy.com/restaurants/tulsi-vihar-malad-kan-west-borivali-mumbai-110123,Tulsi Vihar,"North Indian, Chinese, South Indian, Fast Food, Beverages",4.4•-- MINS•₹6000 FOR TWO,BORIVALI
https://www.swiggy.com/restaurants/spirit-kitchen-and-bar-opposite-shimpoli-telephone-exchange-borivali-mumbai-39178,Spirit Kitchen and Bar,"Indian, Chinese",4.3•-- MINS•₹700 FOR TWO,BORIVALI
https://www.swiggy.com/restaurants/cream-junction-kandivali-borivali-mumbai-375498,Cream Junction,Bakery,--•-- MINS•₹500 FOR TWO,BORIVALI
https://www.swiggy.com/restaurants/jeden-the-cake-expert-malad-kan-west-borivali-mumbai-236166,Jeden - The cake expert,"Bakery, Desserts, Sweets, Fast Food, Cafe",4.3•-- MINS•₹200 FOR TWO,BORIVALI
https://www.swiggy.com/restaurants/cherie-frary-borivali-mumbai-308619,CHERIE FRARY,"Salads, Pizzas, Mexican",--•-- MINS•₹400 FOR TWO,BORIVALI
https://www.swiggy.com/restaurants/roll-me-up-borivali-mumbai-297313,Roll me up,Indian,--•-- MINS•₹300 FOR TWO,BORIVALI
https://www.swiggy.com/restaurants/deepak-borivali-borivali-mumbai-55580,Deepak (Borivali),"Indian, Chinese, South Indian, Fast Food, Snacks",4.4•-- MINS•₹400 FOR TWO,BORIVALI
https://www.swiggy.com/restaurants/cake-junction-west-borivali-mumbai-343859,Cake Junction,"Bakery, Desserts, Cafe, Combo, Indian",3.5•-- MINS•₹100 FOR TWO,BORIVALI
https://www.swiggy.com/restaurants/dwaraka-borivali-mumbai-55585,Dwaraka,"South Indian, Indian, Chinese, North Indian, Italian",4.3•-- MINS•₹350 FOR TWO,BORIVALI
https://www.swiggy.com/restaurants/ds-kitchen-shimpoli-gaon-west-borivali-mumbai-341559,D's Kitchen,Indian,3.9•-- MINS•₹300 FOR TWO,BORIVALI
https://www.swiggy.com/restaurants/nityanand-kandivali-kandivali-west-borivali-mumbai-99394,Nityanand (Kandivali),"Indian, Chinese",4.4•-- MINS•₹450 FOR TWO,BORIVALI
https://www.swiggy.com/restaurants/cake-star-borivali-mumbai-31579,Cake Star,"Desserts, Bakery",--•-- MINS•₹350 FOR TWO,BORIVALI
https://www.swiggy.com/restaurants/cake-adda-west-borivali-mumbai-343856,Cake Adda,"Bakery, Desserts, Cafe, Combo, Indian",--•-- MINS•₹100 FOR TWO,BORIVALI
https://www.swiggy.com/restaurants/cafe-ville-villa-kandivali-west-borivali-mumbai-88010,Cafe Ville Villa,"Indian, Continental, Fast Food",--•-- MINS•₹300 FOR TWO,BORIVALI
https://www.swiggy.com/restaurants/food-bites-shimpoli-road-borivali-mumbai-22625,Food Bites,Fast Food,--•-- MINS•₹250 FOR TWO,BORIVALI
https://www.swiggy.com/restaurants/banana-leaf-chikkuwadi-junction-borivali-mumbai-46930,Banana Leaf,"South Indian, Snacks, Fast Food, Andhra",4.2•-- MINS•₹600 FOR TWO,BORIVALI
https://www.swiggy.com/restaurants/ccc-fast-food-malad-kan-west-borivali-mumbai-161984,CCC Fast Food,Chinese,--•-- MINS•₹400 FOR TWO,BORIVALI
https://www.swiggy.com/restaurants/lazeez-family-restaurant-borivali-mumbai-363040,Lazeez Family Restaurant,South Indian,--•-- MINS•₹300 FOR TWO,BORIVALI
https://www.swiggy.com/restaurants/flavour-o-so-borivali-mumbai-365584,Flavour-o-so,"South Indian, Snacks",--•-- MINS•₹200 FOR TWO,BORIVALI
