details,title,spec,ratt,locality
https://www.swiggy.com/restaurants/sun-moon-and-potatoes-opp-movitime-cinema-malad-kan-west-mumbai-18377,Sun Moon & Potatoes,"Continental, Chinese, Salads, Asian, Combo",4.2•-- MINS•₹800 FOR TWO,MALAD_KAN_WEST
https://www.swiggy.com/restaurants/ovenstory-pizza-near-vibgyor-school-malad-kan-west-mumbai-41031,Ovenstory Pizza,"Pizzas, Italian",3.9•-- MINS•₹600 FOR TWO,MALAD_KAN_WEST
https://www.swiggy.com/restaurants/whack-kitchen-malad-kan-west-mumbai-330327,WHACK KITCHEN,"North Indian, Chinese",4.1•-- MINS•₹300 FOR TWO,MALAD_KAN_WEST
https://www.swiggy.com/restaurants/mcdonalds-unity-heights-malad-kan-west-mumbai-23729,McDonald's,Fast Food,4.2•-- MINS•₹400 FOR TWO,MALAD_KAN_WEST
https://www.swiggy.com/restaurants/firangi-bake-near-vibgyor-school-malad-kan-west-mumbai-41039,Firangi Bake,"Italian, Mexican, Pastas",4.1•-- MINS•₹400 FOR TWO,MALAD_KAN_WEST
https://www.swiggy.com/restaurants/deepak-only-veg-malad-west-malad-kan-west-mumbai-74192,Deepak Only Veg,"South Indian, Chinese, Indian",4.3•-- MINS•₹550 FOR TWO,MALAD_KAN_WEST
https://www.swiggy.com/restaurants/all-day-snacks-malad-kan-west-mumbai-305252,ALL DAY SNACKS,"Indian, Fast Food, Pizzas",--•-- MINS•₹200 FOR TWO,MALAD_KAN_WEST
https://www.swiggy.com/restaurants/icekraft-malad-kan-west-mumbai-126844,Icekraft,"Fast Food, Cafe, Desserts",4.0•-- MINS•₹250 FOR TWO,MALAD_KAN_WEST
https://www.swiggy.com/restaurants/cafe-zam-zam-malad-kan-west-mumbai-126843,Cafe Zam Zam,"North Indian, Chinese",4.2•-- MINS•₹350 FOR TWO,MALAD_KAN_WEST
https://www.swiggy.com/restaurants/mi-marathi-homely-maharashtrian-malad-west-malad-kan-west-mumbai-80764,Mi Marathi - Homely Maharashtrian,"Maharashtrian, Thalis, Home Food",4.2•-- MINS•₹150 FOR TWO,MALAD_KAN_WEST
https://www.swiggy.com/restaurants/oh-soy-malad-kan-west-mumbai-351152,Oh Soy,"Chinese, Thai, Burmese, Seafood, Asian, Tibetan",4.0•-- MINS•₹400 FOR TWO,MALAD_KAN_WEST
https://www.swiggy.com/restaurants/shawarma-authentic-venus-cricket-ground-prem-nagar-malad-kan-west-mumbai-54356,Shawarma Authentic,"Arabian, Beverages",3.4•-- MINS•₹200 FOR TWO,MALAD_KAN_WEST
https://www.swiggy.com/restaurants/pishus-link-road-malad-kan-west-mumbai-10773,Pishu's,"Juices, Beverages, Fast Food, Healthy Food",4.4•-- MINS•₹550 FOR TWO,MALAD_KAN_WEST
https://www.swiggy.com/restaurants/fusion-ice-cream-cakes-and-desserts-naroda-malad-kan-west-mumbai-367604,Fusion Ice Cream Cakes & Desserts,"Desserts, Sweets, Ice Cream",--•-- MINS•₹400 FOR TWO,MALAD_KAN_WEST
https://www.swiggy.com/restaurants/joy-pizzamenia-malad-kan-west-mumbai-354309,joy pizzamenia,"Biryani, Pizzas, Pastas",3.8•-- MINS•₹400 FOR TWO,MALAD_KAN_WEST
https://www.swiggy.com/restaurants/uncles-kitchen-since-1987-malad-west-malad-kan-west-mumbai-20344,Uncle's Kitchen(since 1987),Chinese,4.3•-- MINS•₹400 FOR TWO,MALAD_KAN_WEST
https://www.swiggy.com/restaurants/jumboking-indian-burger-malad-kan-west-mumbai-126840,Jumboking Indian Burger,"Fast Food, Indian, American, Mexican, Healthy Food, Snacks, Beverages",4.3•-- MINS•₹200 FOR TWO,MALAD_KAN_WEST
https://www.swiggy.com/restaurants/charcoal-eats-biryani-and-beyond-orlem-church-malad-kan-west-mumbai-332613,Charcoal Eats - Biryani & Beyond,"Biryani, North Indian, Fast Food",4.0•-- MINS•₹499 FOR TWO,MALAD_KAN_WEST
