details,title,spec,ratt,locality
https://www.swiggy.com/restaurants/chai-point-peninsula-corporate-park-lower-parel-worli-mumbai-20214,Chai Point,"Bakery, Cafe, Combo, Beverages, Maharashtrian, Snacks, Street Food, South Indian...",4.3•-- MINS•₹150 FOR TWO,LOWER_PAREL_WORLI
https://www.swiggy.com/restaurants/eskopop-gourmet-popsicles-lower-parel-worli-mumbai-365791,Eskopop Gourmet Popsicles,Ice Cream,--•-- MINS•₹250 FOR TWO,LOWER_PAREL_WORLI
https://www.swiggy.com/restaurants/rolls-and-more-dainik-shivneer-marg-lower-parel-worli-mumbai-161854,Rolls & More,"Indian, Mughlai, Fast Food",--•-- MINS•₹300 FOR TWO,LOWER_PAREL_WORLI
https://www.swiggy.com/restaurants/ambika-lunch-home-g-k-marg-lower-parel-worli-mumbai-19343,Ambika Lunch Home,"North Indian, Chinese, Malwani",4.1•-- MINS•₹400 FOR TWO,LOWER_PAREL_WORLI
https://www.swiggy.com/restaurants/strictly-biryani-lower-parel-worli-mumbai-191143,Strictly Biryani,"Biryani, Indian",--•-- MINS•₹300 FOR TWO,LOWER_PAREL_WORLI
https://www.swiggy.com/restaurants/maus-chinese-lower-parel-worli-mumbai-228522,Mau's Chinese,Chinese,--•-- MINS•₹300 FOR TWO,LOWER_PAREL_WORLI
https://www.swiggy.com/restaurants/gooddo-the-vegan-eatery-lower-parel-worli-mumbai-196959,GoodDo- The Vegan Eatery,"American, North Indian, Fast Food",4.2•-- MINS•₹300 FOR TWO,LOWER_PAREL_WORLI
https://www.swiggy.com/restaurants/gratitude-ktchn-shakti-mills-lower-parel-worli-mumbai-343994,Gratitude Ktchn,"Continental, North Indian",--•-- MINS•₹700 FOR TWO,LOWER_PAREL_WORLI
https://www.swiggy.com/restaurants/moussestruck-worli-lower-parel-worli-mumbai-88489,Moussestruck,"Desserts, Bakery, Sweets",4.5•-- MINS•₹1 FOR TWO,LOWER_PAREL_WORLI
https://www.swiggy.com/restaurants/mittus-kitchen-nm-joshi-marg-lower-parel-worli-mumbai-55569,Mittu's Kitchen,"Fast Food, Beverages",--•-- MINS•₹100 FOR TWO,LOWER_PAREL_WORLI
https://www.swiggy.com/restaurants/oye-kake-lower-parel-lower-parel-worli-mumbai-19599,Oye Kake,North Indian,4.5•-- MINS•₹500 FOR TWO,LOWER_PAREL_WORLI
https://www.swiggy.com/restaurants/wandercrust-worli-lower-parel-worli-mumbai-179494,Wandercrust,"Pizzas, Italian",--•-- MINS•₹350 FOR TWO,LOWER_PAREL_WORLI
https://www.swiggy.com/restaurants/the-momo-factory-bandra-west-lower-parel-worli-mumbai-134487,The Momo Factory,"Chinese, Fast Food, Snacks, Tibetan, Oriental, Asian",4.1•-- MINS•₹200 FOR TWO,LOWER_PAREL_WORLI
https://www.swiggy.com/restaurants/chopsoy-comfort-asian-cuisine-lower-parel-lower-parel-worli-mumbai-376431,ChopSoy Comfort Asian Cuisine,Asian,--•-- MINS•₹400 FOR TWO,LOWER_PAREL_WORLI
https://www.swiggy.com/restaurants/halwa-craft-lower-parel-worli-mumbai-351035,Halwa Craft,"Desserts, Sweets, Snacks, Indian",--•-- MINS•₹200 FOR TWO,LOWER_PAREL_WORLI
https://www.swiggy.com/restaurants/angrezi-dhaba-mahalaxmi-malabar-hill-lower-parel-worli-mumbai-205653,Angrezi Dhaba,North Indian,4.6•-- MINS•₹1500 FOR TWO,LOWER_PAREL_WORLI
https://www.swiggy.com/restaurants/flying-turbaan-lower-parel-worli-mumbai-341448,FLYING TURBAAN,Indian,--•-- MINS•₹300 FOR TWO,LOWER_PAREL_WORLI
https://www.swiggy.com/restaurants/taipan-chinese-point-lower-parel-worli-mumbai-328361,TAIPAN CHINESE POINT,"Chinese, Snacks, Fast Food",--•-- MINS•₹300 FOR TWO,LOWER_PAREL_WORLI
https://www.swiggy.com/restaurants/brijwasi-sweets-original-since-1946-worli-lower-parel-worli-mumbai-3764,Brijwasi Sweets Original Since 1946,"Street Food, North Indian, Desserts",4.4•-- MINS•₹450 FOR TWO,LOWER_PAREL_WORLI
https://www.swiggy.com/restaurants/cake-factory-worli-lower-parel-worli-mumbai-253966,CAKE FACTORY,Bakery,--•-- MINS•₹500 FOR TWO,LOWER_PAREL_WORLI
https://www.swiggy.com/restaurants/straight-outta-grills-lower-parel-worli-mumbai-254933,STRAIGHT OUTTA GRILLS,Fast Food,--•-- MINS•₹250 FOR TWO,LOWER_PAREL_WORLI
https://www.swiggy.com/restaurants/bau-chinese-corner-arvind-nagar-lower-parel-worli-mumbai-328129,Bau Chinese corner,"Chinese, Fast Food, Snacks",--•-- MINS•₹200 FOR TWO,LOWER_PAREL_WORLI
https://www.swiggy.com/restaurants/230-celsius-lower-parel-worli-mumbai-343623,230 Celsius,"Pastas, Italian",4.0•-- MINS•₹400 FOR TWO,LOWER_PAREL_WORLI
https://www.swiggy.com/restaurants/towny-treats-lower-parel-worli-mumbai-261680,Towny Treats,"Italian, Pastas, Fast Food, Indian",--•-- MINS•₹300 FOR TWO,LOWER_PAREL_WORLI
https://www.swiggy.com/restaurants/the-bhukkads-lower-parel-worli-mumbai-376346,THE BHUKKADS,"Fast Food, Beverages",--•-- MINS•₹250 FOR TWO,LOWER_PAREL_WORLI
https://www.swiggy.com/restaurants/marbellas-pizza-nehru-centre-lower-parel-worli-mumbai-339482,Marbella's Pizza,"Pizzas, Pastas, Italian, American, Italian-American, Desserts",3.7•-- MINS•₹750 FOR TWO,LOWER_PAREL_WORLI
https://www.swiggy.com/restaurants/vadilal-ice-cream-lower-parel-worli-mumbai-386030,Vadilal Ice Cream,Ice Cream,--•-- MINS•₹300 FOR TWO,LOWER_PAREL_WORLI
https://www.swiggy.com/restaurants/hi-prabhadevi-lower-parel-worli-mumbai-248229,HI PRABHADEVI,"Indian, Chinese, Malwani",--•-- MINS•₹300 FOR TWO,LOWER_PAREL_WORLI
https://www.swiggy.com/restaurants/tasty-treat-india-mahim-dadar-lower-parel-worli-mumbai-169599,Tasty Treat India,"South Indian, North Indian, Chinese",4.3•-- MINS•₹250 FOR TWO,LOWER_PAREL_WORLI
https://www.swiggy.com/restaurants/el-jefes-mexicana-shakti-mill-lane-lower-parel-worli-mumbai-171314,El Jefe's Mexicana,Mexican,--•-- MINS•₹600 FOR TWO,LOWER_PAREL_WORLI
https://www.swiggy.com/restaurants/mealful-wraps-worli-lower-parel-worli-mumbai-274875,MEALFUL WRAPS,"Fast Food, North Indian, Desserts, Snacks, Indian",--•-- MINS•₹250 FOR TWO,LOWER_PAREL_WORLI
https://www.swiggy.com/restaurants/maiz-mexican-kitchen-lower-parel-worli-mumbai-354560,Maiz Mexican Kitchen,Mexican,4.3•-- MINS•₹1000 FOR TWO,LOWER_PAREL_WORLI
https://www.swiggy.com/restaurants/hungry-chinese-lower-parel-worli-mumbai-365326,Hungry Chinese,"Chinese, Indian",--•-- MINS•₹200 FOR TWO,LOWER_PAREL_WORLI
https://www.swiggy.com/restaurants/gupta-ji-lower-parel-worli-mumbai-375380,Gupta Ji,"Chaat, Snacks, Indian",--•-- MINS•₹150 FOR TWO,LOWER_PAREL_WORLI
https://www.swiggy.com/restaurants/la-cane-bistro-healthy-vegan-gluten-free-lower-parel-worli-mumbai-333807,"La Cane Bistro (Healthy, Vegan, Gluten Free)","Beverages, Juices, Continental, Pizzas, Mediterranean",--•-- MINS•₹500 FOR TWO,LOWER_PAREL_WORLI
https://www.swiggy.com/restaurants/baskin-robbins-lower-parel-worli-mumbai-6940,Baskin Robbins,Desserts,4.1•-- MINS•₹250 FOR TWO,LOWER_PAREL_WORLI
https://www.swiggy.com/restaurants/hotel-shiv-prasad-lower-parel-worli-mumbai-314071,Hotel Shiv Prasad,"Indian, Chinese, Fast Food",--•-- MINS•₹300 FOR TWO,LOWER_PAREL_WORLI
https://www.swiggy.com/restaurants/tosita-bakery-lower-parel-worli-mumbai-47908,Tosita Bakery,Bakery,--•-- MINS•₹200 FOR TWO,LOWER_PAREL_WORLI
https://www.swiggy.com/restaurants/edesia-by-freshmenu-worli-lower-parel-worli-mumbai-237480,Edesia by Freshmenu,"Desserts, Bakery, Sweets",3.9•-- MINS•₹150 FOR TWO,LOWER_PAREL_WORLI
https://www.swiggy.com/restaurants/brijwasi-sweets-original-since-1946-gd-group-ganpat-rao-kadam-marg-lower-parel-worli-mumbai-151838,"Brijwasi Sweets, Original Since 1946 - GD Group","Sweets, Fast Food",4.3•-- MINS•₹380 FOR TWO,LOWER_PAREL_WORLI
https://www.swiggy.com/restaurants/asian-chinese-lower-parel-worli-mumbai-305241,ASIAN CHINESE,"Chinese, Fast Food, Snacks, Asian",--•-- MINS•₹200 FOR TWO,LOWER_PAREL_WORLI
https://www.swiggy.com/restaurants/bihari-dhaba-marriyama-nagar-lower-parel-worli-mumbai-354693,BIHARI DHABA,"North Indian, Snacks, Indian",4.5•-- MINS•₹200 FOR TWO,LOWER_PAREL_WORLI
https://www.swiggy.com/restaurants/lucknowee-lower-parel-lower-parel-worli-mumbai-354450,Lucknowee,"North Indian, Biryani, Kebabs",4.5•-- MINS•₹600 FOR TWO,LOWER_PAREL_WORLI
https://www.swiggy.com/restaurants/champs-home-kitchen-lower-parel-worli-mumbai-378762,CHAMP'S HOME KITCHEN,Snacks,--•-- MINS•₹100 FOR TWO,LOWER_PAREL_WORLI
https://www.swiggy.com/restaurants/kwality-walls-frozen-dessert-and-ice-cream-shop-lower-parel-worli-mumbai-364123,Kwality Walls Frozen Dessert and Ice Cream Shop,Ice Cream,4.6•-- MINS•₹300 FOR TWO,LOWER_PAREL_WORLI
https://www.swiggy.com/restaurants/olive-crust-cafe-lower-parel-worli-mumbai-368962,OLIVE CRUST CAFE,"Pizzas, Pastas, Salads, Italian",5.0•-- MINS•₹200 FOR TWO,LOWER_PAREL_WORLI
https://www.swiggy.com/restaurants/the-jalsa-by-nanumal-bhojraaj-lower-parel-worli-mumbai-33747,The Jalsa By Nanumal Bhojraaj,"Street Food, North Indian, South Indian",3.6•-- MINS•₹300 FOR TWO,LOWER_PAREL_WORLI
https://www.swiggy.com/restaurants/tapa-tora-lower-parel-worli-mumbai-368726,Tapa Tora,Mexican,--•-- MINS•₹600 FOR TWO,LOWER_PAREL_WORLI
https://www.swiggy.com/restaurants/sangam-lunch-and-chinese-corner-worli-lower-parel-worli-mumbai-57539,Sangam Lunch and Chinese Corner ,Chinese,--•-- MINS•₹600 FOR TWO,LOWER_PAREL_WORLI
https://www.swiggy.com/restaurants/boss-burger-1st-floor-trade-view-building-oasis-city-complex-lower-parel-worli-mumbai-191134,BOSS Burger,"American, Continental, Fast Food, Combo",4.1•-- MINS•₹500 FOR TWO,LOWER_PAREL_WORLI
https://www.swiggy.com/restaurants/crazy-momo-lower-parel-worli-mumbai-263442,CRAZY MOMO,"Fast Food, North Indian, Chinese",--•-- MINS•₹250 FOR TWO,LOWER_PAREL_WORLI
https://www.swiggy.com/restaurants/faasos-dr-e-moses-road-lower-parel-worli-mumbai-17487,Faasos,"Fast Food, Combo, Snacks",4.2•-- MINS•₹200 FOR TWO,LOWER_PAREL_WORLI
https://www.swiggy.com/restaurants/wongwong-dimsums-and-more-lower-parel-worli-mumbai-158648,WongWong (DimSums & More),Chinese,--•-- MINS•₹300 FOR TWO,LOWER_PAREL_WORLI
https://www.swiggy.com/restaurants/chinese-wok-wok-express-lower-parel-worli-mumbai-41476,Chinese Wok (Wok Express),"Chinese, Asian",3.8•-- MINS•₹250 FOR TWO,LOWER_PAREL_WORLI
https://www.swiggy.com/restaurants/chinese-spot-lower-parel-worli-mumbai-315254,Chinese Spot,"Chinese, Seafood, Indian",4.0•-- MINS•₹300 FOR TWO,LOWER_PAREL_WORLI
https://www.swiggy.com/restaurants/zesty-kitchen-lower-parel-worli-mumbai-354576,Zesty Kitchen,"Bengali, Biryani, Malwani, North Indian, South Indian",4.3•-- MINS•₹400 FOR TWO,LOWER_PAREL_WORLI
https://www.swiggy.com/restaurants/medha-malvan-lower-parel-worli-mumbai-354577,Medha Malvan,"Malwani, Seafood",3.7•-- MINS•₹400 FOR TWO,LOWER_PAREL_WORLI
https://www.swiggy.com/restaurants/apsara-ice-cream-lower-parel-worli-mumbai-385081,Apsara Ice Cream,"Ice Cream, Desserts",--•-- MINS•₹300 FOR TWO,LOWER_PAREL_WORLI
https://www.swiggy.com/restaurants/piyo-juices-sitaram-jadhav-marg-lower-parel-worli-mumbai-79210,Piyo Juices,"Fast Food, Pizzas, Pastas, Beverages, Juices, Desserts",4.4•-- MINS•₹200 FOR TWO,LOWER_PAREL_WORLI
https://www.swiggy.com/restaurants/great-indian-meals-lower-parel-worli-mumbai-354578,Great Indian Meals,"Bengali, Malwani, North Indian, South Indian",--•-- MINS•₹400 FOR TWO,LOWER_PAREL_WORLI
https://www.swiggy.com/restaurants/jamai-shoshthi-lower-parel-worli-mumbai-354579,Jamai Shoshthi,"Bengali, Biryani, Seafood",4.2•-- MINS•₹400 FOR TWO,LOWER_PAREL_WORLI
https://www.swiggy.com/restaurants/uttar-da-puttar-lower-parel-worli-mumbai-354580,Uttar Da Puttar,"North Indian, Indian, Punjabi, Biryani",3.6•-- MINS•₹500 FOR TWO,LOWER_PAREL_WORLI
https://www.swiggy.com/restaurants/urrban-slurrp-soups-salads-wraps-and-more-lower-parel-worli-mumbai-276992,"Urrban / Slurrp (Soups, Salads, Wraps & More)","Salads, Juices, Snacks, Combo",4.1•-- MINS•₹300 FOR TWO,LOWER_PAREL_WORLI
https://www.swiggy.com/restaurants/the-dessert-street-worli-lower-parel-worli-mumbai-28499,The Dessert Street,"Desserts, Bakery",--•-- MINS•₹300 FOR TWO,LOWER_PAREL_WORLI
https://www.swiggy.com/restaurants/freezy-teeth-juice-bar-lower-parel-lower-parel-worli-mumbai-32760,Freezy Teeth Juice Bar,"Juices, Beverages",--•-- MINS•₹250 FOR TWO,LOWER_PAREL_WORLI
https://www.swiggy.com/restaurants/khushi-cafe-lower-parel-worli-mumbai-329420,KHUSHI CAFE,Indian,--•-- MINS•₹300 FOR TWO,LOWER_PAREL_WORLI
https://www.swiggy.com/restaurants/shidorii-lower-parel-worli-mumbai-340682,Shidorii,"Maharashtrian, North Indian",--•-- MINS•₹350 FOR TWO,LOWER_PAREL_WORLI
https://www.swiggy.com/restaurants/mahimaa-chinese-house-lower-parel-worli-mumbai-364499,Mahimaa Chinese House,"Chinese, Fast Food",--•-- MINS•₹300 FOR TWO,LOWER_PAREL_WORLI
https://www.swiggy.com/restaurants/udupi-tiffins-lower-parel-worli-mumbai-304488,Udupi Tiffins,"South Indian, Snacks, Thalis, Fast Food",3.9•-- MINS•₹350 FOR TWO,LOWER_PAREL_WORLI
https://www.swiggy.com/restaurants/shree-sunders-vakoure-chowk-lower-parel-worli-mumbai-19307,Shree Sunders,South Indian,4.5•-- MINS•₹500 FOR TWO,LOWER_PAREL_WORLI
https://www.swiggy.com/restaurants/winni-cakes-and-more-lower-parel-worli-mumbai-264880,WINNI CAKES AND MORE,Desserts,--•-- MINS•₹400 FOR TWO,LOWER_PAREL_WORLI
https://www.swiggy.com/restaurants/merwans-confectioners-lower-parel-worli-mumbai-376114,Merwans Confectioners,"Desserts, Bakery",--•-- MINS•₹400 FOR TWO,LOWER_PAREL_WORLI
https://www.swiggy.com/restaurants/chop-cutlet-lower-parel-worli-mumbai-191119,Chop Cutlet,"Biryani, Indian, Fast Food",--•-- MINS•₹300 FOR TWO,LOWER_PAREL_WORLI
https://www.swiggy.com/restaurants/centurion-park-lower-parel-worli-mumbai-351078,Centurion Park,"Indian, Chinese, Tandoor, North Indian, Fast Food",--•-- MINS•₹300 FOR TWO,LOWER_PAREL_WORLI
https://www.swiggy.com/restaurants/on-the-way-veg-snacks-neak-deepak-cinema-lower-parel-worli-mumbai-22720,On The Way Veg Snacks,"Fast Food, Indian, Grill, Italian",--•-- MINS•₹150 FOR TWO,LOWER_PAREL_WORLI
https://www.swiggy.com/restaurants/china-town-g-m-bhosale-marg-lower-parel-worli-mumbai-168674,China Town,Chinese,4.0•-- MINS•₹200 FOR TWO,LOWER_PAREL_WORLI
https://www.swiggy.com/restaurants/tip-top-chinese-worli-naka-lower-parel-worli-mumbai-58406,Tip Top Chinese,Chinese,4.1•-- MINS•₹400 FOR TWO,LOWER_PAREL_WORLI
https://www.swiggy.com/restaurants/qinling-lower-parel-worli-mumbai-353264,Qinling,Chinese,4.8•-- MINS•₹800 FOR TWO,LOWER_PAREL_WORLI
https://www.swiggy.com/restaurants/rolls-and-bowls-company-lower-parel-worli-mumbai-353385,Rolls & Bowls Company,"North Indian, Chinese, Fast Food, Desserts",4.5•-- MINS•₹250 FOR TWO,LOWER_PAREL_WORLI
https://www.swiggy.com/restaurants/monk-chinese-restaurant-lower-parel-worli-mumbai-364269,Monk Chinese Restaurant,"Tandoor, Combo, Chinese",--•-- MINS•₹250 FOR TWO,LOWER_PAREL_WORLI
https://www.swiggy.com/restaurants/eat-ally-by-colossal-kitchens-lower-parel-worli-mumbai-297637,EAT ALLY BY COLOSSAL KITCHENS,"Fast Food, Indian, Italian",--•-- MINS•₹300 FOR TWO,LOWER_PAREL_WORLI
https://www.swiggy.com/restaurants/jumboking-indian-burger-lower-parel-worli-mumbai-209700,Jumboking Indian Burger,"Fast Food, Indian, American, Mexican, Healthy Food, Snacks, Beverages",4.0•-- MINS•₹210 FOR TWO,LOWER_PAREL_WORLI
https://www.swiggy.com/restaurants/local-vocal-lower-parel-worli-mumbai-355568,Local Vocal,North Indian,--•-- MINS•₹500 FOR TWO,LOWER_PAREL_WORLI
https://www.swiggy.com/restaurants/alankar-worli-lower-parel-worli-mumbai-56358,Alankar,"Indian, Chinese",4.2•-- MINS•₹400 FOR TWO,LOWER_PAREL_WORLI
https://www.swiggy.com/restaurants/rolls-mania-lower-parel-worli-mumbai-232716,Rolls Mania,Fast Food,4.2•-- MINS•₹200 FOR TWO,LOWER_PAREL_WORLI
https://www.swiggy.com/restaurants/status-family-restaurant-opp-lower-parel-station-lower-parel-worli-mumbai-171992,Status Family Restaurant,North Indian,4.3•-- MINS•₹600 FOR TWO,LOWER_PAREL_WORLI
https://www.swiggy.com/restaurants/shree-krishna-veg-diet-worli-lower-parel-worli-mumbai-49296,Shree Krishna Veg Diet,"Indian, Chinese, Fast Food",4.4•-- MINS•₹0 FOR TWO,LOWER_PAREL_WORLI
https://www.swiggy.com/restaurants/sizzling-china-senapati-bapat-marg-lower-parel-worli-mumbai-20520,Sizzling China,Chinese,4.3•-- MINS•₹750 FOR TWO,LOWER_PAREL_WORLI
