details,title,spec,ratt,locality
https://www.swiggy.com/restaurants/ayazs-the-kebab-place-juhu-mumbai-166747,Ayaz's The Kebab Place,North Indian,4.4•-- MINS•₹500 FOR TWO,JUHU
https://www.swiggy.com/restaurants/cafe-arpan-juhu-mumbai-103609,Cafe Arpan,Cafe,--•-- MINS•₹250 FOR TWO,JUHU
https://www.swiggy.com/restaurants/behrouz-biryani-shastri-nagar-juhu-mumbai-175217,Behrouz Biryani,"Biryani, Mughlai, Lucknowi, Kebabs, Hyderabadi, North Indian, Persian, Desserts",4.1•-- MINS•₹500 FOR TWO,JUHU
https://www.swiggy.com/restaurants/ovenstory-pizza-shastri-nagar-juhu-mumbai-175219,Ovenstory Pizza,Pizzas,3.9•-- MINS•₹600 FOR TWO,JUHU
https://www.swiggy.com/restaurants/olio-novotel-mumbai-juhu-beach-juhu-mumbai-206055,Olio - Novotel Mumbai Juhu Beach,Italian,--•-- MINS•₹1500 FOR TWO,JUHU
https://www.swiggy.com/restaurants/the-mumbai-eatery-juhu-mumbai-353691,The mumbai eatery,Indian,--•-- MINS•₹300 FOR TWO,JUHU
https://www.swiggy.com/restaurants/shree-gangour-sweets-juhu-mumbai-133394,Shree Gangour Sweets,"Sweets, Chaat, Street Food, Snacks",4.3•-- MINS•₹250 FOR TWO,JUHU
https://www.swiggy.com/restaurants/faasos-shastri-nagar-juhu-mumbai-175214,Faasos,"Fast Food, Combo, Snacks",4.1•-- MINS•₹200 FOR TWO,JUHU
https://www.swiggy.com/restaurants/delicious-kabab-house-juhu-mumbai-319783,DELICIOUS KABAB HOUSE,"Biryani, Indian, Salads, Desserts, Seafood",--•-- MINS•₹500 FOR TWO,JUHU
https://www.swiggy.com/restaurants/garde-manger-cafe-paranjape-scheme-road-juhu-mumbai-18380,Garde Manger Cafe,"Continental, Salads, Italian, Desserts, Beverages",4.3•-- MINS•₹500 FOR TWO,JUHU
https://www.swiggy.com/restaurants/miku-dimsum-juhu-mumbai-330312,Miku Dimsum,"Chinese, Pan-Asian",--•-- MINS•₹500 FOR TWO,JUHU
https://www.swiggy.com/restaurants/chilli-n-chine-juhu-mumbai-127498,Chilli n Chine,Chinese,--•-- MINS•₹200 FOR TWO,JUHU
https://www.swiggy.com/restaurants/phrisbis-nic-juhu-mumbai-319784,Phrisbis NIC,"Chinese, Fast Food, Indian, Biryani",--•-- MINS•₹500 FOR TWO,JUHU
https://www.swiggy.com/restaurants/giani-ice-cream-juhu-mumbai-355997,Giani Ice Cream,"Ice Cream, Desserts, Beverages",3.9•-- MINS•₹200 FOR TWO,JUHU
https://www.swiggy.com/restaurants/churolls-and-co-near-andheri-west-station-juhu-mumbai-66904,Churolls & Co.,"Desserts, Fast Food",--•-- MINS•₹300 FOR TWO,JUHU
https://www.swiggy.com/restaurants/open-china-juhu-mumbai-103610,Open China,"Asian, Chinese",--•-- MINS•₹800 FOR TWO,JUHU
https://www.swiggy.com/restaurants/hav-coffee-juhu-mumbai-382678,Hav Coffee,"Beverages, Cafe",--•-- MINS•₹500 FOR TWO,JUHU
https://www.swiggy.com/restaurants/thambbi-hotel-royal-gardennear-grandmamas-cafe-juhu-mumbai-326724,Thambbi,South Indian,4.0•-- MINS•₹300 FOR TWO,JUHU
https://www.swiggy.com/restaurants/wraps-and-rolls-juhu-mumbai-372308,Wraps and Rolls,"Snacks, Indian, Middle Eastern",4.3•-- MINS•₹500 FOR TWO,JUHU
https://www.swiggy.com/restaurants/nook-juhu-mumbai-372309,Nook,"Chaat, Street Food",--•-- MINS•₹500 FOR TWO,JUHU
https://www.swiggy.com/restaurants/the-belgian-waffle-co-santacruz-west-juhu-mumbai-27504,The Belgian Waffle Co.,"Desserts, Beverages",4.6•-- MINS•₹200 FOR TWO,JUHU
https://www.swiggy.com/restaurants/nachos-point-juhu-mumbai-378769,Nachos Point,"Mexican, Snacks",--•-- MINS•₹200 FOR TWO,JUHU
https://www.swiggy.com/restaurants/mr-pasta-juhu-mumbai-329440,Mr. Pasta,"Indian, North Indian, Snacks",--•-- MINS•₹300 FOR TWO,JUHU
https://www.swiggy.com/restaurants/chaayos-meri-wali-chai-chaayos-tara-rd-juhu-mumbai-355892,Chaayos Meri Wali Chai,"Bakery, Beverages, Cafe, Chaat, Desserts, Fast Food, Home Food, Italian, Maharas...",4.6•-- MINS•₹250 FOR TWO,JUHU
https://www.swiggy.com/restaurants/mandarin-oak-shastri-nagar-juhu-mumbai-175235,Mandarin Oak,"Asian, Chinese, Thai",4.3•-- MINS•₹350 FOR TWO,JUHU
https://www.swiggy.com/restaurants/lunchbox-shastri-nagar-juhu-mumbai-175234,LunchBox,"North Indian, Chinese, Desserts, Biryani",4.0•-- MINS•₹200 FOR TWO,JUHU
https://www.swiggy.com/restaurants/swati-snacks-juhu-mumbai-384887,SWATI SNACKS,Indian,--•-- MINS•₹700 FOR TWO,JUHU
https://www.swiggy.com/restaurants/sweet-truth-shastri-nagar-juhu-mumbai-175230,Sweet Truth,"Cafe, Bakery, Desserts, Beverages",4.0•-- MINS•₹200 FOR TWO,JUHU
https://www.swiggy.com/restaurants/the-good-bowl-shastri-nagar-juhu-mumbai-175232,The Good Bowl,"North Indian, Biryani, Asian, Pastas, Desserts",4.3•-- MINS•₹400 FOR TWO,JUHU
https://www.swiggy.com/restaurants/halal-boyz-juhu-mumbai-331509,HALAL BOYZ,Chinese,--•-- MINS•₹200 FOR TWO,JUHU
https://www.swiggy.com/restaurants/all-about-rolls-juhu-mumbai-331504,ALL ABOUT ROLLS,Indian,--•-- MINS•₹200 FOR TWO,JUHU
https://www.swiggy.com/restaurants/sejal-chinese-juhu-mumbai-376335,Sejal Chinese,Chinese,--•-- MINS•₹300 FOR TWO,JUHU
https://www.swiggy.com/restaurants/prithvi-cafe-church-road-juhu-mumbai-112772,Prithvi Cafe,"North Indian, Italian, Fast Food, Cafe, Snacks, Desserts, Beverages, Combo",4.1•-- MINS•₹350 FOR TWO,JUHU
https://www.swiggy.com/restaurants/chang-kitchen-juhu-mumbai-335306,CHANG KITCHEN,"Chinese, Asian, Thai",--•-- MINS•₹400 FOR TWO,JUHU
https://www.swiggy.com/restaurants/smokin-joes-chaudhary-lane-juhu-mumbai-35361,Smokin Joe's,Pizzas,4.1•-- MINS•₹700 FOR TWO,JUHU
https://www.swiggy.com/restaurants/kababun-andheri-west-juhu-mumbai-160094,Kababun,"North Indian, Fast Food, Seafood",--•-- MINS•₹300 FOR TWO,JUHU
https://www.swiggy.com/restaurants/marhaba-juhu-mumbai-377547,Marhaba,"Arabian, Kebabs, Middle Eastern, Salads, Desserts",--•-- MINS•₹500 FOR TWO,JUHU
https://www.swiggy.com/restaurants/aroma-kitchen-juhu-mumbai-276122,AROMA KITCHEN,"Indian, Chinese",--•-- MINS•₹700 FOR TWO,JUHU
https://www.swiggy.com/restaurants/bombay-spice-irla-society-juhu-mumbai-168930,Bombay Spice,Indian,--•-- MINS•₹200 FOR TWO,JUHU
https://www.swiggy.com/restaurants/shabari-santacruz-bandra-west-juhu-mumbai-99380,Shabari (Santacruz),"North Indian, South Indian, Fast Food, Chinese",4.4•-- MINS•₹400 FOR TWO,JUHU
https://www.swiggy.com/restaurants/express-chinese-juhu-mumbai-381248,Express Chinese,Chinese,--•-- MINS•₹250 FOR TWO,JUHU
https://www.swiggy.com/restaurants/kwality-walls-frozen-dessert-and-ice-cream-shop-church-road-juhu-mumbai-90207,Kwality Walls Frozen Dessert & Ice Cream Shop,"Desserts, Ice Cream",4.7•-- MINS•₹100 FOR TWO,JUHU
https://www.swiggy.com/restaurants/pizza-planet-juhu-mumbai-328468,pizza planet,Pizzas,--•-- MINS•₹400 FOR TWO,JUHU
https://www.swiggy.com/restaurants/gayatri-sandwich-mithibai-college-juhu-mumbai-216439,Gayatri Sandwich(Mithibai College),"Fast Food, Snacks, South Indian, Street Food",--•-- MINS•₹250 FOR TWO,JUHU
https://www.swiggy.com/restaurants/firangi-bake-shastri-nagar-juhu-mumbai-175221,Firangi Bake,"Italian, Spanish, Mexican, Continental",4.3•-- MINS•₹400 FOR TWO,JUHU
https://www.swiggy.com/restaurants/wow-shakes-scruz-bandra-west-juhu-mumbai-109876,Wow Shakes,"Juices, Fast Food, Beverages",--•-- MINS•₹250 FOR TWO,JUHU
https://www.swiggy.com/restaurants/lean-meal-co-vile-parle-west-juhu-mumbai-73228,Lean Meal Co,"Italian, Salads, Continental, Middle Eastern, Indian, Healthy Food",4.3•-- MINS•₹500 FOR TWO,JUHU
https://www.swiggy.com/restaurants/pappilon-vile-parle-juhu-mumbai-187404,Pappilon.,"Chinese, North Indian, South Indian, Fast Food",4.1•-- MINS•₹400 FOR TWO,JUHU
https://www.swiggy.com/restaurants/tasty-bites-manish-coldrinks-sv-road-santacruz-west-juhu-mumbai-161015,Tasty Bites,"Fast Food, Snacks, Chinese",--•-- MINS•₹150 FOR TWO,JUHU
https://www.swiggy.com/restaurants/sri-shivji-fast-food-club-juhu-mumbai-35353,Sri Shivji Fast Food,"Chinese, North Indian",--•-- MINS•₹350 FOR TWO,JUHU
https://www.swiggy.com/restaurants/turkey-central-juhu-mumbai-116843,Turkey Central,Turkish,3.7•-- MINS•₹400 FOR TWO,JUHU
https://www.swiggy.com/restaurants/baskin-robbins-tara-road-juhu-mumbai-23367,Baskin Robbins,"Desserts, Ice Cream",4.5•-- MINS•₹200 FOR TWO,JUHU
https://www.swiggy.com/restaurants/ramas-sweets-and-snacks-juhu-mumbai-334568,RAMAS SWEETS AND SNACKS,"Snacks, Sweets",--•-- MINS•₹200 FOR TWO,JUHU
https://www.swiggy.com/restaurants/china-ka-khana-juhu-mumbai-225967,China ka Khana,"Chinese, Fast Food, Street Food",4.1•-- MINS•₹300 FOR TWO,JUHU
https://www.swiggy.com/restaurants/hometown-cafe-juhu-mumbai-361422,Hometown Cafe,"Chinese, Indian, Continental, Thai, Biryani, Desserts",--•-- MINS•₹1000 FOR TWO,JUHU
https://www.swiggy.com/restaurants/all-about-rolls-juhu-mumbai-331182,ALL ABOUT ROLLS.,Continental,--•-- MINS•₹300 FOR TWO,JUHU
https://www.swiggy.com/restaurants/starbucks-coffee-church-road-juhu-mumbai-359353,Starbucks Coffee,Beverages,4.6•-- MINS•₹400 FOR TWO,JUHU
https://www.swiggy.com/restaurants/small-bites-by-the-chocolate-heaven-vile-parle-juhu-mumbai-217798,Small Bites By The Chocolate Heaven ,Desserts,--•-- MINS•₹400 FOR TWO,JUHU
https://www.swiggy.com/restaurants/east-juhu-mumbai-372311,East,Pan-Asian,4.7•-- MINS•₹500 FOR TWO,JUHU
https://www.swiggy.com/restaurants/the-fresh-press-juhu-mumbai-356408,The Fresh Press,"Juices, Beverages, Desserts",4.3•-- MINS•₹300 FOR TWO,JUHU
https://www.swiggy.com/restaurants/hangout-cakes-and-more-station-road-vile-parle-west-juhu-mumbai-41585,Hangout Cakes & More,Bakery,4.2•-- MINS•₹150 FOR TWO,JUHU
https://www.swiggy.com/restaurants/la-sanazaar-cafe-jvpd-scheme-juhu-mumbai-41342,La Sanazaar Cafe,"Snacks, Fast Food, American",--•-- MINS•₹800 FOR TWO,JUHU
https://www.swiggy.com/restaurants/desi-klub-juhu-mumbai-376596,Desi Klub,Fast Food,--•-- MINS•₹400 FOR TWO,JUHU
https://www.swiggy.com/restaurants/discovery-restaurant-juhu-mumbai-43649,Discovery Restaurant,"Chinese, Thai",4.5•-- MINS•₹300 FOR TWO,JUHU
https://www.swiggy.com/restaurants/dominos-pizza-opp-chetana-college-juhu-mumbai-24467,Domino's Pizza,Pizzas,4.2•-- MINS•₹400 FOR TWO,JUHU
https://www.swiggy.com/restaurants/shiv-mahal-juhu-mumbai-294235,SHIV MAHAL,"North Indian, South Indian, Chinese, Mughlai",3.8•-- MINS•₹400 FOR TWO,JUHU
https://www.swiggy.com/restaurants/pascati-chocolate-andheri-west-juhu-mumbai-9309,Pascati Chocolate,Desserts,--•-- MINS•₹150 FOR TWO,JUHU
https://www.swiggy.com/restaurants/nic-natural-ice-creams-santacruz-west-juhu-mumbai-245232,NIC Natural Ice Creams,"Ice Cream, Desserts",--•-- MINS•₹120 FOR TWO,JUHU
https://www.swiggy.com/restaurants/hit-and-run-juhu-mumbai-88830,Hit & Run,"Lebanese, Mughlai, Chinese, Fast Food",4.3•-- MINS•₹350 FOR TWO,JUHU
https://www.swiggy.com/restaurants/cinnabon-sagarika-chsl-tara-road-juhu-mumbai-363850,Cinnabon,Bakery,4.5•-- MINS•₹500 FOR TWO,JUHU
https://www.swiggy.com/restaurants/its-mirchi-ramee-guestline-hotel-juhu-mumbai-362648,It's Mirchi - Ramee Guestline Hotel,"Indian, Pizzas, Pastas, Continental, Oriental",--•-- MINS•₹1500 FOR TWO,JUHU
https://www.swiggy.com/restaurants/naturals-now-jvpd-scheme-juhu-mumbai-345440,Naturals Now,Ice Cream,4.6•-- MINS•₹150 FOR TWO,JUHU
https://www.swiggy.com/restaurants/kulcha-pajji-vaikunthlal-mehta-rd-juhu-mumbai-11919,Kulcha Pajji,"North Indian, Fast Food, Snacks, Beverages",--•-- MINS•₹300 FOR TWO,JUHU
https://www.swiggy.com/restaurants/fat-choys-s-v-road-opposite-reliance-mall-juhu-mumbai-62359,Fat Choy's,"Chinese, Continental, Asian, Thai, Beverages",4.1•-- MINS•₹550 FOR TWO,JUHU
https://www.swiggy.com/restaurants/havmor-icecream-juhu-mumbai-331156,HAVMOR ICECREAM,Ice Cream,4.4•-- MINS•₹300 FOR TWO,JUHU
https://www.swiggy.com/restaurants/99-chinese-juhu-mumbai-381296,99 Chinese,Chinese,--•-- MINS•₹250 FOR TWO,JUHU
https://www.swiggy.com/restaurants/mithibai-ka-famous-anand-stall-vile-parle-west-juhu-mumbai-50130,Mithibai Ka Famous- Anand Stall,"Fast Food, North Indian",4.3•-- MINS•₹400 FOR TWO,JUHU
https://www.swiggy.com/restaurants/munchieez-juhu-mumbai-83735,Munchieez,"Fast Food, Snacks, Beverages",--•-- MINS•₹400 FOR TWO,JUHU
https://www.swiggy.com/restaurants/49-bakers-avenue-juhu-mumbai-361563,49 Bakers Avenue,"Desserts, Bakery",4.6•-- MINS•₹400 FOR TWO,JUHU
https://www.swiggy.com/restaurants/chinese-adda-juhu-mumbai-381298,Chinese Adda,Chinese,--•-- MINS•₹250 FOR TWO,JUHU
https://www.swiggy.com/restaurants/sridevi-veg-restaurant-bandra-west-juhu-mumbai-35211,Sridevi Veg Restaurant,"North Indian, South Indian, Chinese, Snacks, Indian, Juices",4.5•-- MINS•₹400 FOR TWO,JUHU
https://www.swiggy.com/restaurants/subway-tara-road-juhu-mumbai-7811,Subway,"Fast Food, Salads, Snacks, Desserts, Beverages",4.3•-- MINS•₹350 FOR TWO,JUHU
https://www.swiggy.com/restaurants/immunity-booster-meals-by-lunchbox-shastri-nagar-juhu-mumbai-263790,Immunity Booster Meals by Lunchbox,"North Indian, Desserts, Biryani",--•-- MINS•₹200 FOR TWO,JUHU
https://www.swiggy.com/restaurants/sbarro-new-york-pizza-juhu-mumbai-328558,Sbarro - New York Pizza,Pizzas,4.1•-- MINS•₹500 FOR TWO,JUHU
https://www.swiggy.com/restaurants/chef-james-biaka-juhu-mumbai-329526,Chef James Biaka,"Japanese, Korean",4.3•-- MINS•₹200 FOR TWO,JUHU
https://www.swiggy.com/restaurants/cheelizza-juhu-mumbai-63450,Cheelizza,"Italian, Desserts, Chinese, Pizzas, Fast Food",4.3•-- MINS•₹500 FOR TWO,JUHU
https://www.swiggy.com/restaurants/sai-juice-ns-road-no-1-juhu-mumbai-68344,Sai Juice,Beverages,4.4•-- MINS•₹350 FOR TWO,JUHU
https://www.swiggy.com/restaurants/kurtosshhh-juhu-mumbai-242058,Kurtosshhh,"Indian, Pizzas, Italian, Fast Food, Salads, Ice Cream",--•-- MINS•₹500 FOR TWO,JUHU
https://www.swiggy.com/restaurants/waffle-house-juhu-mumbai-210020,Waffle House,Desserts,--•-- MINS•₹200 FOR TWO,JUHU
https://www.swiggy.com/restaurants/new-shanghai-santacruz-west-juhu-mumbai-62004,New Shanghai,Chinese,4.3•-- MINS•₹550 FOR TWO,JUHU
https://www.swiggy.com/restaurants/coffee-by-di-bella-jvpd-scheme-juhu-mumbai-63579,Coffee By Di Bella,"Cafe, Desserts, Beverages",4.3•-- MINS•₹400 FOR TWO,JUHU
https://www.swiggy.com/restaurants/smokin-joes-santacruz-west-opp-gardens-juhu-mumbai-21735,Smokin Joe's (Santacruz West),"Pizzas, Fast Food, Italian",3.2•-- MINS•₹650 FOR TWO,JUHU
https://www.swiggy.com/restaurants/3-star-pizza-chinese-and-tandoori-juhu-mumbai-334420,3 STAR PIZZA Chinese & Tandoori,"Pizzas, Chinese",--•-- MINS•₹200 FOR TWO,JUHU
https://www.swiggy.com/restaurants/great-mumbai-chinese-juhu-mumbai-381285,Great Mumbai Chinese,Chinese,--•-- MINS•₹250 FOR TWO,JUHU
https://www.swiggy.com/restaurants/mini-punjab-on-wheels-military-road-juhu-mumbai-33148,Mini Punjab On Wheels,"North Indian, Chinese, Biryani, Snacks, Fast Food, Desserts, Beverages",4.2•-- MINS•₹400 FOR TWO,JUHU
https://www.swiggy.com/restaurants/mohd-nasir-pav-bhaji-and-bhurji-centre-uhu-lane-gulmohar-road-vile-parle-juhu-mumbai-174337,Mohd Nasir Pav Bhaji and Bhurji Centre,"Fast Food, North Indian",4.1•-- MINS•₹400 FOR TWO,JUHU
https://www.swiggy.com/restaurants/sadguru-sandwich-center-vallabh-bhai-patel-road-juhu-mumbai-179903,Sadguru Sandwich Center,Snacks,4.3•-- MINS•₹200 FOR TWO,JUHU
https://www.swiggy.com/restaurants/tibbs-frankie-vile-parle-juhu-mumbai-281992,Tibb's Frankie,"Fast Food, Snacks",4.3•-- MINS•₹300 FOR TWO,JUHU
https://www.swiggy.com/restaurants/huber-and-holly-juhu-mumbai-341980,Huber & Holly,"Desserts, Ice Cream",4.1•-- MINS•₹700 FOR TWO,JUHU
https://www.swiggy.com/restaurants/tadka-ustaad-juhu-mumbai-344696,TADKA USTAAD,Indian,4.3•-- MINS•₹900 FOR TWO,JUHU
https://www.swiggy.com/restaurants/amar-juice-centre-vile-parle-west-juhu-mumbai-69551,Amar Juice Centre,"Beverages, South Indian, Fast Food",4.3•-- MINS•₹550 FOR TWO,JUHU
https://www.swiggy.com/restaurants/sanjhaa-chulhaa-juhu-mumbai-365930,SANJHAA CHULHAA,"Indian, Tandoor",--•-- MINS•₹200 FOR TWO,JUHU
https://www.swiggy.com/restaurants/manna-the-restaurant-andheri-west-juhu-mumbai-84131,Manna The Restaurant,"Fast Food, Indian",--•-- MINS•₹500 FOR TWO,JUHU
https://www.swiggy.com/restaurants/sushi-cafe-daulat-nagar-juhu-mumbai-18653,Sushi Cafe,"Japanese, Sushi",2.1•-- MINS•₹850 FOR TWO,JUHU
https://www.swiggy.com/restaurants/mota-bawarchi-next-to-atl-corporate-park-juhu-mumbai-42520,Mota Bawarchi,"Grill, Combo, Salads",--•-- MINS•₹300 FOR TWO,JUHU
https://www.swiggy.com/restaurants/shiv-sagar-juhu-juhu-mumbai-111513,Shiv Sagar (Juhu),"South Indian, North Indian, Chinese",4.3•-- MINS•₹550 FOR TWO,JUHU
https://www.swiggy.com/restaurants/mumbai-steak-house-juhu-mumbai-317072,MUMBAI STEAK HOUSE,"Chinese, Italian, Mughlai",--•-- MINS•₹300 FOR TWO,JUHU
https://www.swiggy.com/restaurants/house-of-cookies-jamnabai-juhu-mumbai-18413,House Of Cookies,Desserts,--•-- MINS•₹250 FOR TWO,JUHU
https://www.swiggy.com/restaurants/bay-cream-juhu-mumbai-261741,Bay Cream,"Ice Cream, Desserts",4.3•-- MINS•₹400 FOR TWO,JUHU
https://www.swiggy.com/restaurants/the-london-shakes-andheri-west-juhu-mumbai-58671,The London Shakes,"Snacks, Beverages",--•-- MINS•₹450 FOR TWO,JUHU
https://www.swiggy.com/restaurants/ghasitaram-da-dhaba-juhu-mumbai-262712,Ghasitaram Da Dhaba,"Indian, North Indian",3.3•-- MINS•₹300 FOR TWO,JUHU
https://www.swiggy.com/restaurants/magical-unicorn-brownies-juhu-mumbai-262710,Magical Unicorn Brownies,Desserts,--•-- MINS•₹200 FOR TWO,JUHU
https://www.swiggy.com/restaurants/dream-home-kitchen-juhu-mumbai-241339,Dream home kitchen,"Indian, Fast Food",--•-- MINS•₹400 FOR TWO,JUHU
https://www.swiggy.com/restaurants/ice-cream-works-juhu-mumbai-333433,ICE CREAM WORKS,"Indian, Desserts",--•-- MINS•₹200 FOR TWO,JUHU
https://www.swiggy.com/restaurants/natural-ice-cream-opp-club-millenium-juhu-mumbai-27802,Natural Ice Cream,Ice Cream,4.6•-- MINS•₹150 FOR TWO,JUHU
https://www.swiggy.com/restaurants/the-brooklyn-creamery-low-cal-ice-cream-hotel-royal-garden-juhu-mumbai-332472,The Brooklyn Creamery - Low Cal Ice cream,"Desserts, Ice Cream, Healthy Food",4.4•-- MINS•₹200 FOR TWO,JUHU
https://www.swiggy.com/restaurants/the-chocolate-heaven-swastik-society-juhu-mumbai-11904,The Chocolate Heaven,"Cafe, Italian, Desserts, Snacks",3.8•-- MINS•₹400 FOR TWO,JUHU
https://www.swiggy.com/restaurants/game-of-flames-juhu-mumbai-360810,Game Of Flames,"Chinese, Fast Food, Indian",4.8•-- MINS•₹800 FOR TWO,JUHU
