details,title,spec,ratt,locality
https://www.swiggy.com/restaurants/healthy-bites-dombivli-mumbai-384979,Healthy Bites,Healthy Food,--•-- MINS•₹300 FOR TWO,DOMBIVLI
https://www.swiggy.com/restaurants/hotel-apna-dombivli-mumbai-308414,Hotel Apna,"Indian, Chinese",3.6•-- MINS•₹300 FOR TWO,DOMBIVLI
https://www.swiggy.com/restaurants/butter-chickenwala-near-shree-sadguru-krupa-garage-dombivli-mumbai-51414,Butter Chickenwala,Indian,3.5•-- MINS•₹220 FOR TWO,DOMBIVLI
https://www.swiggy.com/restaurants/the-food-town-phadke-road-dombivli-mumbai-175561,The Food Town,"Indian, Chinese, Desserts",--•-- MINS•₹400 FOR TWO,DOMBIVLI
https://www.swiggy.com/restaurants/china-garden-family-restaurant-dombivli-mumbai-303401,China Garden Family Restaurant,"Chinese, Indian",3.5•-- MINS•₹250 FOR TWO,DOMBIVLI
https://www.swiggy.com/restaurants/pamper-belly-shawarma-dombivli-mumbai-303400,Pamper Belly Shawarma,"Arabian, Lebanese",4.4•-- MINS•₹250 FOR TWO,DOMBIVLI
https://www.swiggy.com/restaurants/hunger-filler-dombivli-mumbai-324685,Hunger Filler,North Indian,--•-- MINS•₹300 FOR TWO,DOMBIVLI
https://www.swiggy.com/restaurants/place-of-desserts-dombivli-mumbai-348511,Place Of Desserts,"Desserts, Bakery",3.5•-- MINS•₹200 FOR TWO,DOMBIVLI
https://www.swiggy.com/restaurants/kailash-mandir-lassi-and-sweets-dombivali-east-dombivli-mumbai-41131,Kailash Mandir Lassi and Sweets,"Sweets, Desserts",4.4•-- MINS•₹200 FOR TWO,DOMBIVLI
https://www.swiggy.com/restaurants/hotel-anukool-dombivli-mumbai-370487,Hotel Anukool,"Snacks, South Indian",--•-- MINS•₹300 FOR TWO,DOMBIVLI
https://www.swiggy.com/restaurants/sonal-dairy-dombivli-mumbai-95236,Sonal dairy,Snacks,4.3•-- MINS•₹200 FOR TWO,DOMBIVLI
https://www.swiggy.com/restaurants/golden-chinese-dombivli-mumbai-347782,Golden Chinese,Indian,--•-- MINS•₹300 FOR TWO,DOMBIVLI
https://www.swiggy.com/restaurants/food-destination-dombivali-east-dombivli-mumbai-66913,Food Destination,"Indian, Chinese",--•-- MINS•₹300 FOR TWO,DOMBIVLI
