details,title,spec,ratt,locality
https://www.swiggy.com/restaurants/rakesh-da-dhabha-sion-bhakti-park-mumbai-87425,Rakesh Da Dhabha,Indian,3.7•-- MINS•₹500 FOR TWO,SION_BHAKTI_PARK
https://www.swiggy.com/restaurants/peninsula-sion-circle-sion-bhakti-park-mumbai-13134,Peninsula,"North Indian, Chinese, Italian, Thai, Mexican",4.3•-- MINS•₹1300 FOR TWO,SION_BHAKTI_PARK
https://www.swiggy.com/restaurants/peninsula-next-sion-circle-sion-bhakti-park-mumbai-13135,Peninsula Next,"North Indian, Chinese, Mexican",4.4•-- MINS•₹1300 FOR TWO,SION_BHAKTI_PARK
https://www.swiggy.com/restaurants/mcdonalds-sion-avishkar-sion-bhakti-park-mumbai-61131,McDonald's,Fast Food,4.3•-- MINS•₹400 FOR TWO,SION_BHAKTI_PARK
https://www.swiggy.com/restaurants/monica-chinese-fast-food-antop-hill-sion-bhakti-park-mumbai-5504,Monica Chinese Fast Food,Chinese,3.7•-- MINS•₹350 FOR TWO,SION_BHAKTI_PARK
https://www.swiggy.com/restaurants/seven-seven-near-sies-college-sion-bhakti-park-mumbai-10785,Seven Seven,"Italian, Chinese, Fast Food",3.7•-- MINS•₹650 FOR TWO,SION_BHAKTI_PARK
https://www.swiggy.com/restaurants/ovenstory-pizza-sm-road-sion-bhakti-park-mumbai-18304,Ovenstory Pizza,"Pizzas, Italian",3.9•-- MINS•₹600 FOR TWO,SION_BHAKTI_PARK
https://www.swiggy.com/restaurants/modern-lunch-home-sion-bhakti-park-mumbai-211008,Modern Lunch Home,"Chinese, Konkan, North Indian, Seafood",4.0•-- MINS•₹600 FOR TWO,SION_BHAKTI_PARK
https://www.swiggy.com/restaurants/al-noor-seekh-paratha-original-taste-of-purani-dilli-dharavi-sion-bhakti-park-mumbai-121902,AL - NOOR SEEKH PARATHA (Original Taste of Purani Dilli),Mughlai,--•-- MINS•₹150 FOR TWO,SION_BHAKTI_PARK
https://www.swiggy.com/restaurants/sardar-paya-house-pappu-payawala-sion-bhakti-park-mumbai-195433,Sardar Paya House (Pappu Payawala),"Hyderabadi, North Indian",4.1•-- MINS•₹450 FOR TWO,SION_BHAKTI_PARK
https://www.swiggy.com/restaurants/annai-dosa-corner-sion-sion-bhakti-park-mumbai-47834,Annai Dosa Corner,South Indian,--•-- MINS•₹300 FOR TWO,SION_BHAKTI_PARK
https://www.swiggy.com/restaurants/status-pure-veg-shanmukhanand-hall-sion-bhakti-park-mumbai-28718,Status Pure Veg,"North Indian, Chinese, South Indian, Fast Food",3.8•-- MINS•₹700 FOR TWO,SION_BHAKTI_PARK
https://www.swiggy.com/restaurants/hotel-sagar-sion-sion-bhakti-park-mumbai-70574,Hotel Sagar,Indian,--•-- MINS•₹600 FOR TWO,SION_BHAKTI_PARK
https://www.swiggy.com/restaurants/sudarshan-lunch-home-sion-bhakti-park-mumbai-133409,Sudarshan Lunch Home,"Indian, Tandoor , indian",--•-- MINS•₹350 FOR TWO,SION_BHAKTI_PARK
https://www.swiggy.com/restaurants/balli-chinese-and-fast-food-gtb-nagar-sion-bhakti-park-mumbai-27305,Balli Chinese & Fast food,"Chinese, Seafood",--•-- MINS•₹400 FOR TWO,SION_BHAKTI_PARK
https://www.swiggy.com/restaurants/the-biryani-life-s-m-road-sion-bhakti-park-mumbai-186132,The Biryani Life,"Biryani, Hyderabadi, Lucknowi, North Indian, Mughlai, Combo, Desserts",3.9•-- MINS•₹250 FOR TWO,SION_BHAKTI_PARK
https://www.swiggy.com/restaurants/ice-cream-works-sion-bhakti-park-mumbai-332888,ICE CREAM WORKS,Desserts,--•-- MINS•₹200 FOR TWO,SION_BHAKTI_PARK
https://www.swiggy.com/restaurants/lunchbox-s-m-road-sion-bhakti-park-mumbai-62947,LunchBox,"North Indian, Chinese, Desserts, Biryani",4.2•-- MINS•₹200 FOR TWO,SION_BHAKTI_PARK
https://www.swiggy.com/restaurants/spice-n-sprit-matunga-wadala-sion-bhakti-park-mumbai-100879,Spice N Sprit,Chinese,--•-- MINS•₹350 FOR TWO,SION_BHAKTI_PARK
https://www.swiggy.com/restaurants/guru-kripa-pani-puri-house-near-sies-college-sion-bhakti-park-mumbai-36948,Guru Kripa Pani Puri House,Fast Food,4.0•-- MINS•₹300 FOR TWO,SION_BHAKTI_PARK
https://www.swiggy.com/restaurants/mini-punjab-sion-bhakti-park-mumbai-204010,Mini Punjab,"Chinese, North Indian",4.1•-- MINS•₹300 FOR TWO,SION_BHAKTI_PARK
https://www.swiggy.com/restaurants/nita-tandoor-shawarma-matunga-wadala-sion-bhakti-park-mumbai-346248,Nita Tandoor Shawarma,"Fast Food, Snacks",3.9•-- MINS•₹400 FOR TWO,SION_BHAKTI_PARK
https://www.swiggy.com/restaurants/arrbi-shawarma-sion-sion-bhakti-park-mumbai-61062,Arrbi Shawarma,Fast Food,--•-- MINS•₹250 FOR TWO,SION_BHAKTI_PARK
https://www.swiggy.com/restaurants/hanuman-restaurant-near-cinemax-sion-bhakti-park-mumbai-10951,Hanuman Restaurant,"Street Food, North Indian, Chinese, South Indian, Fast Food",4.5•-- MINS•₹700 FOR TWO,SION_BHAKTI_PARK
https://www.swiggy.com/restaurants/central-peninsula-sion-circle-sion-bhakti-park-mumbai-15372,Central Peninsula,"North Indian, Chinese, South Indian",4.3•-- MINS•₹400 FOR TWO,SION_BHAKTI_PARK
https://www.swiggy.com/restaurants/sriniketan-bhelsevpuri-sion-bhakti-park-mumbai-137537,Sriniketan BhelSevpuri,Fast Food,--•-- MINS•₹100 FOR TWO,SION_BHAKTI_PARK
https://www.swiggy.com/restaurants/ramesh-da-dhaba-gtb-nagar-sion-sion-bhakti-park-mumbai-69278,Ramesh Da Dhaba,North Indian,4.3•-- MINS•₹200 FOR TWO,SION_BHAKTI_PARK
https://www.swiggy.com/restaurants/jhakas-family-restaurant-sion-sion-bhakti-park-mumbai-39004,Jhakas Family Restaurant,"Chinese, Indian",3.8•-- MINS•₹450 FOR TWO,SION_BHAKTI_PARK
https://www.swiggy.com/restaurants/behrouz-biryani-s-m-road-sion-bhakti-park-mumbai-19095,Behrouz Biryani,"Biryani, Mughlai, Lucknowi, Kebabs, Hyderabadi, North Indian, Persian, Desserts",4.2•-- MINS•₹500 FOR TWO,SION_BHAKTI_PARK
https://www.swiggy.com/restaurants/tosita-bakery-sion-sion-bhakti-park-mumbai-47909,Tosita Bakery,Bakery,4.8•-- MINS•₹200 FOR TWO,SION_BHAKTI_PARK
https://www.swiggy.com/restaurants/cake-me-away-sion-sion-bhakti-park-mumbai-32050,Cake Me Away,"Desserts, Bakery",4.0•-- MINS•₹250 FOR TWO,SION_BHAKTI_PARK
https://www.swiggy.com/restaurants/la-pinoz-pizza-sion-bhakti-park-mumbai-117397,La Pino'z Pizza,"Fast Food, Beverages",4.4•-- MINS•₹550 FOR TWO,SION_BHAKTI_PARK
https://www.swiggy.com/restaurants/foodcosta-sion-east-sion-bhakti-park-mumbai-366706,Foodcosta,"Continental, Italian, Pizzas, South Indian, Beverages, Snacks",--•-- MINS•₹350 FOR TWO,SION_BHAKTI_PARK
https://www.swiggy.com/restaurants/chandu-halwai-near-dena-bank-sion-bhakti-park-mumbai-26342,Chandu Halwai,Sweets,4.3•-- MINS•₹200 FOR TWO,SION_BHAKTI_PARK
https://www.swiggy.com/restaurants/jumboking-indian-burger-transist-camp-road-sion-west-sion-bhakti-park-mumbai-209708,Jumboking Indian Burger,"Fast Food, Indian, American, Mexican, Healthy Food, Snacks, Beverages",4.4•-- MINS•₹210 FOR TWO,SION_BHAKTI_PARK
https://www.swiggy.com/restaurants/nita-chicken-shawrama-sion-koliwada-sion-bhakti-park-mumbai-91813,Nita Chicken Shawrama,Fast Food,3.9•-- MINS•₹200 FOR TWO,SION_BHAKTI_PARK
https://www.swiggy.com/restaurants/a-b-c-d-any-body-can-drool-seva-samiti-nagar-sion-bhakti-park-mumbai-141754,A.B.C.D - Any Body Can Drool,"Fast Food, Snacks, Beverages, Italian",--•-- MINS•₹200 FOR TWO,SION_BHAKTI_PARK
https://www.swiggy.com/restaurants/pizza-castle-sion-sion-bhakti-park-mumbai-137620,Pizza Castle,"Pizzas, Italian, Pastas, Desserts, Beverages, Fast Food",3.8•-- MINS•₹250 FOR TWO,SION_BHAKTI_PARK
https://www.swiggy.com/restaurants/sion-restaurant-and-stores-sion-bhakti-park-mumbai-323459,Sion Restaurant and Stores,"Indian, Tandoor, Chinese, Mughlai",--•-- MINS•₹300 FOR TWO,SION_BHAKTI_PARK
https://www.swiggy.com/restaurants/the-central-kitchen-namdev-koli-marg-sion-bhakti-park-mumbai-11214,The Central Kitchen,"Mughlai, Biryani, North Indian, Chinese, Continental, Desserts, Thalis, Indian, ...",4.2•-- MINS•₹350 FOR TWO,SION_BHAKTI_PARK
https://www.swiggy.com/restaurants/sweet-truth-s-m-road-sion-bhakti-park-mumbai-35529,Sweet Truth,"Cafe, Bakery, Desserts, Beverages",4.3•-- MINS•₹200 FOR TWO,SION_BHAKTI_PARK
https://www.swiggy.com/restaurants/kisan-dosawala-khand-darbar-sion-bhakti-park-mumbai-31405,Kisan Dosawala,"South Indian, Fast Food",4.6•-- MINS•₹300 FOR TWO,SION_BHAKTI_PARK
https://www.swiggy.com/restaurants/jaybharat-bar-and-restaurant-sion-bhakti-park-mumbai-84174,Jaybharat Bar & Restaurant,North Indian,--•-- MINS•₹500 FOR TWO,SION_BHAKTI_PARK
