details,title,spec,ratt,locality
https://www.swiggy.com/restaurants/dakshin-bar-and-kitchen-fort-colaba-mumbai-323113,DAKSHIN BAR & KITCHEN,Indian,--•-- MINS•₹300 FOR TWO,COLOBA
https://www.swiggy.com/restaurants/the-biryani-life-near-premier-cinema-fort-colaba-mumbai-186118,The Biryani Life,"Biryani, Hyderabadi, Lucknowi, North Indian, Mughlai, Combo, Desserts",4.2•-- MINS•₹250 FOR TWO,COLOBA
https://www.swiggy.com/restaurants/santoor-cuffe-parade-fort-colaba-mumbai-41035,Santoor,"Indian, Chinese",4.4•-- MINS•₹500 FOR TWO,COLOBA
https://www.swiggy.com/restaurants/brijwasi-sweets-original-since-1946-colaba-fort-colaba-mumbai-3761,Brijwasi Sweets Original Since 1946,"Street Food, North Indian, Desserts, Sweets",4.5•-- MINS•₹450 FOR TWO,COLOBA
https://www.swiggy.com/restaurants/go-biryan-colaba-fort-colaba-mumbai-91091,Go Biryan,"North Indian, Biryani, Mughlai, Desserts, Combo",4.0•-- MINS•₹600 FOR TWO,COLOBA
https://www.swiggy.com/restaurants/cafe-markivs-opposite-eros-fort-colaba-mumbai-22630,Cafe Markiv's,"Fast Food, Bakery",--•-- MINS•₹500 FOR TWO,COLOBA
https://www.swiggy.com/restaurants/happiness-deli-fort-colaba-mumbai-340808,Happiness Deli,"Beverages, Desserts",--•-- MINS•₹300 FOR TWO,COLOBA
https://www.swiggy.com/restaurants/homemade-curryful-kitchen-fort-colaba-mumbai-356037,Homemade Curryful Kitchen,Indian,--•-- MINS•₹300 FOR TWO,COLOBA
https://www.swiggy.com/restaurants/manoj-wtc-pasta-fort-colaba-mumbai-207940,Manoj WTC Pasta,Indian,4.2•-- MINS•₹300 FOR TWO,COLOBA
https://www.swiggy.com/restaurants/shaan-chinese-corner-cst-station-fort-colaba-mumbai-52051,Shaan Chinese Corner,Chinese,4.2•-- MINS•₹500 FOR TWO,COLOBA
https://www.swiggy.com/restaurants/cafe-churchill-cusrow-baug-fort-colaba-mumbai-3759,Cafe Churchill,"Italian, Seafood, Continental",4.4•-- MINS•₹1200 FOR TWO,COLOBA
https://www.swiggy.com/restaurants/amore-fort-colaba-mumbai-120983,Amore,Desserts,--•-- MINS•₹200 FOR TWO,COLOBA
https://www.swiggy.com/restaurants/itminaan-biryani-dum-pukht-nariman-point-fort-colaba-mumbai-313668,Itminaan Biryani - Dum Pukht,"Biryani, North Indian, Mughlai",4.5•-- MINS•₹400 FOR TWO,COLOBA
https://www.swiggy.com/restaurants/nothing-but-chicken-fort-colaba-mumbai-225134,Nothing But Chicken,"Salads, Fast Food",4.4•-- MINS•₹250 FOR TWO,COLOBA
https://www.swiggy.com/restaurants/manoj-ice-cream-fort-fort-colaba-mumbai-86744,Manoj Ice Cream,"Desserts, Sweets",--•-- MINS•₹250 FOR TWO,COLOBA
https://www.swiggy.com/restaurants/birdys-sea-green-fort-colaba-mumbai-313429,Birdy's,"Cafe, Fast Food",--•-- MINS•₹300 FOR TWO,COLOBA
