details,title,spec,ratt,locality
https://www.swiggy.com/restaurants/pan-world-cafe-chembur-mumbai-219920,Pan World Cafe,Paan,4.2•-- MINS•₹100 FOR TWO,CHEMBUR
https://www.swiggy.com/restaurants/desi-wok-chinese-cuisine-colony-chembur-mumbai-91413,Desi Wok - Chinese Cuisine,Chinese,--•-- MINS•₹200 FOR TWO,CHEMBUR
https://www.swiggy.com/restaurants/talwars-kitchen-chembur-mumbai-316263,TALWARS KITCHEN,"Chinese, Indian",--•-- MINS•₹600 FOR TWO,CHEMBUR
https://www.swiggy.com/restaurants/visava-lunch-home-chembur-mumbai-239654,Visava lunch home,Indian,--•-- MINS•₹500 FOR TWO,CHEMBUR
https://www.swiggy.com/restaurants/mamaji-taste-of-katta-ruia-chembur-mumbai-180491,Mamaji - Taste of Katta (Ruia),"North Indian, Chinese, Fast Food",4.0•-- MINS•₹250 FOR TWO,CHEMBUR
https://www.swiggy.com/restaurants/keto-cop-chembur-mumbai-287979,KETO COP,"Keto, Pizzas, Snacks",4.0•-- MINS•₹200 FOR TWO,CHEMBUR
https://www.swiggy.com/restaurants/burger-queen-chembur-mumbai-352359,Burger Queen,"Fast Food, Chinese, Beverages",--•-- MINS•₹200 FOR TWO,CHEMBUR
https://www.swiggy.com/restaurants/nityanand-hotel-chembur-mumbai-327160,Nityanand Hotel,Indian,--•-- MINS•₹400 FOR TWO,CHEMBUR
https://www.swiggy.com/restaurants/dairy-punjab-ghatkopar-vikhroli-chembur-mumbai-98163,Dairy Punjab,Snacks,4.7•-- MINS•₹200 FOR TWO,CHEMBUR
https://www.swiggy.com/restaurants/shreeman-veg-restaurant-chembur-mumbai-271264,SHREEMAN VEG RESTAURANT,Fast Food,--•-- MINS•₹400 FOR TWO,CHEMBUR
https://www.swiggy.com/restaurants/laxmi-hotel-chembur-mumbai-51088,Laxmi Hotel,"Indian, Chinese",--•-- MINS•₹300 FOR TWO,CHEMBUR
https://www.swiggy.com/restaurants/aananda-foods-chembur-mumbai-379840,AANANDA FOODS,South Indian,--•-- MINS•₹250 FOR TWO,CHEMBUR
https://www.swiggy.com/restaurants/annapurna-chembur-mumbai-376573,Annapurna,"Indian, Biryani, Snacks, Thalis, Beverages",--•-- MINS•₹200 FOR TWO,CHEMBUR
https://www.swiggy.com/restaurants/baskin-robbins-v-n-purav-marg-chembur-mumbai-363485,Baskin Robbins,"Desserts, Ice Cream",4.4•-- MINS•₹250 FOR TWO,CHEMBUR
https://www.swiggy.com/restaurants/starbucks-coffee-chembur-mumbai-237108,Starbucks Coffee,"Beverages, Ice Cream",4.5•-- MINS•₹400 FOR TWO,CHEMBUR
https://www.swiggy.com/restaurants/subway-chembur-mumbai-344841,SUBWAY,Fast Food,4.3•-- MINS•₹350 FOR TWO,CHEMBUR
https://www.swiggy.com/restaurants/monginis-chembur-mumbai-234079,Monginis,Desserts,4.0•-- MINS•₹200 FOR TWO,CHEMBUR
https://www.swiggy.com/restaurants/sri-poorni-chembur-mumbai-365440,SRI POORNI,"Indian, Combo, Fast Food",--•-- MINS•₹450 FOR TWO,CHEMBUR
https://www.swiggy.com/restaurants/keventers-ice-creamery-sri-sundar-apartments-chembur-mumbai-353575,Keventers Ice Creamery,"Ice Cream, Desserts",4.6•-- MINS•₹300 FOR TWO,CHEMBUR
https://www.swiggy.com/restaurants/loving-paratha-and-roll-jai-hind-nagar-chembur-mumbai-169450,Loving Paratha and Roll,"Indian, Fast Food",--•-- MINS•₹200 FOR TWO,CHEMBUR
https://www.swiggy.com/restaurants/western-cafe-chembur-mumbai-355510,Western Cafe,"Snacks, Fast Food, Continental, Beverages",--•-- MINS•₹450 FOR TWO,CHEMBUR
https://www.swiggy.com/restaurants/freezeit-fast-food-sindhi-society-71-chembur-mumbai-69858,FREEZEiT Fast food,Fast Food,--•-- MINS•₹500 FOR TWO,CHEMBUR
https://www.swiggy.com/restaurants/lazeez-dt-fast-food-corner-chembur-mumbai-330430,LAZEEZ DT FAST FOOD CORNER,Indian,--•-- MINS•₹200 FOR TWO,CHEMBUR
https://www.swiggy.com/restaurants/kwality-walls-frozen-dessert-and-ice-cream-shop-chembur-mumbai-354424,Kwality Walls Frozen Dessert and Ice Cream Shop,Ice Cream,4.5•-- MINS•₹300 FOR TWO,CHEMBUR
https://www.swiggy.com/restaurants/poplicious-popcorn-chembur-mumbai-378857,Poplicious popcorn,Beverages,--•-- MINS•₹200 FOR TWO,CHEMBUR
https://www.swiggy.com/restaurants/wow-momo-sion-tombay-road-chembur-mumbai-77584,Wow! Momo,"Tibetan, Fast Food, Healthy Food, Asian, Chinese, Snacks, Continental, Desserts,...",4.1•-- MINS•₹300 FOR TWO,CHEMBUR
https://www.swiggy.com/restaurants/uttar-da-puttar-scruz-bandra-east-chembur-mumbai-351160,UTTAR DA PUTTAR,"North Indian, Indian, Punjabi, Biryani",3.7•-- MINS•₹500 FOR TWO,CHEMBUR
https://www.swiggy.com/restaurants/lucky-kitchen-shivaji-nagar-govandi-chembur-mumbai-126952,Lucky Kitchen,"Mughlai, Chinese",--•-- MINS•₹300 FOR TWO,CHEMBUR
https://www.swiggy.com/restaurants/awesome-food-chembur-mumbai-352372,Awesome Food,Indian,--•-- MINS•₹200 FOR TWO,CHEMBUR
https://www.swiggy.com/restaurants/jeden-the-cake-expert-scruz-bandra-east-chembur-mumbai-367733,Jeden the cake expert,"Desserts, Bakery, Juices",--•-- MINS•₹300 FOR TWO,CHEMBUR
https://www.swiggy.com/restaurants/sind-pani-puri-house-chembur-mumbai-43312,Sind Pani Puri House,Snacks,4.5•-- MINS•₹200 FOR TWO,CHEMBUR
https://www.swiggy.com/restaurants/juice-point-chembur-mumbai-352377,Juice Point,"Beverages, Snacks",--•-- MINS•₹200 FOR TWO,CHEMBUR
https://www.swiggy.com/restaurants/sindhi-tadka-maitri-park-chembur-mumbai-147575,Sindhi Tadka,North Indian,4.6•-- MINS•₹400 FOR TWO,CHEMBUR
https://www.swiggy.com/restaurants/kumar-lunch-home-bar-and-restaurant-chembur-mumbai-20438,Kumar Lunch Home (Bar & Restaurant),"North Indian, Chinese, Punjabi, Biryani, Tandoor",4.1•-- MINS•₹400 FOR TWO,CHEMBUR
https://www.swiggy.com/restaurants/amul-ice-cream-parlour-chembur-mumbai-110129,Amul Ice Cream Parlour,Ice Cream,3.8•-- MINS•₹200 FOR TWO,CHEMBUR
https://www.swiggy.com/restaurants/oh-its-fishy-chembur-mumbai-207844,Oh! It's fishy,Indian,--•-- MINS•₹400 FOR TWO,CHEMBUR
https://www.swiggy.com/restaurants/krishnaa-leela-naka-chembur-chembur-mumbai-20435,Krishnaa Leela,"Street Food, North Indian, Chinese, Beverages, South Indian",4.3•-- MINS•₹450 FOR TWO,CHEMBUR
https://www.swiggy.com/restaurants/tasty-treats-the-cake-shop-chembur-mumbai-318539,Tasty Treats The Cake Shop,Bakery,--•-- MINS•₹350 FOR TWO,CHEMBUR
https://www.swiggy.com/restaurants/moms-kitchen-chembur-mumbai-378772,Mom's Kitchen,"Chinese, Beverages, Barbecue, Seafood",--•-- MINS•₹250 FOR TWO,CHEMBUR
https://www.swiggy.com/restaurants/mothers-kitchen-inlaks-hospital-road-chembur-mumbai-219818,Mothers Kitchen,"Indian, North Indian, Sindhi",3.9•-- MINS•₹400 FOR TWO,CHEMBUR
https://www.swiggy.com/restaurants/hotels-adarsh-chembur-mumbai-327029,HOTELS ADARSH,"Indian, South Indian, Chinese, Seafood",--•-- MINS•₹800 FOR TWO,CHEMBUR
https://www.swiggy.com/restaurants/hotel-mayur-chembur-mumbai-41484,Hotel Mayur,North Indian,3.8•-- MINS•₹300 FOR TWO,CHEMBUR
https://www.swiggy.com/restaurants/patel-veg-restaurant-chembur-mumbai-330419,PATEL VEG RESTAURANT,"Indian, Chinese",--•-- MINS•₹200 FOR TWO,CHEMBUR
https://www.swiggy.com/restaurants/cafe-amar-chembur-mumbai-63097,Cafe Amar,"North Indian, Mughlai, Chinese",3.9•-- MINS•₹450 FOR TWO,CHEMBUR
