details,title,spec,ratt,locality
https://www.swiggy.com/restaurants/cakes-and-sweet-memories-airoli-mumbai-112564,Cakes & Sweet Memories,Bakery,--•-- MINS•₹600 FOR TWO,AIROLI
https://www.swiggy.com/restaurants/the-wok-tales-ghansoli-navi-airoli-mumbai-318566,The Wok Tales,"Chinese, North Indian, Combo",3.9•-- MINS•₹250 FOR TWO,AIROLI
https://www.swiggy.com/restaurants/bombay-masala-family-dining-and-bar-airoli-mumbai-248127,Bombay Masala Family Dining & Bar,"Chinese, Indian, Snacks, Tandoor",--•-- MINS•₹350 FOR TWO,AIROLI
https://www.swiggy.com/restaurants/satguru-veg-delight-airoli-mumbai-354652,SATGURU VEG DELIGHT,"Indian, Chinese, Desserts, Punjabi, Fast Food, Beverages",--•-- MINS•₹200 FOR TWO,AIROLI
https://www.swiggy.com/restaurants/the-belgian-waffle-co-navi-airoli-mumbai-43216,The Belgian Waffle Co.,"Desserts, Beverages",4.3•-- MINS•₹200 FOR TWO,AIROLI
https://www.swiggy.com/restaurants/la-pinoz-pizza-jeevan-shanti-co-operative-airoli-mumbai-181340,La Pino'z Pizza,Fast Food,4.0•-- MINS•₹350 FOR TWO,AIROLI
https://www.swiggy.com/restaurants/new-bismillah-caterers-airoli-mumbai-311131,New Bismillah Caterers,Indian,--•-- MINS•₹300 FOR TWO,AIROLI
https://www.swiggy.com/restaurants/burger-1880s-airoli-mumbai-373857,Burger 1880's,Fast Food,--•-- MINS•₹250 FOR TWO,AIROLI
https://www.swiggy.com/restaurants/house-of-momo-near-station-airoli-mumbai-83910,House of Momo,"Chinese, Snacks",4.2•-- MINS•₹200 FOR TWO,AIROLI
https://www.swiggy.com/restaurants/chetak-sweet-point-airoli-mumbai-207933,Chetak Sweet Point,Indian,4.3•-- MINS•₹400 FOR TWO,AIROLI
https://www.swiggy.com/restaurants/kwality-walls-frozen-dessert-and-ice-cream-shop-airoli-mumbai-307672,Kwality Walls Frozen Dessert & Ice Cream Shop,"Desserts, Ice Cream",--•-- MINS•₹300 FOR TWO,AIROLI
https://www.swiggy.com/restaurants/chan-su-chinese-airoli-mumbai-367729,Chan Su Chinese,"Chinese, Combo",4.7•-- MINS•₹400 FOR TWO,AIROLI
https://www.swiggy.com/restaurants/chick-blast-rabale-airoli-mumbai-208906,Chick Blast,"American, Fast Food, Grill",4.2•-- MINS•₹300 FOR TWO,AIROLI
https://www.swiggy.com/restaurants/celebrations-the-cake-shop-cbd-belapur-airoli-mumbai-121033,Celebrations the Cake Shop,Bakery,--•-- MINS•₹200 FOR TWO,AIROLI
