details,title,spec,ratt,locality
https://www.swiggy.com/restaurants/chatori-gali-jog-gor-west-mumbai-324443,Chatori Gali,"American, North Indian",--•-- MINS•₹300 FOR TWO,JOG_GOR_WEST
https://www.swiggy.com/restaurants/brijwasi-foods-goregaon-west-jog-gor-west-mumbai-156960,Brijwasi Foods,Fast Food,4.2•-- MINS•₹200 FOR TWO,JOG_GOR_WEST
https://www.swiggy.com/restaurants/shraddha-saburi-jog-gor-west-mumbai-381818,Shraddha Saburi,"Indian, Chinese, South Indian, Snacks",--•-- MINS•₹300 FOR TWO,JOG_GOR_WEST
https://www.swiggy.com/restaurants/talhas-express-jog-gor-west-mumbai-293998,TALHAS EXPRESS,Thai,--•-- MINS•₹300 FOR TWO,JOG_GOR_WEST
https://www.swiggy.com/restaurants/curry-and-combo-twist-pure-veg-jogeshwari-west-jog-gor-west-mumbai-91797,CURRY AND COMBO TWIST ( PURE VEG ),Indian,4.5•-- MINS•₹300 FOR TWO,JOG_GOR_WEST
https://www.swiggy.com/restaurants/dominos-pizza-opp-strand-cinema-jog-gor-west-mumbai-24478,Domino's Pizza,Pizzas,4.3•-- MINS•₹400 FOR TWO,JOG_GOR_WEST
https://www.swiggy.com/restaurants/the-artistic-desserts-jog-gor-west-mumbai-369250,The Artistic Desserts,"Bakery, Ice Cream, Desserts",--•-- MINS•₹600 FOR TWO,JOG_GOR_WEST
https://www.swiggy.com/restaurants/white-deck-cafe-jog-gor-west-mumbai-336892,WHITE DECK CAFE,"Italian, Mexican, Beverages, Fast Food",--•-- MINS•₹350 FOR TWO,JOG_GOR_WEST
https://www.swiggy.com/restaurants/siddhesh-hotel-unnat-nagar-road-jog-gor-west-mumbai-222562,Siddhesh Hotel,Indian,--•-- MINS•₹150 FOR TWO,JOG_GOR_WEST
https://www.swiggy.com/restaurants/hotel-prakash-family-restaurant-and-bar-jawhar-nagar-jog-gor-west-mumbai-23022,Hotel Prakash Family Restaurant & Bar,"Mughlai, North Indian, Chinese, Seafood",--•-- MINS•₹650 FOR TWO,JOG_GOR_WEST
https://www.swiggy.com/restaurants/food-hut-jog-gor-west-mumbai-307899,FOOD HUT,"Biryani, Mughlai, North Indian",--•-- MINS•₹200 FOR TWO,JOG_GOR_WEST
https://www.swiggy.com/restaurants/bhukkdd-jog-gor-west-mumbai-308862,BHUKKDD,"North Indian, Biryani, Mughlai",--•-- MINS•₹300 FOR TWO,JOG_GOR_WEST
https://www.swiggy.com/restaurants/healthy-bellys-andheri-west-jog-gor-west-mumbai-213952,Healthy Bellys,"Healthy Food, Salads, Continental, Italian",4.2•-- MINS•₹300 FOR TWO,JOG_GOR_WEST
