details,title,spec,ratt,locality
https://www.swiggy.com/restaurants/nusta-shawarma-nusta-kitchen-naupada-thane-panchpakhadi-mumbai-73306,Nusta Shawarma (Nusta Kitchen),"Fast Food, Lebanese, Salads",4.1•-- MINS•₹400 FOR TWO,THANE_PANCHPAKHADI
https://www.swiggy.com/restaurants/pepper-and-chilli-thane-panchpakhadi-mumbai-334929,PEPPER & CHILLI,"Indian, Chinese, Punjabi",--•-- MINS•₹200 FOR TWO,THANE_PANCHPAKHADI
https://www.swiggy.com/restaurants/hotel-parimala-naupada-thane-west-thane-panchpakhadi-mumbai-47259,Hotel Parimala,"South Indian, Indian",4.3•-- MINS•₹450 FOR TWO,THANE_PANCHPAKHADI
https://www.swiggy.com/restaurants/ubq-by-barbeque-nation-korum-thane-panchpakhadi-mumbai-105236,UBQ by Barbeque Nation,"North Indian, Mughlai, Seafood, Biryani, Desserts, Kebabs",3.5•-- MINS•₹300 FOR TWO,THANE_PANCHPAKHADI
https://www.swiggy.com/restaurants/aaswad-poli-bhaji-kendra-thane-thane-panchpakhadi-mumbai-126851,Aaswad poli bhaji kendra,"Maharashtrian, Seafood",--•-- MINS•₹400 FOR TWO,THANE_PANCHPAKHADI
https://www.swiggy.com/restaurants/nescafe-thane-panchpakhadi-mumbai-378863,Nescafe,"Beverages, Snacks, Fast Food",--•-- MINS•₹250 FOR TWO,THANE_PANCHPAKHADI
https://www.swiggy.com/restaurants/manish-chinese-shawarma-thane-panchpakhadi-mumbai-330326,MANISH CHINESE SHAWARMA,"Chinese, Indian, Tandoor, Biryani",3.7•-- MINS•₹300 FOR TWO,THANE_PANCHPAKHADI
https://www.swiggy.com/restaurants/right-bite-restaurant-thane-panchpakhadi-mumbai-356955,RIGHT BITE RESTAURANT,"Indian, Chinese, Tandoor, Desserts, Beverages",--•-- MINS•₹600 FOR TWO,THANE_PANCHPAKHADI
https://www.swiggy.com/restaurants/tea-post-wagle-estate-thane-west-thane-panchpakhadi-mumbai-54111,Tea Post,Beverages,4.6•-- MINS•₹200 FOR TWO,THANE_PANCHPAKHADI
https://www.swiggy.com/restaurants/subway-thane-thane-panchpakhadi-mumbai-83476,Subway,"Fast Food, Salads, Snacks, Desserts, Beverages",4.3•-- MINS•₹350 FOR TWO,THANE_PANCHPAKHADI
https://www.swiggy.com/restaurants/agri-spice-thane-thane-panchpakhadi-mumbai-124664,Agri spice,"Indian, Chinese",--•-- MINS•₹500 FOR TWO,THANE_PANCHPAKHADI
https://www.swiggy.com/restaurants/the-cake-garden-thane-thane-panchpakhadi-mumbai-140599,The Cake Garden,"Desserts, Bakery",--•-- MINS•₹350 FOR TWO,THANE_PANCHPAKHADI
https://www.swiggy.com/restaurants/samvene-the-bagel-cafe-thane-panchpakhadi-mumbai-211995,Samvene The Bagel Cafe,"American, Continental, Italian",4.4•-- MINS•₹350 FOR TWO,THANE_PANCHPAKHADI
https://www.swiggy.com/restaurants/malvanch-kalwan-naupada-thane-panchpakhadi-mumbai-86742,Malvanch Kalwan,"Maharashtrian, Seafood, Thalis, Biryani",4.0•-- MINS•₹400 FOR TWO,THANE_PANCHPAKHADI
https://www.swiggy.com/restaurants/paan-world-cafe-thane-panchpakhadi-mumbai-344604,Paan world cafe,"Paan, Desserts, Ice Cream",--•-- MINS•₹100 FOR TWO,THANE_PANCHPAKHADI
https://www.swiggy.com/restaurants/moodles-express-thane-panchpakhadi-mumbai-321047,Moodles Express,"Chinese, Fast Food, Snacks",3.9•-- MINS•₹400 FOR TWO,THANE_PANCHPAKHADI
https://www.swiggy.com/restaurants/food-u-thane-panchpakhadi-mumbai-325665,Food@U,"Chaat, Indian, Fast Food, Juices",--•-- MINS•₹300 FOR TWO,THANE_PANCHPAKHADI
https://www.swiggy.com/restaurants/oh-i-sea-thane-panchpakhadi-mumbai-367183,OH I SEA,"Chinese, Pizzas, Pastas, Fast Food",--•-- MINS•₹250 FOR TWO,THANE_PANCHPAKHADI
https://www.swiggy.com/restaurants/single-mingle-dabba-thane-panchpakhadi-mumbai-321060,Single Mingle Dabba,Indian,--•-- MINS•₹200 FOR TWO,THANE_PANCHPAKHADI
https://www.swiggy.com/restaurants/jk-food-court-thane-panchpakhadi-mumbai-347793,Jk food court,Chinese,--•-- MINS•₹500 FOR TWO,THANE_PANCHPAKHADI
https://www.swiggy.com/restaurants/pizza-hut-korum-mall-thane-panchpakhadi-mumbai-27414,Pizza Hut,Fast Food,3.2•-- MINS•₹750 FOR TWO,THANE_PANCHPAKHADI
https://www.swiggy.com/restaurants/durga-vihar-panch-pakhadi-thane-west-thane-panchpakhadi-mumbai-51091,Durga Vihar,"Indian, Chinese",4.4•-- MINS•₹500 FOR TWO,THANE_PANCHPAKHADI
