details,title,spec,ratt,locality
https://www.swiggy.com/restaurants/shiv-malhari-misal-jog-gor-east-mumbai-365320,SHIV MALHARI MISAL,"Chinese, South Indian, Beverages, Indian",--•-- MINS•₹200 FOR TWO,JOG_GOR_EAST
https://www.swiggy.com/restaurants/the-biryani-life-co-operative-housing-society-ltd-jog-gor-east-mumbai-186122,The Biryani Life,"Biryani, Hyderabadi, Lucknowi, North Indian, Mughlai, Combo, Desserts",3.7•-- MINS•₹250 FOR TWO,JOG_GOR_EAST
https://www.swiggy.com/restaurants/pizza-caprina-goregaon-east-jog-gor-east-mumbai-29712,Pizza Caprina,Fast Food,4.0•-- MINS•₹600 FOR TWO,JOG_GOR_EAST
https://www.swiggy.com/restaurants/china-town-jog-gor-east-mumbai-333702,CHINA TOWN,"Indian, Chinese",--•-- MINS•₹400 FOR TWO,JOG_GOR_EAST
https://www.swiggy.com/restaurants/flavor-matrix-general-arun-kumar-vaidya-marg-jog-gor-east-mumbai-337627,Flavor Matrix,"Bengali, Fast Food",--•-- MINS•₹400 FOR TWO,JOG_GOR_EAST
https://www.swiggy.com/restaurants/crazy-kolkata-malad-east-opp-ratnagiri-hotel-jog-gor-east-mumbai-245309,Crazy Kolkata,"Bengali, Fast Food, Biryani",--•-- MINS•₹300 FOR TWO,JOG_GOR_EAST
https://www.swiggy.com/restaurants/my-maggi-cafe-opp-hub-mall-andheri-east-jog-gor-east-mumbai-336420,MY MAGGI CAFE,"Fast Food, Healthy Food, Beverages, Cafe",--•-- MINS•₹200 FOR TWO,JOG_GOR_EAST
https://www.swiggy.com/restaurants/kondi-bhojanalaya-jog-gor-east-mumbai-384055,Kondi Bhojanalaya,"Chinese, Biryani, Tandoor",--•-- MINS•₹300 FOR TWO,JOG_GOR_EAST
https://www.swiggy.com/restaurants/hotel-hardev-kripa-jog-gor-east-mumbai-299723,Hotel Hardev kripa,"Indian, Chinese",--•-- MINS•₹250 FOR TWO,JOG_GOR_EAST
https://www.swiggy.com/restaurants/biryani-king-jog-gor-east-mumbai-308531,BIRYANI KING,"Chinese, Indian",--•-- MINS•₹200 FOR TWO,JOG_GOR_EAST
https://www.swiggy.com/restaurants/cafe-dlite-i-b-patel-road-jog-gor-east-mumbai-3768,Cafe D'lite,"North Indian, Chinese, Fast Food, Thalis, Combo, Salads, Snacks, Biryani, Bevera...",4.1•-- MINS•₹350 FOR TWO,JOG_GOR_EAST
https://www.swiggy.com/restaurants/new-sams-kitchen-jog-gor-east-mumbai-67201,New Sam's Kitchen,"Indian, Chinese",--•-- MINS•₹350 FOR TWO,JOG_GOR_EAST
https://www.swiggy.com/restaurants/subramanian-snacks-jog-gor-east-mumbai-347786,Subramanian Snacks,South Indian,3.8•-- MINS•₹200 FOR TWO,JOG_GOR_EAST
https://www.swiggy.com/restaurants/the-momo-co-jog-gor-east-mumbai-301544,The Momo Co.,"Asian, Tibetan, Chinese, Fast Food, Snacks, Desserts",3.8•-- MINS•₹250 FOR TWO,JOG_GOR_EAST
https://www.swiggy.com/restaurants/fort-kochi-goregaon-east-jog-gor-east-mumbai-61584,Fort Kochi,South Indian,4.2•-- MINS•₹200 FOR TWO,JOG_GOR_EAST
https://www.swiggy.com/restaurants/freshmenu-virwani-industrial-estate-jog-gor-east-mumbai-11284,FreshMenu,"Chinese, Continental, Italian, Mediterranean, Thai, Lebanese, American, Asian, B...",4.1•-- MINS•₹250 FOR TWO,JOG_GOR_EAST
