details,title,spec,ratt,locality
https://www.swiggy.com/restaurants/pizza-hut-bkc-scruz-bandra-east-mumbai-9862,Pizza Hut,"Pizzas, Fast Food",3.8•-- MINS•₹750 FOR TWO,SANTACRUZ_EAST_BANDRA_EAST
https://www.swiggy.com/restaurants/swagat-dining-bar-santacruz-east-scruz-bandra-east-mumbai-19345,Swagat Dining Bar,Indian,--•-- MINS•₹600 FOR TWO,SANTACRUZ_EAST_BANDRA_EAST
https://www.swiggy.com/restaurants/vijay-stores-scruz-bandra-east-mumbai-44304,Vijay Stores,"Snacks, Sweets",4.5•-- MINS•₹200 FOR TWO,SANTACRUZ_EAST_BANDRA_EAST
https://www.swiggy.com/restaurants/maharaj-ji-santacruz-east-scruz-bandra-east-mumbai-241059,Maharaj Ji,Indian,4.3•-- MINS•₹300 FOR TWO,SANTACRUZ_EAST_BANDRA_EAST
https://www.swiggy.com/restaurants/amber-restaurant-scruz-bandra-east-mumbai-317592,AMBER RESTAURANT,North Indian,4.3•-- MINS•₹500 FOR TWO,SANTACRUZ_EAST_BANDRA_EAST
https://www.swiggy.com/restaurants/lunchbox-kalina-scruz-bandra-east-mumbai-62894,LunchBox,"North Indian, Chinese, Desserts, Biryani",4.1•-- MINS•₹200 FOR TWO,SANTACRUZ_EAST_BANDRA_EAST
https://www.swiggy.com/restaurants/apsara-ice-creams-cst-road-scruz-bandra-east-mumbai-58396,Apsara Ice Creams,"Ice Cream, Desserts",4.6•-- MINS•₹150 FOR TWO,SANTACRUZ_EAST_BANDRA_EAST
https://www.swiggy.com/restaurants/mediterranean-delights-scruz-bandra-east-mumbai-354772,Mediterranean Delights,"Mediterranean, Combo",--•-- MINS•₹250 FOR TWO,SANTACRUZ_EAST_BANDRA_EAST
https://www.swiggy.com/restaurants/jaihind-lunch-home-scruz-bandra-east-mumbai-338973,JAIHIND LUNCH HOME,Indian,3.8•-- MINS•₹300 FOR TWO,SANTACRUZ_EAST_BANDRA_EAST
https://www.swiggy.com/restaurants/flavors-of-china-gc-colony-scruz-bandra-east-mumbai-78684,Flavors of China,Chinese,4.6•-- MINS•₹850 FOR TWO,SANTACRUZ_EAST_BANDRA_EAST
https://www.swiggy.com/restaurants/pizza-caprina-kalina-santacruz-east-scruz-bandra-east-mumbai-78683,Pizza Caprina,"Pizzas, Fast Food",3.8•-- MINS•₹650 FOR TWO,SANTACRUZ_EAST_BANDRA_EAST
https://www.swiggy.com/restaurants/home-made-meals-mahatma-chs-golibar-road-scruz-bandra-east-mumbai-151803,Home Made Meals,Indian,4.3•-- MINS•₹200 FOR TWO,SANTACRUZ_EAST_BANDRA_EAST
https://www.swiggy.com/restaurants/mr-chows-bkc-scruz-bandra-east-mumbai-13806,Mr. Chows,"Chinese, Asian, Thai, Seafood",4.3•-- MINS•₹800 FOR TWO,SANTACRUZ_EAST_BANDRA_EAST
https://www.swiggy.com/restaurants/home-plate-vakola-scruz-bandra-east-mumbai-284335,Home Plate,"Home Food, North Indian, Healthy Food, Thalis, Desserts, Indian, Punjabi",4.2•-- MINS•₹160 FOR TWO,SANTACRUZ_EAST_BANDRA_EAST
https://www.swiggy.com/restaurants/sandwizzaa-scruz-bandra-east-mumbai-328134,Sandwizzaa,Fast Food,4.6•-- MINS•₹250 FOR TWO,SANTACRUZ_EAST_BANDRA_EAST
https://www.swiggy.com/restaurants/beth-orez-scruz-bandra-east-mumbai-362718,BETH OREZ,Biryani,--•-- MINS•₹500 FOR TWO,SANTACRUZ_EAST_BANDRA_EAST
https://www.swiggy.com/restaurants/the-upvas-restaurant-santacruz-east-near-fire-brigade-scruz-bandra-east-mumbai-135695,The Upvas Restaurant ,Malwani,--•-- MINS•₹300 FOR TWO,SANTACRUZ_EAST_BANDRA_EAST
https://www.swiggy.com/restaurants/the-good-bowl-bkc-fc-scruz-bandra-east-mumbai-156134,The Good Bowl,"North Indian, Biryani, Asian, Pastas, Desserts",4.3•-- MINS•₹400 FOR TWO,SANTACRUZ_EAST_BANDRA_EAST
https://www.swiggy.com/restaurants/fast-food-corner-by-tejals-kitchen-next-to-raj-auto-garage-yashwant-nagar-kalina-scruz-bandra-east-mumbai-323244,Fast Food Corner By Tejal's Kitchen,"Fast Food, Continental",--•-- MINS•₹400 FOR TWO,SANTACRUZ_EAST_BANDRA_EAST
https://www.swiggy.com/restaurants/king-chilli-chindian-fusion-santacruz-east-scruz-bandra-east-mumbai-39187,King Chilli Chindian Fusion,"Chinese, Pan-Asian, Asian, Beverages, Desserts",4.0•-- MINS•₹400 FOR TWO,SANTACRUZ_EAST_BANDRA_EAST
https://www.swiggy.com/restaurants/behrouz-biryani-kalina-scruz-bandra-east-mumbai-16640,Behrouz Biryani,"Biryani, Mughlai, Lucknowi, Kebabs, Hyderabadi, North Indian, Persian, Desserts",4.0•-- MINS•₹500 FOR TWO,SANTACRUZ_EAST_BANDRA_EAST
https://www.swiggy.com/restaurants/gopal-krishna-veg-santacruz-east-scruz-bandra-east-mumbai-5950,Gopal Krishna Veg,"South Indian, Chinese, Beverages, North Eastern, Continental, Juices, Desserts",4.3•-- MINS•₹300 FOR TWO,SANTACRUZ_EAST_BANDRA_EAST
https://www.swiggy.com/restaurants/the-biryani-life-kalina-scruz-bandra-east-mumbai-186123,The Biryani Life,"Biryani, Hyderabadi, Lucknowi, North Indian, Mughlai, Combo, Desserts",4.0•-- MINS•₹250 FOR TWO,SANTACRUZ_EAST_BANDRA_EAST
https://www.swiggy.com/restaurants/rasa-modern-flavour-kharghar-scruz-bandra-east-mumbai-311381,RASA MODERN FLAVOUR,"Fast Food, North Indian",--•-- MINS•₹200 FOR TWO,SANTACRUZ_EAST_BANDRA_EAST
