details,title,spec,ratt,locality
https://www.swiggy.com/restaurants/waffle-world-ghatkopar-vikhroli-mumbai-262671,Waffle World,Indian,--•-- MINS•₹400 FOR TWO,GHATKOPAR
https://www.swiggy.com/restaurants/birdys-tilak-road-ghatkopar-vikhroli-mumbai-345023,Birdy's,"Desserts, Pastas",4.5•-- MINS•₹400 FOR TWO,GHATKOPAR
https://www.swiggy.com/restaurants/saikrupa-amritsar-kulcha-ghatkopar-vikhroli-mumbai-153551,Saikrupa Amritsar Kulcha,Indian,4.0•-- MINS•₹200 FOR TWO,GHATKOPAR
https://www.swiggy.com/restaurants/mugalai-exress-ghatkopar-vikhroli-mumbai-352912,Mugalai exress,"Mughlai, Tandoor, Indian, Chinese",--•-- MINS•₹300 FOR TWO,GHATKOPAR
https://www.swiggy.com/restaurants/persian-indigo-ghatkopar-vikhroli-mumbai-130432,Persian Indigo,"North Indian, Chinese",--•-- MINS•₹600 FOR TWO,GHATKOPAR
https://www.swiggy.com/restaurants/jain-dugdhalay-sneh-ghatkopar-vikhroli-mumbai-208111,Jain Dugdhalay (sneh),Desserts,4.6•-- MINS•₹250 FOR TWO,GHATKOPAR
https://www.swiggy.com/restaurants/lunchbox-godrej-business-district-ghatkopar-vikhroli-mumbai-62896,LunchBox,"North Indian, Chinese, Desserts, Biryani",4.1•-- MINS•₹200 FOR TWO,GHATKOPAR
https://www.swiggy.com/restaurants/caca-chicken-behindvikrolibestdepo-ghatkopar-vikhroli-mumbai-353327,Caca Chicken,"Arabian, Mexican, Fast Food",--•-- MINS•₹300 FOR TWO,GHATKOPAR
https://www.swiggy.com/restaurants/dominos-pizza-opp-gayland-hotel-ghatkopar-vikhroli-mumbai-24490,Domino's Pizza,Pizzas,4.3•-- MINS•₹400 FOR TWO,GHATKOPAR
https://www.swiggy.com/restaurants/sai-krupa-fast-food-non-veg-ghatkopar-vikhroli-mumbai-208109,Sai Krupa Fast Food (Non-Veg),Fast Food,--•-- MINS•₹300 FOR TWO,GHATKOPAR
https://www.swiggy.com/restaurants/canteen-central-burgers-pastas-and-more-ghatkopar-vikhroli-mumbai-355072,"Canteen Central - Burgers, Pastas and More","American, Pastas, Fast Food, Snacks, Desserts, Beverages, North Indian, Italian",4.3•-- MINS•₹250 FOR TWO,GHATKOPAR
https://www.swiggy.com/restaurants/great-indian-khichdi-ghatkopar-vikhroli-mumbai-355078,Great Indian Khichdi,"Indian, Home Food, Healthy Food, Snacks",4.5•-- MINS•₹200 FOR TWO,GHATKOPAR
https://www.swiggy.com/restaurants/brijwasi-sweet-and-snacks-ghatkopar-vikhroli-mumbai-221571,Brijwasi Sweet and snacks,"Bengali, Sweets, Desserts",--•-- MINS•₹200 FOR TWO,GHATKOPAR
