details,title,spec,ratt
https://www.swiggy.com/restaurants/global-punjab-wakad-pune-66966,Global Punjab,"North Indian, Mughlai, Chinese, Tandoor, Kebabs, Biryani, Desserts",4.0•-- MINS•₹400 FOR TWO
https://www.swiggy.com/restaurants/grill-galley-wakad-pune-358607,GRILL GALLEY,"Indian, Biryani, Beverages",--•-- MINS•₹300 FOR TWO
https://www.swiggy.com/restaurants/khadda-kombdi-wakad-pune-248836,KHADDA KOMBDI,Maharashtrian,--•-- MINS•₹350 FOR TWO
https://www.swiggy.com/restaurants/la-pinoz-pizza-wakad-pune-260823,La pino'z pizza,"Italian, Mexican",3.8•-- MINS•₹200 FOR TWO
https://www.swiggy.com/restaurants/grameen-kulfi-pristine-square-wakad-pune-359811,Grameen Kulfi,"Ice Cream, Desserts",--•-- MINS•₹120 FOR TWO
https://www.swiggy.com/restaurants/kanaka-durga-eden-shopping-complex-wakad-pune-8362,Kanaka Durga,Bengali,4.2•-- MINS•₹300 FOR TWO
https://www.swiggy.com/restaurants/firangi-bake-wakad-pune-33940,Firangi Bake,"Italian, Mexican, Pastas",4.3•-- MINS•₹400 FOR TWO
https://www.swiggy.com/restaurants/box8-desi-meals-wakad-pune-289353,BOX8 - Desi Meals,"North Indian, Biryani, Fast Food, Combo, Snacks",4.1•-- MINS•₹250 FOR TWO
https://www.swiggy.com/restaurants/the-treat-of-east-wakad-pune-383106,The Treat of East,"Combo, Chinese, Indian",--•-- MINS•₹200 FOR TWO
https://www.swiggy.com/restaurants/bundelkhandi-swad-wakad-pune-230645,Bundelkhandi Swad,"Maharashtrian, North Indian",4.4•-- MINS•₹200 FOR TWO
https://www.swiggy.com/restaurants/khatri-bandhu-pot-ice-cream-and-mastani-wakad-pune-134591,Khatri Bandhu Pot Ice Cream And Mastani,"Beverages, Ice Cream",--•-- MINS•₹200 FOR TWO
https://www.swiggy.com/restaurants/khadda-kombdi-wakad-pune-244048,Khadda Kombdi,Indian,--•-- MINS•₹350 FOR TWO
https://www.swiggy.com/restaurants/the-biryani-life-wakad-pune-191308,The Biryani Life,"Biryani, Hyderabadi, Lucknowi, North Indian, Mughlai, Combo, Desserts",4.0•-- MINS•₹250 FOR TWO
https://www.swiggy.com/restaurants/raan-wakad-pune-243992,Raan,Indian,--•-- MINS•₹150 FOR TWO
https://www.swiggy.com/restaurants/masarap-wakad-pune-244046,Masarap,"Chinese, Seafood",--•-- MINS•₹200 FOR TWO
https://www.swiggy.com/restaurants/hotel-naayab-and-mess-wakad-pune-297932,Hotel Naayab And Mess,Indian,4.6•-- MINS•₹250 FOR TWO
https://www.swiggy.com/restaurants/mithi-mithas-wakad-pune-216491,Mithi Mithas,"Desserts, Sweets",--•-- MINS•₹300 FOR TWO
https://www.swiggy.com/restaurants/berozgaar-wadewale-wakad-pune-382292,Berozgaar Wadewale,Fast Food,--•-- MINS•₹100 FOR TWO
https://www.swiggy.com/restaurants/zippyfeed-wakad-pune-363889,ZIPPYFEED,Fast Food,--•-- MINS•₹280 FOR TWO
https://www.swiggy.com/restaurants/royal-tanishka-shahi-biryaniwale-wakad-pune-310432,ROYAL TANISHKA - SHAHI BIRYANIWALE,Biryani,--•-- MINS•₹600 FOR TWO
https://www.swiggy.com/restaurants/nutri-narcos-bhumkar-chowk-wakad-pune-147149,Nutri Narcos,"Healthy Food, Fast Food, Beverages",3.8•-- MINS•₹150 FOR TWO
https://www.swiggy.com/restaurants/chinese-corner-wakad-pune-337000,CHINESE CORNER,Chinese,--•-- MINS•₹200 FOR TWO
https://www.swiggy.com/restaurants/food-story-wakad-pune-382166,Food Story,"North Indian, Combo, Indian",--•-- MINS•₹200 FOR TWO
https://www.swiggy.com/restaurants/what-a-sandwich-wakad-pune-322899,What A Sandwich!,Fast Food,4.2•-- MINS•₹250 FOR TWO
https://www.swiggy.com/restaurants/real-chinese-wakad-pune-363641,REAL CHINESE,Chinese,--•-- MINS•₹200 FOR TWO
https://www.swiggy.com/restaurants/chinese-food-empire-wakad-pune-234118,Chinese Food Empire,"Chinese, Asian, Thai, Combo, Bowl Company,  Keventers & more",4.0•-- MINS•₹300 FOR TWO
https://www.swiggy.com/restaurants/roasted-cafe-wakad-pune-347711,ROASTED CAFE,"Desserts, Fast Food, Snacks",--•-- MINS•₹250 FOR TWO
https://www.swiggy.com/restaurants/mountain-chinese-wakad-pune-346745,Mountain Chinese,Chinese,--•-- MINS•₹200 FOR TWO
https://www.swiggy.com/restaurants/all-day-pasta-wakad-pune-302386,ALL DAY PASTA,Italian,--•-- MINS•₹400 FOR TWO
https://www.swiggy.com/restaurants/chole-kulche-wakad-pune-326217,Chole Kulche,"Punjabi, Thalis, Snacks, Beverages",3.6•-- MINS•₹249 FOR TWO
https://www.swiggy.com/restaurants/the-chinese-corner-chinchwad-wakad-pune-179650,The Chinese Corner,Chinese,--•-- MINS•₹300 FOR TWO
https://www.swiggy.com/restaurants/claypot-kebab-and-biryani-wakad-pune-326218,Claypot - Kebab and Biryani,"North Indian, Tandoor, Biryani, Kebabs, Punjabi, Beverages",--•-- MINS•₹200 FOR TWO
https://www.swiggy.com/restaurants/punnamada-kerala-kitchen-wakad-pune-372472,Punnamada Kerala Kitchen,"Chinese, Indian, Biryani, Seafood",--•-- MINS•₹300 FOR TWO
https://www.swiggy.com/restaurants/the-puneri-breakfast-wakad-pune-130049,The Puneri Breakfast,Fast Food,4.0•-- MINS•₹300 FOR TWO
https://www.swiggy.com/restaurants/veg-darbar-datta-mandir-road-wakad-pune-297945,VEG DARBAR,"Indian, North Indian, Chinese, Biryani",3.8•-- MINS•₹199 FOR TWO
https://www.swiggy.com/restaurants/fml-food-music-love-wakad-pune-306627,FML-Food Music Love,"Indian, Chinese, Continental, Desserts, Beverages",--•-- MINS•₹500 FOR TWO
https://www.swiggy.com/restaurants/hotel-madhur-adarsh-colony-wakad-pune-132346,Hotel madhur,"Indian, Chinese",--•-- MINS•₹250 FOR TWO
https://www.swiggy.com/restaurants/shifa-tea-house-wakad-pune-301856,SHIFA TEA HOUSE,"Beverages, Snacks",--•-- MINS•₹200 FOR TWO
https://www.swiggy.com/restaurants/cafe-16-wakad-pune-294552,Cafe 16,"Fast Food, Pizzas",--•-- MINS•₹250 FOR TWO
https://www.swiggy.com/restaurants/chinese-chef-co-wakad-pune-361480,chinese chef co,"Chinese, Asian, Combo, Beverages, Indian, North Indian, Maharashtrian, Desserts,...",3.9•-- MINS•₹300 FOR TWO
https://www.swiggy.com/restaurants/mantraz-chinese-and-biryaniz-wakad-pune-315340,Mantraz Chinese & Biryaniz,Chinese,--•-- MINS•₹200 FOR TWO
https://www.swiggy.com/restaurants/badshahs-of-biryani-wakad-pune-295761,Badshahs Of BIRYANI,"Biryani, Kebabs, Mughlai, North Indian",3.9•-- MINS•₹300 FOR TWO
https://www.swiggy.com/restaurants/chow-mein-and-co-wakad-pune-316550,Chow Mein & Co.,"Asian, Chinese, Oriental",--•-- MINS•₹200 FOR TWO
https://www.swiggy.com/restaurants/aapla-amruttulya-wakad-pune-338686,Aapla amruttulya,"Beverages, Snacks",--•-- MINS•₹150 FOR TWO
https://www.swiggy.com/restaurants/manvir-dining-hall-and-restaurant-wakad-pune-316677,MANVIR DINING HALL AND RESTAURANT,"Gujarati, Indian, Rajasthani",3.3•-- MINS•₹200 FOR TWO
https://www.swiggy.com/restaurants/pizza-gourmet-kitchen-wakad-pune-350587,PIZZA GOURMET KITCHEN,"Pizzas, Beverages",3.3•-- MINS•₹200 FOR TWO
https://www.swiggy.com/restaurants/ufo-fries-and-corn-wakad-wakad-pune-73272,UFO Fries & Corn (Wakad),"Fast Food, Cafe, Desserts, Beverages",4.1•-- MINS•₹200 FOR TWO
https://www.swiggy.com/restaurants/hyderabadi-flavours-wakad-pune-75691,Hyderabadi Flavours,"North Indian, Biryani, Mughlai, Chinese",--•-- MINS•₹250 FOR TWO
https://www.swiggy.com/restaurants/smile-cafe-and-soda-wakad-pune-253686,SMILE CAFE & SODA,"American, Fast Food",--•-- MINS•₹150 FOR TWO
https://www.swiggy.com/restaurants/bird-valley-wakad-pune-34579,Bird Valley,"North Indian, Chinese, Continental, Mughlai",4.0•-- MINS•₹600 FOR TWO
https://www.swiggy.com/restaurants/queens-maggie-fries-wakad-pune-211923,Queen's Maggie Fries,"Fast Food, Snacks",--•-- MINS•₹200 FOR TWO
https://www.swiggy.com/restaurants/hotel-rangoli-family-dhaba-pure-veg-wakad-pune-255069,HOTEL RANGOLI FAMILY DHABA PURE VEG,Indian,--•-- MINS•₹350 FOR TWO
https://www.swiggy.com/restaurants/khadda-kombdi-wakad-pune-247576,Khadda Kombdi,Maharashtrian,--•-- MINS•₹250 FOR TWO
https://www.swiggy.com/restaurants/foodie-stop-wakad-pune-104425,Foodie Stop,"Fast Food, Beverages, Biryani",--•-- MINS•₹450 FOR TWO
https://www.swiggy.com/restaurants/the-burgr-house-dutta-mandir-wakad-pune-65093,The Burgr House,Fast Food,--•-- MINS•₹350 FOR TWO
https://www.swiggy.com/restaurants/royal-burgerio-wakad-pune-199156,Royal Burgerio,"American, Fast Food",--•-- MINS•₹200 FOR TWO
https://www.swiggy.com/restaurants/hotel-morya-dining-hall-and-snacks-center-wakad-pune-314927,HOTEL MORYA DINING HALL AND SNACKS CENTER,"Maharashtrian, Snacks",3.7•-- MINS•₹300 FOR TWO
https://www.swiggy.com/restaurants/the-kings-landing-wakad-pune-381620,The King's Landing,Fast Food,--•-- MINS•₹200 FOR TWO
https://www.swiggy.com/restaurants/nagpuri-saoji-special-restaurant-shankar-kalate-nagar-wakad-pune-174994,Nagpuri Saoji Special Restaurant,Indian,--•-- MINS•₹200 FOR TWO
https://www.swiggy.com/restaurants/astro-the-multicuisine-restaurant-wakad-pune-300772,Astro ( the Multicuisine Restaurant),Indian,--•-- MINS•₹200 FOR TWO
https://www.swiggy.com/restaurants/chill-out-baby-cafe-wakad-pune-382957,Chill Out Baby Cafe,"Cafe, Beverages, Fast Food, Combo, Snacks",--•-- MINS•₹280 FOR TWO
https://www.swiggy.com/restaurants/dilbaro-wakad-pune-321214,Dilbaro,"Combo, Snacks, North Indian, Chinese, Desserts",--•-- MINS•₹200 FOR TWO
https://www.swiggy.com/restaurants/hyderabadi-laziz-yamuna-nagar-wakad-pune-67393,Hyderabadi Laziz,Biryani,3.6•-- MINS•₹300 FOR TWO
https://www.swiggy.com/restaurants/litticious-wakad-pune-372269,Litticious,Fast Food,--•-- MINS•₹150 FOR TWO
https://www.swiggy.com/restaurants/the-good-bowl-wakad-pune-156444,The Good Bowl,"North Indian, Biryani, Asian, Pastas, Desserts",4.3•-- MINS•₹400 FOR TWO
https://www.swiggy.com/restaurants/patels-chhappanbhog-wakad-pune-366022,Patel's Chhappanbhog,Indian,3.7•-- MINS•₹400 FOR TWO
https://www.swiggy.com/restaurants/kanhaiyya-pure-veg-wakad-pune-241310,Kanhaiyya Pure Veg,"North Indian, Chinese, Maharashtrian, Tandoor",3.8•-- MINS•₹250 FOR TWO
https://www.swiggy.com/restaurants/mr-sponzo-vinode-corner-wakad-pune-131268,Mr. Sponzo,"Bakery, Desserts",--•-- MINS•₹200 FOR TWO
https://www.swiggy.com/restaurants/rolls-mania-yamuna-nagar-road-wakad-pune-7985,Rolls Mania,Fast Food,3.9•-- MINS•₹200 FOR TWO
https://www.swiggy.com/restaurants/jagdamba-wakad-pune-244025,Jagdamba,Maharashtrian,--•-- MINS•₹350 FOR TWO
https://www.swiggy.com/restaurants/stromboli-sub-sandwich-wakad-pune-301823,STROMBOLI  SUB  SANDWICH,Fast Food,--•-- MINS•₹200 FOR TWO
https://www.swiggy.com/restaurants/biryanibad-wakad-pune-180634,Biryanibad,Biryani,--•-- MINS•₹500 FOR TWO
https://www.swiggy.com/restaurants/china-town-wakad-pune-332689,CHINA TOWN,Chinese,--•-- MINS•₹300 FOR TWO
https://www.swiggy.com/restaurants/rohans-kitchen-wakad-pune-80019,Rohan's Kitchen,"Chinese, Indian, Fast Food",--•-- MINS•₹500 FOR TWO
https://www.swiggy.com/restaurants/lunchbox-wakad-pune-62957,LunchBox,"North Indian, Chinese, Desserts, Biryani",4.2•-- MINS•₹200 FOR TWO
https://www.swiggy.com/restaurants/heaven-house-restro-wakad-pune-49370,Heaven House Restro,"North Indian, Chinese, South Indian",--•-- MINS•₹500 FOR TWO
https://www.swiggy.com/restaurants/punjabi-amritsari-kulcha-wakad-pune-187393,Punjabi Amritsari Kulcha,Indian,4.0•-- MINS•₹200 FOR TWO
https://www.swiggy.com/restaurants/cheesiano-pizza-wakad-pune-30642,Cheesiano Pizza,Pizzas,3.9•-- MINS•₹300 FOR TWO
https://www.swiggy.com/restaurants/amritsari-kaspate-vasti-wakad-pune-175756,Amritsari,"Street Food, North Indian, Chaat, Combo, Thalis, Beverages, Punjabi",4.2•-- MINS•₹400 FOR TWO
https://www.swiggy.com/restaurants/chinese-katta-wakad-pune-361000,CHINESE KATTA,Indian,--•-- MINS•₹200 FOR TWO
https://www.swiggy.com/restaurants/queen-bite-cafe-wakad-pune-27584,Queen Bite Cafe,Fast Food,--•-- MINS•₹300 FOR TWO
https://www.swiggy.com/restaurants/overloaded-wakad-pune-57125,Overloaded,"Continental, Fast Food, Italian",--•-- MINS•₹500 FOR TWO
https://www.swiggy.com/restaurants/bantai-2-kitchen-wakad-pune-204292,Bantai 2 Kitchen,"Indian, North Indian",--•-- MINS•₹250 FOR TWO
https://www.swiggy.com/restaurants/shuchi-chinese-co-wakad-pune-301393,SHUCHI CHINESE CO,Chinese,--•-- MINS•₹200 FOR TWO
https://www.swiggy.com/restaurants/dawat-e-khas-biryani-and-more-mauli-chowk-wakad-pune-170980,Dawat E Khas ( Biryani and More.. ),"North Indian, Mughlai, Biryani, Tandoor, Combo, Punjabi, Desserts",--•-- MINS•₹400 FOR TWO
https://www.swiggy.com/restaurants/sawariya-delhi-chat-and-pavbhaji-wakad-pune-210844,sawariya delhi chat and pavbhaji,Fast Food,--•-- MINS•₹200 FOR TWO
https://www.swiggy.com/restaurants/rs-cafe-wakad-pune-340500,R's Cafe,"Italian, Beverages",--•-- MINS•₹400 FOR TWO
https://www.swiggy.com/restaurants/amyra-kitchen-wakad-pune-233845,Amyra Kitchen,Fast Food,--•-- MINS•₹400 FOR TWO
https://www.swiggy.com/restaurants/cakezone-wakad-pune-89750,CakeZone,"Desserts, Juices, Beverages, Bakery, Bengali, Sweets, Ice Cream",4.3•-- MINS•₹200 FOR TWO
https://www.swiggy.com/restaurants/hello-hotel-kolkata-wakad-pune-130061,Hello Hotel Kolkata,"North Indian, Chinese",--•-- MINS•₹400 FOR TWO
https://www.swiggy.com/restaurants/thunder-burg-wakad-pune-366271,THUNDER BURG,Indian,--•-- MINS•₹200 FOR TWO
https://www.swiggy.com/restaurants/pakwan-food-tradition-wakad-pune-243624,Pakwan Food Tradition,Indian,4.3•-- MINS•₹250 FOR TWO
https://www.swiggy.com/restaurants/eathome-wakad-pune-243986,Eathome,"Indian, Snacks",--•-- MINS•₹150 FOR TWO
https://www.swiggy.com/restaurants/royal-rudra-mangal-nagar-wakad-pune-177372,Royal Rudra,Indian,--•-- MINS•₹250 FOR TWO
https://www.swiggy.com/restaurants/the-regent-veg-restaurant-dange-chowk-wakad-pune-71436,The Regent Veg Restaurant,"Continental, Maharashtrian, North Indian",4.3•-- MINS•₹600 FOR TWO
https://www.swiggy.com/restaurants/royal-cafe-thergaon-wakad-pune-244830,Royal Cafe,Fast Food,--•-- MINS•₹200 FOR TWO
https://www.swiggy.com/restaurants/healthy-diet-adda-wakad-pune-49369,Healthy Diet Adda,Healthy Food,--•-- MINS•₹500 FOR TWO
https://www.swiggy.com/restaurants/thunder-wings-wakad-pune-366277,THUNDER WINGS,Indian,--•-- MINS•₹200 FOR TWO
https://www.swiggy.com/restaurants/bhayankar-burgers-wakad-pune-377025,Bhayankar Burgers,"American, Fast Food, Beverages",--•-- MINS•₹400 FOR TWO
https://www.swiggy.com/restaurants/cafe-creamy-nuts-tathawade-wakad-pune-114435,Cafe Creamy Nuts,"Fast Food, Beverages",--•-- MINS•₹100 FOR TWO
https://www.swiggy.com/restaurants/alfredos-wakad-pune-332311,ALFREDO'S,"Snacks, Fast Food",--•-- MINS•₹200 FOR TWO
https://www.swiggy.com/restaurants/keventers-ice-creamery-wakad-pune-370631,Keventers Ice Creamery,"Ice Cream, Desserts",--•-- MINS•₹300 FOR TWO
https://www.swiggy.com/restaurants/chinese-express-wakad-pune-209876,Chinese express,Chinese,3.8•-- MINS•₹250 FOR TWO
https://www.swiggy.com/restaurants/pattal-wakad-pune-294571,Pattal,"Indian, Snacks",--•-- MINS•₹200 FOR TWO
https://www.swiggy.com/restaurants/real-south-wakad-pune-340978,Real South,South Indian,4.1•-- MINS•₹250 FOR TWO
https://www.swiggy.com/restaurants/chinese-shack-wakad-pune-328183,CHINESE SHACK,Chinese,3.9•-- MINS•₹300 FOR TWO
https://www.swiggy.com/restaurants/noodles-story-wakad-pune-328182,NOODLES STORY,Chinese,--•-- MINS•₹300 FOR TWO
https://www.swiggy.com/restaurants/cafe-durga-wakad-pune-356590,CAFE DURGA,"Beverages, Chinese, South Indian",--•-- MINS•₹200 FOR TWO
https://www.swiggy.com/restaurants/tatva-soham-icon-wakad-pune-52361,Tatva,"North Indian, South Indian, Continental, Chinese, Desserts",4.1•-- MINS•₹250 FOR TWO
https://www.swiggy.com/restaurants/healthybee-wakad-wakad-pune-55633,HealthyBee-wakad,"Healthy Food, Salads, Punjabi, Snacks, Juices, Fast Food",4.4•-- MINS•₹250 FOR TWO
https://www.swiggy.com/restaurants/daily-eats-kothrud-wakad-pune-328184,DAILY EATS,"Healthy Food, Fast Food, Beverages",4.3•-- MINS•₹200 FOR TWO
https://www.swiggy.com/restaurants/sona-hotel-wakad-pune-343686,SONA HOTEL,"Indian, Chinese, North Indian",--•-- MINS•₹200 FOR TWO
https://www.swiggy.com/restaurants/desi-swad-wakad-pune-371172,Desi Swad,"Biryani, Beverages, Desserts",--•-- MINS•₹250 FOR TWO
https://www.swiggy.com/restaurants/mithas-austin-plaza-wakad-pune-171024,Mithas,"Sweets, Desserts, Snacks",4.3•-- MINS•₹400 FOR TWO
https://www.swiggy.com/restaurants/mealful-wraps-wakad-pune-274902,MEALFUL WRAPS,"Fast Food, North Indian, Desserts, Snacks, Indian",--•-- MINS•₹250 FOR TWO
https://www.swiggy.com/restaurants/meals-point-wakad-pune-377617,Meals Point,"Street Food, Indian",--•-- MINS•₹200 FOR TWO
https://www.swiggy.com/restaurants/papas-choice-wakad-pune-42289,Papa's Choice,North Indian,--•-- MINS•₹200 FOR TWO
https://www.swiggy.com/restaurants/best-belgian-waffle-near-omega-paradise-wakad-pune-75801,Best Belgian waffle,"Desserts, Beverages",4.1•-- MINS•₹300 FOR TWO
https://www.swiggy.com/restaurants/sahyadri-bhel-wakad-pune-349300,Sahyadri bhel,"Chaat, Snacks",--•-- MINS•₹150 FOR TWO
https://www.swiggy.com/restaurants/maggie-n-more-wakad-pune-318126,maggie n more,"Snacks, Beverages",--•-- MINS•₹100 FOR TWO
https://www.swiggy.com/restaurants/largo-pizzeria-wakad-pune-91050,Largo Pizzeria,"Pizzas, Fast Food",3.9•-- MINS•₹600 FOR TWO
https://www.swiggy.com/restaurants/virinda-pav-bhaji-wakad-wakad-pune-26116,Virinda Pav Bhaji (Wakad),Fast Food,3.9•-- MINS•₹200 FOR TWO
https://www.swiggy.com/restaurants/bawarchi-bhujbal-vasti-wakad-pune-2196,Bawarchi,"Mughlai, North Indian, Chinese",3.7•-- MINS•₹300 FOR TWO
https://www.swiggy.com/restaurants/biryani-bazaar-wakad-pune-334048,Biryani Bazaar,Biryani,--•-- MINS•₹200 FOR TWO
https://www.swiggy.com/restaurants/kordyas-curry-point-wakad-pune-319699,Kordyas curry point,Indian,--•-- MINS•₹160 FOR TWO
https://www.swiggy.com/restaurants/green-ways-wakad-pune-76582,Green Ways,North Indian,4.1•-- MINS•₹500 FOR TWO
https://www.swiggy.com/restaurants/food-fantacy-wakad-pune-167993,food fantacy,"North Indian, Chinese",--•-- MINS•₹250 FOR TWO
https://www.swiggy.com/restaurants/punjabi-chaska-wakad-pune-362357,Punjabi Chaska,"Punjabi, Tandoor",--•-- MINS•₹100 FOR TWO
https://www.swiggy.com/restaurants/momos-hut-wakad-pune-253479,MOMOS HUT,Chinese,--•-- MINS•₹100 FOR TWO
https://www.swiggy.com/restaurants/turque-sayaji-hotel-wakad-pune-343439,Turque  Sayaji Hotel,"North Indian, Chinese",--•-- MINS•₹700 FOR TWO
https://www.swiggy.com/restaurants/hyderabadi-biryani-zone-wakad-pune-224124,Hyderabadi Biryani Zone,Biryani,--•-- MINS•₹200 FOR TWO
https://www.swiggy.com/restaurants/ratri-yatri-wakad-pune-55643,Ratri Yatri,North Indian,--•-- MINS•₹300 FOR TWO
https://www.swiggy.com/restaurants/combos-kitchen-wakad-pune-275389,Combo's Kitchen,"North Indian, Combo, Chinese",4.4•-- MINS•₹200 FOR TWO
https://www.swiggy.com/restaurants/burger-king-mitran-tathawade-wakad-pune-253596,Burger King,"American, Fast Food",4.3•-- MINS•₹350 FOR TWO
https://www.swiggy.com/restaurants/hotel-shlok-chaines-mulshi-wakad-pune-120024,Hotel shlok chaines,Chinese,--•-- MINS•₹200 FOR TWO
https://www.swiggy.com/restaurants/cafe-burger-house-wakad-pune-381556,cafe Burger house,"Fast Food, Beverages",--•-- MINS•₹299 FOR TWO
https://www.swiggy.com/restaurants/aamchya-gavat-wakad-pune-308689,Aamchya Gavat ,"Maharashtrian, South Indian, Punjabi, Fast Food, Beverages",--•-- MINS•₹200 FOR TWO
https://www.swiggy.com/restaurants/swad-gomantak-wakad-pune-60791,Swad Gomantak,"North Indian, Seafood, Tandoor",3.7•-- MINS•₹300 FOR TWO
https://www.swiggy.com/restaurants/world-of-cheese-pizza-wakad-pune-198274,World Of Cheese Pizza ,"Pizzas, Italian, Pastas, Beverages",4.0•-- MINS•₹300 FOR TWO
https://www.swiggy.com/restaurants/china-street-wakad-pune-333745,China Street,Chinese,--•-- MINS•₹200 FOR TWO
https://www.swiggy.com/restaurants/hobbit-wakad-pune-32592,Hobbit,"Chinese, Street Food",4.2•-- MINS•₹300 FOR TWO
https://www.swiggy.com/restaurants/ramdev-dhaba-pure-veg-wakad-pune-188105,Ramdev Dhaba Pure Veg,"Jain, Rajasthani, North Indian",4.0•-- MINS•₹300 FOR TWO
https://www.swiggy.com/restaurants/ksl-biryani-house-wakad-pune-167072,KSL Biryani House,"North Indian, South Indian, Tandoor, Biryani",--•-- MINS•₹400 FOR TWO
https://www.swiggy.com/restaurants/spring-onion-wakad-pune-371625,Spring Onion,"Chinese, Thai, Pan-Asian, Seafood",4.4•-- MINS•₹500 FOR TWO
https://www.swiggy.com/restaurants/masala-meals-wakad-pune-333744,Masala Meals,Thalis,--•-- MINS•₹200 FOR TWO
https://www.swiggy.com/restaurants/biryani-gowda-wakad-pune-259353,Biryani Gowda,Biryani,4.3•-- MINS•₹400 FOR TWO
https://www.swiggy.com/restaurants/annapurna-pure-veg-wakad-pune-299098,Annapurna Pure Veg,North Indian,4.4•-- MINS•₹250 FOR TWO
https://www.swiggy.com/restaurants/hotel-kasturi-wakad-pune-379902,HOTEL KASTURI,"Indian, Chinese",--•-- MINS•₹300 FOR TWO
https://www.swiggy.com/restaurants/fluffy-egg-an-egg-specialty-restaurant-wakad-pune-374339,FLUFFY EGG - An egg specialty restaurant,"Chinese, Biryani, Use Code COMBO49 to avail, Healthy Food, Use Code WRAPS20 to a...",--•-- MINS•₹300 FOR TWO
https://www.swiggy.com/restaurants/trishna-wakad-pune-340713,Trishna,"Indian, North Indian, Fast Food, Snacks, Beverages",4.3•-- MINS•₹300 FOR TWO
https://www.swiggy.com/restaurants/sahi-darbar-next-to-hotel-paratha-king-and-hotel-sawad-wakad-pune-231317,Sahi Darbar,Indian,3.8•-- MINS•₹200 FOR TWO
https://www.swiggy.com/restaurants/eatsome-shankar-kalate-nagar-wakad-pune-3168,Eatsome,"North Indian, Street Food, Biryani, Fast Food, Combo, Snacks, Beverages",4.4•-- MINS•₹200 FOR TWO
https://www.swiggy.com/restaurants/cafe-bantaai-aundh-wakad-pune-146825,Cafe Bantaai,"Indian, North Indian",--•-- MINS•₹250 FOR TWO
https://www.swiggy.com/restaurants/hot-fresh-wakad-pune-328844,Hot  Fresh,Fast Food,--•-- MINS•₹150 FOR TWO
https://www.swiggy.com/restaurants/burger-and-biryani-cafe-wakad-pune-80031,Burger and Biryani Cafe,"North Indian, Fast Food, Mughlai",--•-- MINS•₹250 FOR TWO
https://www.swiggy.com/restaurants/bravos-midnyt-xpress-wakad-pune-75705,Bravo's Midnyt Xpress,Fast Food,--•-- MINS•₹250 FOR TWO
https://www.swiggy.com/restaurants/homemade-magic-shastri-nagar-wakad-pune-349763,HOMEMADE MAGIC,North Indian,--•-- MINS•₹300 FOR TWO
https://www.swiggy.com/restaurants/5-to-5-bhumkar-nagar-near-bhumkar-bridge-wakad-pune-18831,5 To 5,"North Indian, Chinese",3.9•-- MINS•₹500 FOR TWO
https://www.swiggy.com/restaurants/veg-tang-wakad-pune-350714,VEG TANG,Indian,--•-- MINS•₹300 FOR TWO
https://www.swiggy.com/restaurants/the-thali-wala-wakad-pune-219346,The Thali Wala,North Indian,--•-- MINS•₹300 FOR TWO
https://www.swiggy.com/restaurants/eagle-boys-pizzeria-and-cafe-wakad-pune-333737,EAGLE BOYS PIZZERIA AND CAFE,"Pizzas, Pastas, Desserts, Beverages",4.0•-- MINS•₹250 FOR TWO
https://www.swiggy.com/restaurants/a1-chinese-tandoor-and-biryani-house-wakad-pune-135147,"A1 Chinese,Tandoor & Biryani House","Chinese, Tandoor, Biryani",--•-- MINS•₹200 FOR TWO
https://www.swiggy.com/restaurants/aha-baangali-wakad-pune-65226,Aha! Baangali,Bengali,3.8•-- MINS•₹400 FOR TWO
https://www.swiggy.com/restaurants/dorje-and-the-bell-pimple-nilakh-wakad-pune-72312,Dorje & the Bell,"Chinese, Tibetan, Fast Food, Pan-Asian",4.3•-- MINS•₹200 FOR TWO
https://www.swiggy.com/restaurants/nic-natural-ice-creams-pristine-square-wakad-pune-357908,NIC Natural Ice Creams,"Ice Cream, Desserts",4.5•-- MINS•₹120 FOR TWO
https://www.swiggy.com/restaurants/djs-nonveg-wakad-pune-261887,DJ's Nonveg,Indian,--•-- MINS•₹300 FOR TWO
https://www.swiggy.com/restaurants/varhadi-saoji-wakad-pune-229706,Varhadi Saoji,Indian,3.8•-- MINS•₹200 FOR TWO
https://www.swiggy.com/restaurants/cafe-moonlight-wakad-pune-243538,Cafe Moonlight,Indian,--•-- MINS•₹200 FOR TWO
https://www.swiggy.com/restaurants/hotel-red-chilly-chowdhari-park-wakad-pune-227411,Hotel Red Chilly,"Chinese, North Indian, Seafood",3.5•-- MINS•₹300 FOR TWO
https://www.swiggy.com/restaurants/radha-pure-veg-pimpri-chinchwad-wakad-pune-175717,Radha Pure Veg,North Indian,4.0•-- MINS•₹500 FOR TWO
https://www.swiggy.com/restaurants/laziz-pizza-wakad-pune-76486,Laziz Pizza,"Pizzas, Pastas, Beverages",3.3•-- MINS•₹300 FOR TWO
https://www.swiggy.com/restaurants/chicago-pizza-wakad-pune-247344,CHICAGO PIZZA,"Fast Food, Pizzas",3.7•-- MINS•₹500 FOR TWO
https://www.swiggy.com/restaurants/squeezo-foods-chinchwad-wakad-pune-127435,Squeezo Foods,"Indian, Salads, Healthy Food, Beverages, Snacks",4.7•-- MINS•₹300 FOR TWO
https://www.swiggy.com/restaurants/momo-and-co-wakad-pune-307337,MOMO and CO.,Chinese,3.9•-- MINS•₹200 FOR TWO
