details,title,spec,ratt
https://www.swiggy.com/restaurants/spring-onion-baner-pune-34678,Spring Onion,"Chinese, Thai, Pan-Asian, Seafood",4.3•-- MINS•₹500 FOR TWO
https://www.swiggy.com/restaurants/khaidai-near-gold-gym-baner-pune-54781,Khaidai ,"Bengali, Chinese, North Indian, Biryani",3.8•-- MINS•₹200 FOR TWO
https://www.swiggy.com/restaurants/eatsome-opposite-savta-mali-temple-baner-pune-2057,Eatsome,"North Indian, Biryani, Fast Food, Snacks, Street Food, Combo, Beverages",4.4•-- MINS•₹200 FOR TWO
https://www.swiggy.com/restaurants/cafe-durga-ground-floor-speciality-business-centre-baner-pune-21130,Cafe Durga,Fast Food,4.1•-- MINS•₹100 FOR TWO
https://www.swiggy.com/restaurants/ye-lo-chinese-bopodi-baner-pune-173685,Ye Lo Chinese,"Chinese, Biryani",2.7•-- MINS•₹200 FOR TWO
https://www.swiggy.com/restaurants/the-cake-art-baner-pune-43141,The Cake Art,"Desserts, Bakery",4.4•-- MINS•₹500 FOR TWO
https://www.swiggy.com/restaurants/combo-99-pimple-baner-pune-162504,Combo 99,"Bengali, North Indian",--•-- MINS•₹300 FOR TWO
https://www.swiggy.com/restaurants/kitch-baner-pune-347368,KITCH,Chinese,4.3•-- MINS•₹400 FOR TWO
https://www.swiggy.com/restaurants/pintu-saoji-baner-pune-128552,Pintu Saoji,Maharashtrian,--•-- MINS•₹250 FOR TWO
https://www.swiggy.com/restaurants/mainland-china-balewadi-link-road-baner-pune-5101,Mainland China,"Chinese, Oriental, Thai, Pan-Asian, Seafood, Asian, Desserts",4.3•-- MINS•₹850 FOR TWO
https://www.swiggy.com/restaurants/meal-in-box-baner-pune-315767,Meal in box,"Biryani, Combo, Chinese, Desserts, Mughlai, North Indian",--•-- MINS•₹250 FOR TWO
https://www.swiggy.com/restaurants/crown-eatery-and-cafe-baner-pune-301372,Crown Eatery and Cafe,Indian,--•-- MINS•₹250 FOR TWO
https://www.swiggy.com/restaurants/dilli-di-rasoi-baner-pune-285366,Dilli di Rasoi,"North Indian, Combo, Thalis, Home Food",4.0•-- MINS•₹200 FOR TWO
https://www.swiggy.com/restaurants/buon-cibo-the-italian-cafe-baner-pune-224907,Buon Cibo The Italian Cafe,Italian,4.3•-- MINS•₹600 FOR TWO
https://www.swiggy.com/restaurants/chilimili-restaurants-baner-pune-347594,CHILIMILI RESTAURANTS,"Bengali, North Indian, Chinese",--•-- MINS•₹600 FOR TWO
https://www.swiggy.com/restaurants/round-the-clock-cravings-baner-pune-316992,ROUND THE CLOCK CRAVINGS,"Snacks, Desserts, Beverages, Chinese, American",--•-- MINS•₹300 FOR TWO
https://www.swiggy.com/restaurants/khasbag-misal-near-mauli-petrol-pump-baner-pune-25830,Khasbag Misal,"Maharashtrian, Fast Food",4.2•-- MINS•₹250 FOR TWO
https://www.swiggy.com/restaurants/blue-box-biryani-balewadi-balewadi-baner-pune-245509,Blue Box Biryani (Balewadi),"Biryani, Mughlai, North Indian, Beverages, Desserts",--•-- MINS•₹300 FOR TWO
https://www.swiggy.com/restaurants/haka-balewadi-link-road-baner-pune-298675,Haka,"Chinese, Asian, Seafood",4.5•-- MINS•₹500 FOR TWO
https://www.swiggy.com/restaurants/the-urban-foundry-balewadi-baner-pune-23536,The Urban Foundry,"Indian, Asian, Continental",4.4•-- MINS•₹1000 FOR TWO
https://www.swiggy.com/restaurants/namaste-khichdi-baner-pune-316748,Namaste Khichdi,North Indian,--•-- MINS•₹200 FOR TWO
https://www.swiggy.com/restaurants/sweet-truth-house-no-2-baner-pune-35867,Sweet Truth,"Cafe, Bakery, Desserts, Beverages",4.3•-- MINS•₹200 FOR TWO
https://www.swiggy.com/restaurants/anna-idli-road-baner-pune-86019,Anna Idli,"South Indian, Andhra",4.3•-- MINS•₹300 FOR TWO
https://www.swiggy.com/restaurants/hungry-chow-chinese-baner-pune-336342,HUNGRY CHOW CHINESE,Chinese,--•-- MINS•₹300 FOR TWO
https://www.swiggy.com/restaurants/havmor-havfunn-baner-pune-32593,Havmor Havfunn,"Ice Cream, Desserts",--•-- MINS•₹100 FOR TWO
https://www.swiggy.com/restaurants/biryani-of-india-baner-pune-303562,Biryani of India,North Indian,--•-- MINS•₹200 FOR TWO
https://www.swiggy.com/restaurants/the-old-monk-balewadi-baner-pune-301021,The Old Monk(Balewadi),"Asian, Chinese",2.6•-- MINS•₹300 FOR TWO
https://www.swiggy.com/restaurants/manali-family-resto-bar-baner-pune-104105,Manali-Family Resto Bar,"Chinese, South Indian, North Indian, Continental, Fast Food, Mughlai, Seafood",4.3•-- MINS•₹800 FOR TWO
https://www.swiggy.com/restaurants/the-old-monk-baner-pune-301024,The Old Monk,"Asian, Chinese",--•-- MINS•₹300 FOR TWO
https://www.swiggy.com/restaurants/south-and-more-baner-pune-367019,South & More,"South Indian, Snacks",--•-- MINS•₹250 FOR TWO
https://www.swiggy.com/restaurants/mccafe-by-mcdonalds-balewadi-baner-pune-192286,McCafe by McDonald's,"Cafe, Beverages, Desserts",--•-- MINS•₹250 FOR TWO
https://www.swiggy.com/restaurants/aapli-chawadi-patil-nagar-opp-joshi-water-tank-baner-pune-288645,AAPLI CHAWADI,"North Indian, Tandoor",--•-- MINS•₹300 FOR TWO
https://www.swiggy.com/restaurants/ganesh-bhel-link-road-baner-pune-200728,Ganesh Bhel -Link Road,"Street Food, Fast Food",4.1•-- MINS•₹200 FOR TWO
https://www.swiggy.com/restaurants/flavours-of-hyderabad-wakad-baner-pune-139624,Flavours of Hyderabad,"North Indian, Biryani, Seafood, Mughlai",3.9•-- MINS•₹350 FOR TWO
https://www.swiggy.com/restaurants/north-south-kitchen-mahalunge-baner-pune-358556,NORTH SOUTH KITCHEN,North Indian,--•-- MINS•₹300 FOR TWO
https://www.swiggy.com/restaurants/dum-shahi-baner-pune-370687,Dum Shahi,"Biryani, Desserts, Beverages",--•-- MINS•₹600 FOR TWO
https://www.swiggy.com/restaurants/cafe-from-the-tree-baner-pune-309079,Cafe From The Tree,"Italian, Pastas, Beverages",--•-- MINS•₹300 FOR TWO
https://www.swiggy.com/restaurants/vyankis-eating-co-kothrud-baner-pune-97291,Vyankis Eating Co.,Indian,3.5•-- MINS•₹200 FOR TWO
https://www.swiggy.com/restaurants/mahaveer-jain-chapati-center-baner-pune-379262,MAHAVEER JAIN CHAPATI CENTER,North Indian,--•-- MINS•₹200 FOR TWO
https://www.swiggy.com/restaurants/tab-kitchen-baner-pune-258900,Tab Kitchen,"Indian, Chinese, North Indian, Biryani, Fast Food, Beverages",3.5•-- MINS•₹250 FOR TWO
https://www.swiggy.com/restaurants/oye-bc-bhole-chature-balewadi-high-street-road-baner-pune-231466,Oye BC (Bhole Chature),Punjabi,--•-- MINS•₹200 FOR TWO
https://www.swiggy.com/restaurants/ayush-dinng-hall-baner-pune-361603,Ayush Dinng Hall,Indian,--•-- MINS•₹300 FOR TWO
https://www.swiggy.com/restaurants/misal-chulivarchi-baner-pune-325684,MISAL CHULIVARCHI,Indian,3.4•-- MINS•₹200 FOR TWO
https://www.swiggy.com/restaurants/fatcook-balewadi-road-baner-pune-10677,FatCook,"North Indian, Italian, Chinese, Pizzas",4.2•-- MINS•₹500 FOR TWO
https://www.swiggy.com/restaurants/badhiya-biryani-lavale-baner-pune-240035,Badhiya Biryani,"Chinese, Indian",--•-- MINS•₹400 FOR TWO
https://www.swiggy.com/restaurants/bmg-iri-baner-pune-368132,BMG IRI,"Continental, Fast Food",--•-- MINS•₹250 FOR TWO
https://www.swiggy.com/restaurants/cream-stone-opposite-ivory-estate-baner-pune-5494,Cream Stone,"Ice Cream, Desserts, Beverages",4.3•-- MINS•₹200 FOR TWO
https://www.swiggy.com/restaurants/shivaay-cake-baner-pune-369581,SHIVAAY CAKE,"Indian, Bakery",--•-- MINS•₹200 FOR TWO
https://www.swiggy.com/restaurants/pind-da-zaika-baner-pune-344068,PIND DA ZAIKA,"North Indian, Biryani",--•-- MINS•₹250 FOR TWO
https://www.swiggy.com/restaurants/aab-o-daana-baner-pune-302445,AAB O DAANA,"Indian, Thalis",--•-- MINS•₹200 FOR TWO
https://www.swiggy.com/restaurants/b-box-aundh-baner-pune-138306,B Box,"Indian, Biryani",--•-- MINS•₹300 FOR TWO
https://www.swiggy.com/restaurants/wholesome-meals-wholesome-meals-baner-pune-288899,Wholesome meals,"North Indian, Punjabi, Indian, Desserts, Beverages, Combo",4.0•-- MINS•₹250 FOR TWO
https://www.swiggy.com/restaurants/the-biryani-house-baner-pune-98015,The Biryani House,"North Indian, Mughlai",3.2•-- MINS•₹300 FOR TWO
https://www.swiggy.com/restaurants/meal-in-box-baner-pune-315763,Meal in box,"Indian, Chinese",--•-- MINS•₹250 FOR TWO
https://www.swiggy.com/restaurants/frozen-bottle-baner-pune-56885,Frozen Bottle,"Beverages, Ice Cream, Desserts",4.0•-- MINS•₹250 FOR TWO
https://www.swiggy.com/restaurants/natural-ice-cream-amar-sadanand-tech-park-baner-pune-32454,Natural Ice Cream,Ice Cream,4.7•-- MINS•₹150 FOR TWO
https://www.swiggy.com/restaurants/new-maratha-baner-pune-76353,New Maratha,Indian,--•-- MINS•₹350 FOR TWO
https://www.swiggy.com/restaurants/natural-ice-cream-amar-sadanand-tech-park-baner-pune-32454,Natural Ice Cream,Ice Cream,4.7•-- MINS•₹150 FOR TWO
https://www.swiggy.com/restaurants/rastaman-soul-food-baner-pune-20480,Rastaman Soul Food,Fast Food,4.5•-- MINS•₹250 FOR TWO
https://www.swiggy.com/restaurants/famous-anda-bhurji-baner-pune-136371,Famous Anda Bhurji,Fast Food,--•-- MINS•₹150 FOR TWO
https://www.swiggy.com/restaurants/shri-balaji-bhavan-baner-pune-347688,Shri Balaji Bhavan,"South Indian, Indian",--•-- MINS•₹150 FOR TWO
https://www.swiggy.com/restaurants/suvasana-the-taste-of-hyderbad-baner-pune-253349,"SUVASANA , The Taste of Hyderbad","Biryani, South Indian, Indian, Oriental",--•-- MINS•₹500 FOR TWO
https://www.swiggy.com/restaurants/gozo-homemade-ice-creams-pashan-link-road-baner-pune-14451,Gozo Homemade Ice-creams,"Ice Cream, Desserts",4.7•-- MINS•₹200 FOR TWO
https://www.swiggy.com/restaurants/gong-balewadi-link-road-baner-pune-27766,Gong,"Asian, Oriental, Thai, Sushi",4.5•-- MINS•₹1400 FOR TWO
https://www.swiggy.com/restaurants/hows-the-bowl-baner-pune-246985,HOW'S THE BOWL,"North Indian, Punjabi, Chinese, Biryani, Seafood",4.0•-- MINS•₹200 FOR TWO
https://www.swiggy.com/restaurants/panchali-baner-pune-184059,Panchali,Indian,4.7•-- MINS•₹200 FOR TWO
https://www.swiggy.com/restaurants/cafe-from-the-tree-baner-pune-311013,CAFE FROM THE TREE,"Pizzas, Beverages",--•-- MINS•₹300 FOR TWO
https://www.swiggy.com/restaurants/leancrust-pizza-shroff-suyash-mall-baner-pune-313547,LeanCrust Pizza,"Pizzas, Italian, Healthy Food",3.8•-- MINS•₹350 FOR TWO
https://www.swiggy.com/restaurants/shriniwas-veg-hinjewadi-baner-pune-258845,Shriniwas Veg,"North Indian, Chinese, Fast Food, South Indian, Pizzas, Italian, Desserts, Bever...",--•-- MINS•₹200 FOR TWO
https://www.swiggy.com/restaurants/true-geek-baner-pune-255697,TRUE GEEK,Indian,--•-- MINS•₹300 FOR TWO
https://www.swiggy.com/restaurants/chocolate-biclate-baner-pune-378199,Chocolate Biclate,"Desserts, Bakery",--•-- MINS•₹250 FOR TWO
https://www.swiggy.com/restaurants/gourmand-hoghouse-baner-pune-60476,Gourmand HogHouse,"European, Beverages",--•-- MINS•₹550 FOR TWO
https://www.swiggy.com/restaurants/dilli-chaat-house-baner-pune-357496,DILLI CHAAT HOUSE,"Indian, Chaat, Snacks",3.5•-- MINS•₹200 FOR TWO
https://www.swiggy.com/restaurants/rangla-punjab-pashan-highway-pashan-baner-pune-7318,Rangla Punjab  - (Pashan Highway),"North Indian, Chinese, Seafood, Biryani, Punjabi, Mughlai",4.1•-- MINS•₹500 FOR TWO
https://www.swiggy.com/restaurants/hungry-birds-baner-pune-104137,Hungry Birds,"Biryani, Indian, Chinese, Maharashtrian, Thalis",--•-- MINS•₹450 FOR TWO
https://www.swiggy.com/restaurants/the-chinese-villa-baner-pune-360896,THE CHINESE VILLA,"Chinese, Fast Food, Kebabs",4.0•-- MINS•₹200 FOR TWO
https://www.swiggy.com/restaurants/wrap-n-roll-baner-pune-302667,Wrap-N-Roll,Fast Food,3.4•-- MINS•₹250 FOR TWO
https://www.swiggy.com/restaurants/the-hungry-bowl-baner-pune-302665,The Hungry Bowl,"North Indian, Beverages, Pastas, Desserts, Chinese, Biryani",--•-- MINS•₹250 FOR TWO
https://www.swiggy.com/restaurants/hotel-khandesh-sus-road-pashan-baner-pune-128223,Hotel Khandesh,Fast Food,--•-- MINS•₹300 FOR TWO
https://www.swiggy.com/restaurants/cremoglace-lavale-baner-pune-359319,Cremoglace,Ice Cream,--•-- MINS•₹200 FOR TWO
https://www.swiggy.com/restaurants/paramhans-pure-veg-baner-pune-25476,Paramhans Pure Veg,"North Indian, Chinese, Rajasthani",3.9•-- MINS•₹300 FOR TWO
https://www.swiggy.com/restaurants/sai-sagar-pure-veg-baner-pune-23179,Sai Sagar Pure Veg,"North Indian, Chinese, South Indian, Tandoor, Biryani, Punjabi",3.8•-- MINS•₹250 FOR TWO
https://www.swiggy.com/restaurants/homely-meals-69-baner-pune-219130,Homely Meals @69,Home Food,4.0•-- MINS•₹150 FOR TWO
https://www.swiggy.com/restaurants/junoon-obsession-for-food-baner-pune-336658,Junoon obsession for food,Indian,--•-- MINS•₹600 FOR TWO
https://www.swiggy.com/restaurants/shawarma-house-baner-pune-126044,Shawarma House,"Lebanese, Fast Food",3.9•-- MINS•₹200 FOR TWO
https://www.swiggy.com/restaurants/itminaan-biryani-dum-pukht-shroff-suyash-mall-baner-pune-313685,Itminaan Biryani - Dum Pukht,"Biryani, North Indian, Mughlai",4.0•-- MINS•₹400 FOR TWO
https://www.swiggy.com/restaurants/giridhar-behind-mughal-darbar-baner-pune-23173,Giridhar,"Snacks, North Indian",4.3•-- MINS•₹200 FOR TWO
https://www.swiggy.com/restaurants/wake-and-bake-baner-pune-230265,Wake and Bake,"Desserts, Sweets",--•-- MINS•₹350 FOR TWO
https://www.swiggy.com/restaurants/wake-and-bake-baner-pune-230265,Wake and Bake,"Desserts, Sweets",--•-- MINS•₹350 FOR TWO
https://www.swiggy.com/restaurants/paratha-wali-galli-baner-pune-210554,Paratha Wali Galli,"Beverages, Indian, Chinese",3.2•-- MINS•₹300 FOR TWO
https://www.swiggy.com/restaurants/cafe-durga-pashan-baner-pune-191953,Cafe Durga-Pashan,Fast Food,4.5•-- MINS•₹300 FOR TWO
https://www.swiggy.com/restaurants/singh-g-paratha-wale-baner-pune-362849,Singh G Paratha Wale,"Indian, North Indian, Punjabi",--•-- MINS•₹100 FOR TWO
https://www.swiggy.com/restaurants/two-sticks-baner-pune-39629,Two Sticks,"Chinese, Thai, Malaysian, Japanese, Seafood",4.0•-- MINS•₹350 FOR TWO
https://www.swiggy.com/restaurants/flavours-street-baner-pune-130572,Flavours Street,"Fast Food, Beverages",3.8•-- MINS•₹300 FOR TWO
https://www.swiggy.com/restaurants/7th-heaven-baner-pune-104120,7th Heaven,"Desserts, Fast Food",--•-- MINS•₹300 FOR TWO
https://www.swiggy.com/restaurants/grameen-kulfi-baner-pune-352818,Grameen Kulfi,"Ice Cream, Desserts",4.4•-- MINS•₹120 FOR TWO
https://www.swiggy.com/restaurants/mr-chopsticks-aundh-baner-pune-340909,MR CHOPSTICKS,"Indian, Chinese",--•-- MINS•₹300 FOR TWO
https://www.swiggy.com/restaurants/qwik-o-byts-baner-pune-337741,QWIK O BYTS,"Chinese, Fast Food, Biryani, Tandoor, Desserts, Snacks",3.8•-- MINS•₹200 FOR TWO
https://www.swiggy.com/restaurants/hobbit-balewadi-baner-pune-119624,Hobbit,Fast Food,3.9•-- MINS•₹250 FOR TWO
https://www.swiggy.com/restaurants/hotel-kaveri-baner-pune-234531,Hotel Kaveri,Thalis,--•-- MINS•₹300 FOR TWO
https://www.swiggy.com/restaurants/round-the-clock-cravings-balanagari-baner-pune-179953,Round The Clock Cravings,"American, Salads, Desserts, Beverages, Italian, Mexican, Bakery, Indian, Juices,...",4.4•-- MINS•₹400 FOR TWO
https://www.swiggy.com/restaurants/the-greedy-panda-baner-pune-210568,The Greedy Panda,"Beverages, Biryani, Fast Food, Pastas, Pizzas",4.1•-- MINS•₹400 FOR TWO
https://www.swiggy.com/restaurants/cafe-coffee-hutt-baner-pune-321044,Cafe Coffee Hutt,"Fast Food, Pizzas",4.1•-- MINS•₹250 FOR TWO
https://www.swiggy.com/restaurants/food-next-door-baner-pune-352825,Food Next Door,"Indian, North Indian, Chinese, Biryani",--•-- MINS•₹400 FOR TWO
https://www.swiggy.com/restaurants/oye-hoye-paajee-baner-pune-321280,Oye Hoye Paajee!,"North Indian, Chinese",--•-- MINS•₹200 FOR TWO
https://www.swiggy.com/restaurants/the-old-mansion-baner-pune-292671,The Old Mansion,"Indian, Continental, Asian",--•-- MINS•₹400 FOR TWO
https://www.swiggy.com/restaurants/pizza-and-cream-cafe-pashan-baner-pune-26422,Pizza & Cream Cafe,"Fast Food, Desserts",--•-- MINS•₹300 FOR TWO
https://www.swiggy.com/restaurants/taco-alfresco-balewadi-baner-pune-162279,Taco Alfresco,"Mexican, Beverages",4.3•-- MINS•₹400 FOR TWO
https://www.swiggy.com/restaurants/cafe-hibiscus-baner-pune-134824,Cafe Hibiscus,"North Indian, Chinese",--•-- MINS•₹400 FOR TWO
https://www.swiggy.com/restaurants/bansoori-pure-veg-baner-pune-311362,BANSOORI PURE VEG,Indian,--•-- MINS•₹200 FOR TWO
https://www.swiggy.com/restaurants/the-cozy-cafe-baner-pune-358015,THE COZY CAFE,"Continental, Beverages",--•-- MINS•₹400 FOR TWO
https://www.swiggy.com/restaurants/rolls-mania-pashan-baner-pune-35368,Rolls Mania,Fast Food,4.2•-- MINS•₹200 FOR TWO
https://www.swiggy.com/restaurants/the-break-room-baner-pune-104129,The Break Room,"North Indian, Continental",--•-- MINS•₹550 FOR TWO
https://www.swiggy.com/restaurants/royal-chinese-and-dum-biryanis-mohan-nagar-baner-pune-128559,Royal Chinese and Dum biryanis,"North Indian, South Indian, Chinese",--•-- MINS•₹200 FOR TWO
https://www.swiggy.com/restaurants/patlacha-wada-baner-pune-37308,Patlacha Wada,"North Indian, Italian, Chinese, Maharashtrian",4.1•-- MINS•₹500 FOR TWO
https://www.swiggy.com/restaurants/faasos-house-no-2-baner-pune-18802,Faasos,"Fast Food, Combo, Snacks",4.2•-- MINS•₹200 FOR TWO
https://www.swiggy.com/restaurants/le-roll-king-pashan-sus-road-baner-pune-28819,Le' Roll King,"North Indian, Fast Food",--•-- MINS•₹200 FOR TWO
https://www.swiggy.com/restaurants/tutto-bene-balewadi-high-street-baner-pune-191905,Tutto Bene,"Cafe, Snacks, Desserts",--•-- MINS•₹450 FOR TWO
https://www.swiggy.com/restaurants/snackeat-kalamkar-park-1-lane-balewadi-phata-baner-pune-245337,SnackEat,"North Indian, Maharashtrian, Snacks, Pastas, Beverages, Desserts, Juices",3.8•-- MINS•₹200 FOR TWO
https://www.swiggy.com/restaurants/cafe-durga-kalamkar-wasti-baner-pune-75767,Cafe durga,Fast Food,3.8•-- MINS•₹200 FOR TWO
https://www.swiggy.com/restaurants/eatomania-baner-pune-138237,Eatomania,North Indian,--•-- MINS•₹250 FOR TWO
https://www.swiggy.com/restaurants/tulsi-malai-kulfi-icecream-baner-pune-193092,Tulsi Malai Kulfi Icecream,Ice Cream,--•-- MINS•₹100 FOR TWO
https://www.swiggy.com/restaurants/cheesiano-pizza-balewadi-balewadi-baner-pune-7127,Cheesiano Pizza(Balewadi),"Pizzas, Fast Food",3.8•-- MINS•₹400 FOR TWO
https://www.swiggy.com/restaurants/savera-meals-baner-pune-203811,Savera Meals,"Tandoor , indian, , Snacks",--•-- MINS•₹200 FOR TWO
https://www.swiggy.com/restaurants/chinese-corner-baner-pune-335533,CHINESE CORNER,Chinese,--•-- MINS•₹300 FOR TWO
https://www.swiggy.com/restaurants/pind-da-swad-baner-pune-282518,Pind Da Swad,"North Indian, Punjabi, Desserts, Beverages",3.8•-- MINS•₹300 FOR TWO
https://www.swiggy.com/restaurants/the-tasty-tiffin-baner-pune-95493,The Tasty Tiffin,North Indian,4.0•-- MINS•₹200 FOR TWO
https://www.swiggy.com/restaurants/cafe-roberto-baner-pune-135092,Cafe roberto,Fast Food,--•-- MINS•₹400 FOR TWO
https://www.swiggy.com/restaurants/hotel-swaraaj-prathamesh-park-baner-pune-214706,Hotel Swaraaj,South Indian,--•-- MINS•₹100 FOR TWO
https://www.swiggy.com/restaurants/jalebi-junction-baner-pune-299238,Jalebi Junction,Snacks,3.7•-- MINS•₹150 FOR TWO
https://www.swiggy.com/restaurants/starbucks-coffee-panchshil-cummins-baner-pune-284810,Starbucks Coffee,"Beverages, Ice Cream",4.5•-- MINS•₹400 FOR TWO
https://www.swiggy.com/restaurants/the-one-bowl-baner-pune-234555,The One Bowl,Fast Food,--•-- MINS•₹200 FOR TWO
https://www.swiggy.com/restaurants/maha-khavaiyye-baner-baner-pune-105285,Maha Khavaiyye (Baner),Maharashtrian,4.3•-- MINS•₹150 FOR TWO
https://www.swiggy.com/restaurants/shawarma-spot-koregaon-park-baner-pune-132820,Shawarma Spot,"Lebanese, Fast Food",4.0•-- MINS•₹200 FOR TWO
https://www.swiggy.com/restaurants/blue-stone-resto-baner-pune-236972,Blue Stone Resto,"Mughlai, North Indian",--•-- MINS•₹200 FOR TWO
https://www.swiggy.com/restaurants/sufiz-bake-house-baner-pune-44179,Sufiz Bake House,"Bakery, Desserts",3.9•-- MINS•₹400 FOR TWO
https://www.swiggy.com/restaurants/nic-natural-ice-creams-baner-pune-162453,NIC Natural Ice Creams,"Ice Cream, Desserts",4.3•-- MINS•₹120 FOR TWO
https://www.swiggy.com/restaurants/food-galaxy-baner-pune-28823,Food Galaxy,Fast Food,--•-- MINS•₹250 FOR TWO
https://www.swiggy.com/restaurants/hotel-kolhapur-tadka-baner-pune-350781,HOTEL KOLHAPUR TADKA,"Chinese, North Indian, Indian",--•-- MINS•₹500 FOR TWO
https://www.swiggy.com/restaurants/kalyan-bhel-baner-pune-28826,Kalyan Bhel,"Fast Food, Street Food",4.1•-- MINS•₹150 FOR TWO
https://www.swiggy.com/restaurants/desh-videsh-ka-tadka-baner-pune-352720,Desh videsh ka tadka,"Biryani, Seafood, Snacks",--•-- MINS•₹200 FOR TWO
https://www.swiggy.com/restaurants/pind-punjab-baner-pune-333104,Pind Punjab.,"Punjabi, Indian",4.1•-- MINS•₹300 FOR TWO
https://www.swiggy.com/restaurants/eat-o-keto-sugar-free-and-gluten-free-near-ganaraj-chowk-baner-pune-85207,Eat-O-Keto  (Sugar free & Gluten free),"Healthy Food, Keto, Beverages, Desserts, Fast Food, Indian, Continental",4.2•-- MINS•₹500 FOR TWO
https://www.swiggy.com/restaurants/schokolade-cake-shop-wadgaon-bk-near-nawale-bridge-baner-pune-247650,Schokolade Cake Shop,Bakery,4.5•-- MINS•₹200 FOR TWO
https://www.swiggy.com/restaurants/angry-paaji-balewadi-baner-pune-379078,angry paaji,North Indian,--•-- MINS•₹300 FOR TWO
https://www.swiggy.com/restaurants/shahi-taste-of-hyderabad-baner-pune-151334,Shahi Taste of Hyderabad,"Maharashtrian, Chinese",--•-- MINS•₹300 FOR TWO
https://www.swiggy.com/restaurants/piccadilly-balewadi-baner-pune-175644,Piccadilly,"Fast Food, European, Indian, Mexican, American, Continental, Desserts",--•-- MINS•₹600 FOR TWO
https://www.swiggy.com/restaurants/behrouz-biryani-near-nagri-bank-baner-pune-16841,Behrouz Biryani,"Biryani, Mughlai, Lucknowi, Kebabs, Hyderabadi, North Indian, Persian, Desserts",4.2•-- MINS•₹500 FOR TWO
https://www.swiggy.com/restaurants/mr-rabbits-bar-and-burrow-baner-pune-141657,Mr Rabbits Bar & Burrow,"European, Asian, Indian",--•-- MINS•₹1400 FOR TWO
https://www.swiggy.com/restaurants/parantha-ji-baner-pune-322104,PARANTHA JI,"North Indian, Punjabi, Beverages, Desserts",4.5•-- MINS•₹300 FOR TWO
https://www.swiggy.com/restaurants/cnp-house-chicken-and-paratha-orange-county-pashan-link-road-baner-pune-214833,CnP House - Chicken and Paratha,"North Indian, Tandoor, Biryani, Punjabi, Kebabs, Beverages",3.8•-- MINS•₹350 FOR TWO
https://www.swiggy.com/restaurants/wild-sugar-patisserie-and-cafe-baner-pune-321111,Wild Sugar Patisserie & Cafe,Desserts,--•-- MINS•₹300 FOR TWO
https://www.swiggy.com/restaurants/box8-desi-meals-shroff-suyash-mall-baner-pune-289339,BOX8 - Desi Meals,"North Indian, Biryani, Fast Food, Combo, Snacks",4.2•-- MINS•₹250 FOR TWO
https://www.swiggy.com/restaurants/assal-biryani-baner-pune-242044,Assal Biryani,Indian,2.0•-- MINS•₹300 FOR TWO
https://www.swiggy.com/restaurants/south-magic-baner-pune-372583,South Magic,"Indian, Biryani",--•-- MINS•₹300 FOR TWO
https://www.swiggy.com/restaurants/steakhouse-baner-pune-261922,Steakhouse,Indian,4.3•-- MINS•₹400 FOR TWO
https://www.swiggy.com/restaurants/tandoor-xprss-shivnagar-baner-pune-260835,Tandoor Xprss,"Biryani, Chinese, Tandoor",--•-- MINS•₹300 FOR TWO
https://www.swiggy.com/restaurants/yippee-momos-kharadi-baner-pune-372107,Yippee Momos,"North Indian, Chinese, Fast Food",--•-- MINS•₹200 FOR TWO
https://www.swiggy.com/restaurants/sky-view-restaurent-and-coffee-shop-baner-pune-337940,SKY VIEW RESTAURENT & COFFEE SHOP,Indian,--•-- MINS•₹200 FOR TWO
https://www.swiggy.com/restaurants/pav-bhaji-company-baner-pune-278355,Pav Bhaji Company,"Fast Food, Beverages",2.7•-- MINS•₹200 FOR TWO
https://www.swiggy.com/restaurants/the-greedy-man-pizzeria-baner-pune-33038,The Greedy Man Pizzeria,"Italian, Fast Food, Desserts, Italian-American",4.0•-- MINS•₹1200 FOR TWO
https://www.swiggy.com/restaurants/baskin-robbins-baner-pune-22492,Baskin Robbins,"Ice Cream, Desserts",4.6•-- MINS•₹200 FOR TWO
https://www.swiggy.com/restaurants/jay-tulajabhavani-bhojanalay-baner-pune-138264,Jay Tulajabhavani Bhojanalay,North Indian,--•-- MINS•₹300 FOR TWO
https://www.swiggy.com/restaurants/desi-hut-baner-pune-289461,DESI HUT,Indian,--•-- MINS•₹200 FOR TWO
https://www.swiggy.com/restaurants/la-pizzeria-by-little-italy-balewadi-high-street-baner-pune-15970,La Pizzeria by Little Italy,"Salads, Italian, Mexican, Desserts, Beverages, Pizzas",4.2•-- MINS•₹850 FOR TWO
https://www.swiggy.com/restaurants/healthybee-baner-pune-46332,HealthyBee,"Healthy Food, Salads, Punjabi, Snacks, Juices, Fast Food",4.4•-- MINS•₹250 FOR TWO
https://www.swiggy.com/restaurants/roll-bites-yerwada-baner-pune-131637,Roll Bites,"Fast Food, Beverages",4.7•-- MINS•₹200 FOR TWO
https://www.swiggy.com/restaurants/zayka-baner-pune-225855,Zayka,"Chinese, Indian",--•-- MINS•₹200 FOR TWO
https://www.swiggy.com/restaurants/the-cheezy-sandwich-baner-pune-224764,The Cheezy Sandwich,Fast Food,--•-- MINS•₹200 FOR TWO
https://www.swiggy.com/restaurants/mad-over-bowls-mob-baner-pune-359024,Mad over Bowls(MOB),"Chinese, Asian, Combo, Beverages",4.4•-- MINS•₹200 FOR TWO
